,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
1034,1035,2013,4,13,2,72.0,77.0,11.0,31.0,700.0,31.0,7.9,994.9,-0.3,0.0,8.0,1.2,Huairou
1035,1036,2013,4,13,3,72.0,77.0,11.0,31.0,600.0,33.0,7.8,994.2,0.5,0.0,15.0,2.4,Huairou
1036,1037,2013,4,13,4,68.0,98.0,11.0,27.0,600.0,30.0,7.6,993.6,0.3,0.0,15.0,2.4,Huairou
1037,1038,2013,4,13,5,61.0,90.0,10.0,26.0,500.0,27.0,8.0,993.6,0.2,0.0,8.0,2.0,Huairou
1038,1039,2013,4,13,6,57.0,94.0,11.0,29.0,500.0,25.0,9.6,993.6,1.5,0.0,6.0,0.5,Huairou
1039,1040,2013,4,13,7,63.0,117.0,13.0,35.0,600.0,22.0,12.2,993.7,0.9,0.0,10.0,1.1,Huairou
1040,1041,2013,4,13,8,63.0,116.0,13.0,34.0,1100.0,8.0,16.1,993.7,1.4,0.0,1.0,1.2,Huairou
1041,1042,2013,4,13,9,90.0,189.0,22.0,66.0,,18.207,19.9,993.7,0.8,0.0,3.0,3.0,Huairou
1042,1043,2013,4,13,10,120.0,242.0,51.0,79.0,900.0,48.0,21.8,993.5,0.9,0.0,1.0,2.5,Huairou
1043,1044,2013,4,13,11,120.0,242.0,51.0,78.0,,74.7558,21.7,993.7,1.3,0.0,15.0,10.9,Huairou
1044,1045,2013,4,13,12,65.0,163.0,20.0,25.0,400.0,86.0,23.3,993.7,1.0,0.0,14.0,6.4,Huairou
1045,1046,2013,4,13,13,18.0,72.0,6.0,2.0,200.0,98.0,23.8,994.1,-0.5,0.0,15.0,7.7,Huairou
1046,1047,2013,4,13,14,3.0,13.0,5.0,2.0,100.0,98.0,24.1,994.1,-1.7,0.0,15.0,7.0,Huairou
1047,1048,2013,4,13,15,11.0,22.0,4.0,,100.0,103.0,22.7,995.0,-3.6,0.0,15.0,8.8,Huairou
1048,1049,2013,4,13,16,10.0,22.0,3.0,,100.0,103.0,21.0,995.7,-5.0,0.0,15.0,7.4,Huairou
1049,1050,2013,4,13,17,15.0,48.0,4.0,3.0,100.0,105.0,19.8,996.6,-7.6,0.0,8.0,7.7,Huairou
1050,1051,2013,4,13,18,10.0,22.0,3.0,3.0,100.0,106.0,17.9,998.1,-9.1,0.0,15.0,7.4,Huairou
1051,1052,2013,4,13,19,7.0,22.0,5.0,5.0,200.0,107.0,16.7,999.6,-10.1,0.0,8.0,5.8,Huairou
1052,1053,2013,4,13,20,6.0,39.0,4.0,2.0,200.0,109.0,15.5,1000.7,-12.9,0.0,8.0,6.8,Huairou
1053,1054,2013,4,13,21,5.0,25.0,6.0,3.0,200.0,108.0,13.8,1001.9,-13.3,0.0,7.0,2.8,Huairou
1054,1055,2013,4,13,22,8.0,17.0,6.0,2.0,200.0,108.0,12.3,1003.5,-14.5,0.0,4.0,4.3,Huairou
1055,1056,2013,4,13,23,8.0,16.0,4.0,,100.0,111.0,11.1,1004.1,-14.6,0.0,7.0,2.5,Huairou
1056,1057,2013,4,14,0,3.0,14.0,4.0,,200.0,108.0,9.1,1004.5,-12.7,0.0,15.0,0.7,Huairou
1057,1058,2013,4,14,1,5.0,8.0,5.0,,200.0,104.0,8.9,1004.7,-14.2,0.0,6.0,2.5,Huairou
1058,1059,2013,4,14,2,3.0,6.0,4.0,,200.0,105.0,7.9,1004.9,-13.1,0.0,2.0,1.0,Huairou
1059,1060,2013,4,14,3,10.0,49.0,4.0,9.0,,,6.4,1005.1,-12.7,0.0,2.0,1.4,Huairou
1060,1061,2013,4,14,4,14.0,21.0,6.0,8.0,200.0,86.0,4.7,1005.4,-12.7,0.0,14.0,1.2,Huairou
1061,1062,2013,4,14,5,14.0,23.0,5.0,7.0,200.0,83.0,3.9,1005.5,-11.7,0.0,5.0,1.9,Huairou
1062,1063,2013,4,14,6,11.0,16.0,11.0,12.0,300.0,77.0,6.7,1005.9,-15.4,0.0,5.0,2.4,Huairou
1063,1064,2013,4,14,7,13.0,38.0,8.0,17.0,300.0,74.0,10.0,1005.5,-19.2,0.0,8.0,5.6,Huairou
1064,1065,2013,4,14,8,15.0,38.0,7.0,15.0,300.0,78.0,11.3,1005.3,-19.3,0.0,8.0,3.4,Huairou
1065,1066,2013,4,14,9,8.0,6.0,4.0,8.0,300.0,94.0,13.0,1004.9,-19.2,0.0,8.0,6.6,Huairou
1066,1067,2013,4,14,10,7.0,25.0,4.0,8.0,,103.4586,14.4,1003.9,-15.8,0.0,10.0,3.2,Huairou
1067,1068,2013,4,14,11,2.0,15.0,2.856,1.6424,,104.1012,14.0,1002.5,-15.0,0.0,10.0,3.6,Huairou
1068,1069,2013,4,14,12,8.0,44.0,3.1416,6.159,,99.8172,14.8,1001.5,-14.4,0.0,2.0,1.6,Huairou
1069,1070,2013,4,14,13,15.0,40.0,5.0,9.0,300.0,101.0,15.9,1000.2,-5.2,0.0,11.0,3.3,Huairou
1070,1071,2013,4,14,14,45.0,163.0,18.0,30.0,600.0,86.0,16.5,998.7,-5.3,0.0,12.0,1.3,Huairou
1071,1072,2013,4,14,15,51.0,159.0,21.0,35.0,700.0,92.0,17.2,997.8,-4.7,0.0,13.0,3.7,Huairou
1072,1073,2013,4,14,16,46.0,140.0,16.0,32.0,500.0,100.0,16.2,997.0,-4.4,0.0,12.0,3.8,Huairou
1073,1074,2013,4,14,17,46.0,168.0,16.0,40.0,500.0,99.0,15.1,996.9,-4.8,0.0,9.0,3.3,Huairou
1074,1075,2013,4,14,18,51.0,168.0,14.0,35.0,500.0,106.0,14.1,996.6,-4.6,0.0,9.0,1.1,Huairou
1075,1076,2013,4,14,19,52.0,182.0,15.0,50.0,600.0,92.0,12.3,996.9,-2.4,0.0,14.0,1.3,Huairou
1076,1077,2013,4,14,20,52.0,182.0,14.0,49.0,700.0,73.0,10.4,997.1,-2.0,0.0,15.0,2.0,Huairou
1077,1078,2013,4,14,21,62.0,178.0,14.0,57.0,800.0,25.0,10.9,997.3,-4.0,0.0,11.0,1.7,Huairou
1078,1079,2013,4,14,22,67.0,186.0,17.0,92.0,1000.0,13.0,9.4,997.2,-2.3,0.0,8.0,0.8,Huairou
1079,1080,2013,4,14,23,77.0,194.0,23.0,58.0,1000.0,36.0,9.0,997.5,-2.3,0.0,1.0,1.9,Huairou
1080,1081,2013,4,15,0,81.0,206.0,24.0,70.0,1000.0,18.0,8.5,997.3,-2.8,0.0,1.0,1.7,Huairou
1081,1082,2013,4,15,1,76.0,198.0,30.0,81.0,1200.0,8.0,6.7,996.8,-1.2,0.0,15.0,1.3,Huairou
1082,1083,2013,4,15,2,62.0,150.0,31.0,78.0,1300.0,12.0,6.1,996.2,-0.6,0.0,15.0,1.2,Huairou
1083,1084,2013,4,15,3,63.0,156.0,26.0,73.0,1300.0,9.0,5.9,996.0,-2.2,0.0,15.0,3.0,Huairou
1084,1085,2013,4,15,4,63.0,155.0,25.0,73.0,1000.0,21.0,5.3,995.7,-2.1,0.0,15.0,0.8,Huairou
1085,1086,2013,4,15,5,54.0,122.0,12.0,30.0,800.0,28.0,4.4,996.1,-2.5,0.0,15.0,0.2,Huairou
1086,1087,2013,4,15,6,54.0,122.0,12.0,30.0,900.0,20.0,5.8,996.8,-1.4,0.0,14.0,1.4,Huairou
1087,1088,2013,4,15,7,56.0,117.0,13.0,38.0,1100.0,11.0,10.0,997.2,-1.4,0.0,13.0,1.0,Huairou
1088,1089,2013,4,15,8,75.0,163.0,23.0,48.0,1100.0,24.0,13.3,996.6,-3.1,0.0,10.0,1.4,Huairou
1089,1090,2013,4,15,9,75.0,163.0,41.0,64.0,1100.0,32.0,14.1,996.7,-3.7,0.0,16.0,2.7,Huairou
1090,1091,2013,4,15,10,69.0,159.0,45.0,54.0,900.0,64.0,15.3,995.8,-4.1,0.0,13.0,1.6,Huairou
1091,1092,2013,4,15,11,72.0,129.0,45.0,37.0,900.0,91.0,16.5,994.6,-4.7,0.0,9.0,1.9,Huairou
1092,1093,2013,4,15,12,56.0,127.0,49.0,29.0,900.0,108.0,17.9,993.7,-3.6,0.0,12.0,3.6,Huairou
1093,1094,2013,4,15,13,63.0,147.0,56.0,29.0,1000.0,118.0,18.8,992.6,-2.8,0.0,12.0,3.1,Huairou
1094,1095,2013,4,15,14,78.0,214.0,71.0,33.0,1600.0,134.0,19.0,991.6,-2.1,0.0,11.0,4.1,Huairou
1095,1096,2013,4,15,15,78.0,214.0,70.0,33.0,2000.0,132.0,18.5,991.3,0.1,0.0,11.0,5.8,Huairou
1096,1097,2013,4,15,16,101.0,301.0,67.0,39.0,1800.0,135.0,17.3,991.0,1.3,0.0,10.0,4.0,Huairou
1097,1098,2013,4,15,17,95.0,316.0,87.0,35.0,1700.0,142.0,15.6,991.9,1.7,0.0,10.0,4.6,Huairou
1098,1099,2013,4,15,18,95.0,316.0,87.0,35.0,1300.0,115.0,13.8,992.9,1.7,0.0,10.0,4.6,Huairou
1099,1100,2013,4,15,19,79.0,296.0,56.0,34.0,900.0,100.0,12.2,993.9,0.9,0.0,11.0,3.6,Huairou
1100,1101,2013,4,15,20,65.0,255.0,43.0,30.0,1300.0,92.0,11.1,995.1,-0.1,0.0,9.0,2.9,Huairou
1101,1102,2013,4,15,21,57.0,249.0,64.0,35.0,1500.0,83.0,10.7,994.5,-1.1,0.0,13.0,2.0,Huairou
1102,1103,2013,4,15,22,57.0,249.0,64.0,35.0,1300.0,81.0,10.5,994.2,-0.9,0.0,14.0,2.5,Huairou
1103,1104,2013,4,15,23,55.0,207.0,64.0,33.0,1200.0,83.0,10.0,994.5,-1.7,0.0,14.0,2.1,Huairou
1104,1105,2013,4,16,0,52.0,160.0,72.0,29.0,1200.0,78.0,10.1,995.2,-1.3,0.0,16.0,2.3,Huairou
1105,1106,2013,4,16,1,52.0,160.0,71.0,29.0,1300.0,74.0,9.7,994.3,-1.1,0.0,16.0,3.6,Huairou
1106,1107,2013,4,16,2,48.0,146.0,66.0,25.0,1300.0,74.0,10.6,993.8,-1.2,0.0,15.0,2.9,Huairou
1107,1108,2013,4,16,3,62.0,163.0,58.0,22.0,1200.0,77.0,9.4,994.3,-0.8,0.0,6.0,2.3,Huairou
1108,1109,2013,4,16,4,62.0,163.0,58.0,21.0,1100.0,86.0,8.6,995.0,-1.0,0.0,4.0,0.4,Huairou
1109,1110,2013,4,16,5,62.0,141.0,44.0,14.0,1200.0,49.0,7.2,995.9,-0.1,0.0,6.0,1.1,Huairou
1110,1111,2013,4,16,6,66.0,181.0,51.0,66.0,1399.0,16.0,8.1,996.9,0.8,0.0,6.0,0.7,Huairou
1111,1112,2013,4,16,7,66.0,180.0,51.0,66.0,1500.0,18.0,12.1,997.5,0.5,0.0,2.0,1.7,Huairou
1112,1113,2013,4,16,8,81.0,223.0,54.0,61.0,1500.0,34.0,14.6,997.9,-1.1,0.0,5.0,5.7,Huairou
1113,1114,2013,4,16,9,78.0,234.0,55.0,43.0,1300.0,65.0,16.2,998.7,-1.4,0.0,5.0,4.7,Huairou
1114,1115,2013,4,16,10,71.0,169.0,33.0,17.0,900.0,103.0,17.4,998.8,-2.9,0.0,1.0,4.4,Huairou
1115,1116,2013,4,16,11,42.0,92.0,18.0,10.0,600.0,110.0,18.1,998.4,-3.4,0.0,3.0,2.8,Huairou
1116,1117,2013,4,16,12,41.0,92.0,18.0,10.0,400.0,112.0,19.4,998.1,-2.9,0.0,1.0,3.4,Huairou
1117,1118,2013,4,16,13,39.0,67.0,11.0,6.0,300.0,115.0,19.9,997.7,-3.1,0.0,1.0,2.9,Huairou
1118,1119,2013,4,16,14,25.0,48.0,8.0,5.0,300.0,120.0,20.1,997.1,-3.6,0.0,1.0,2.2,Huairou
1119,1120,2013,4,16,15,26.0,35.0,7.0,4.0,200.0,119.0,20.6,996.9,-3.9,0.0,2.0,2.3,Huairou
1120,1121,2013,4,16,16,18.0,32.0,6.0,8.0,200.0,126.0,20.1,997.0,-4.3,0.0,2.0,1.9,Huairou
1121,1122,2013,4,16,17,20.0,43.0,5.0,12.0,300.0,123.0,19.1,997.2,-3.8,0.0,3.0,2.1,Huairou
1122,1123,2013,4,16,18,23.0,70.0,6.0,25.0,300.0,107.0,15.8,998.7,-0.9,0.0,11.0,5.1,Huairou
1123,1124,2013,4,16,19,23.0,70.0,6.0,25.0,600.0,95.0,11.0,1001.7,-2.4,0.0,3.0,4.1,Huairou
1124,1125,2013,4,16,20,106.0,312.0,37.0,55.0,900.0,85.0,10.0,1003.2,-2.7,0.0,3.0,2.0,Huairou
1125,1126,2013,4,16,21,64.0,193.0,26.0,34.0,700.0,104.0,9.2,1003.9,-2.1,0.0,3.0,1.6,Huairou
1126,1127,2013,4,16,22,64.0,193.0,26.0,34.0,600.0,94.0,8.9,1004.6,-1.5,0.0,3.0,1.9,Huairou
1127,1128,2013,4,16,23,55.0,122.0,20.0,34.0,600.0,81.0,8.4,1004.8,-1.4,0.0,10.0,2.3,Huairou
1128,1129,2013,4,17,0,50.0,102.0,20.0,32.0,500.0,75.0,8.4,1005.0,-1.7,0.0,10.0,2.6,Huairou
1129,1130,2013,4,17,1,49.0,101.0,20.0,31.0,500.0,77.0,8.1,1004.1,-1.2,0.0,10.0,1.3,Huairou
1130,1131,2013,4,17,2,41.0,57.0,17.0,24.0,500.0,79.0,7.9,1004.3,-1.1,0.0,10.0,1.9,Huairou
1131,1132,2013,4,17,3,46.0,62.0,21.0,25.0,500.0,73.0,7.8,1003.6,-0.9,0.0,3.0,2.2,Huairou
1132,1133,2013,4,17,4,51.0,69.0,24.0,28.0,600.0,64.0,7.6,1003.4,-0.6,0.0,3.0,1.7,Huairou
1133,1134,2013,4,17,5,55.0,74.0,24.0,33.0,700.0,56.0,7.6,1003.6,-0.4,0.0,11.0,0.9,Huairou
1134,1135,2013,4,17,6,55.0,74.0,24.0,31.0,700.0,55.0,8.0,1004.0,-0.3,0.0,10.0,1.1,Huairou
1135,1136,2013,4,17,7,57.0,90.0,25.0,38.0,700.0,49.0,8.2,1003.3,-0.1,0.0,13.0,2.4,Huairou
1136,1137,2013,4,17,8,58.0,98.0,25.0,53.0,700.0,33.0,9.5,1003.6,-1.0,0.0,12.0,1.9,Huairou
1137,1138,2013,4,17,9,58.0,98.0,25.0,53.0,800.0,33.0,11.1,1003.0,-4.2,0.0,11.0,5.2,Huairou
1138,1139,2013,4,17,10,51.0,83.0,28.0,44.0,700.0,58.0,12.0,1002.2,-4.2,0.0,11.0,4.5,Huairou
1139,1140,2013,4,17,11,50.0,83.0,26.0,27.0,500.0,85.0,13.6,1001.1,-4.1,0.0,1.0,1.6,Huairou
1140,1141,2013,4,17,12,38.0,70.0,28.0,16.0,600.0,104.0,14.7,1000.4,-4.6,0.0,11.0,2.2,Huairou
1141,1142,2013,4,17,13,38.0,70.0,28.0,16.0,900.0,106.0,15.9,999.7,-4.7,0.0,12.0,3.2,Huairou
1142,1143,2013,4,17,14,55.0,90.0,41.0,22.0,900.0,113.0,16.2,999.3,-5.0,0.0,12.0,2.7,Huairou
1143,1144,2013,4,17,15,57.0,93.0,42.0,23.0,900.0,114.0,16.3,999.1,-4.3,0.0,11.0,3.0,Huairou
1144,1145,2013,4,17,16,58.0,114.0,33.0,24.0,900.0,119.0,15.8,999.6,-4.2,0.0,10.0,1.0,Huairou
1145,1146,2013,4,17,17,57.0,113.0,32.0,24.0,600.0,116.0,14.6,1000.3,-5.8,0.0,3.0,2.5,Huairou
1146,1147,2013,4,17,18,37.0,94.0,16.0,26.0,500.0,109.0,13.4,1001.8,-5.7,0.0,3.0,2.6,Huairou
1147,1148,2013,4,17,19,49.0,102.0,14.0,28.0,500.0,103.0,12.5,1003.6,-6.5,0.0,13.0,2.4,Huairou
1148,1149,2013,4,17,20,47.0,103.0,15.0,27.0,500.0,96.0,10.6,1005.2,-3.9,0.0,15.0,2.0,Huairou
1149,1150,2013,4,17,21,49.0,112.0,17.0,37.0,500.0,74.0,12.9,1006.4,-7.2,0.0,7.0,2.9,Huairou
1150,1151,2013,4,17,22,49.0,112.0,16.0,36.0,500.0,66.0,11.4,1008.0,-7.5,0.0,6.0,8.3,Huairou
1151,1152,2013,4,17,23,21.0,73.0,3.0,3.0,200.0,93.0,9.6,1009.7,-8.1,0.0,4.0,7.5,Huairou
1152,1153,2013,4,18,0,16.0,147.0,4.0,,200.0,97.0,8.4,1011.0,-10.0,0.0,6.0,4.1,Huairou
1153,1154,2013,4,18,1,10.0,75.0,3.0,,200.0,96.0,7.6,1011.9,-11.7,0.0,6.0,3.5,Huairou
1154,1155,2013,4,18,2,9.0,20.0,,,200.0,95.0,7.2,1012.8,-12.1,0.0,6.0,5.4,Huairou
1155,1156,2013,4,18,3,9.0,20.0,5.0,,,,6.7,1013.5,-12.5,0.0,4.0,3.4,Huairou
1156,1157,2013,4,18,4,3.0,6.0,5.0,,200.0,91.0,6.6,1014.3,-14.2,0.0,5.0,4.1,Huairou
1157,1158,2013,4,18,5,13.0,10.0,6.0,4.0,200.0,91.0,6.3,1015.4,-15.7,0.0,6.0,3.5,Huairou
1158,1159,2013,4,18,6,3.0,6.0,5.0,2.0,100.0,91.0,7.0,1016.5,-17.2,0.0,5.0,4.8,Huairou
1159,1160,2013,4,18,7,3.0,17.0,5.0,7.0,,85.0,7.6,1017.2,-16.7,0.0,5.0,5.6,Huairou
1160,1161,2013,4,18,8,12.0,21.0,5.0,5.0,,88.0,8.7,1017.6,-17.4,0.0,5.0,2.4,Huairou
1161,1162,2013,4,18,9,11.0,29.0,4.0,6.0,300.0,88.0,9.7,1017.1,-17.5,0.0,5.0,3.1,Huairou
1162,1163,2013,4,18,10,10.0,29.0,3.0,6.0,,92.0,10.5,1016.4,-17.8,0.0,8.0,3.6,Huairou
1163,1164,2013,4,18,11,14.0,20.0,4.0,2.0,,98.0,11.9,1015.3,-17.7,0.0,5.0,3.2,Huairou
1164,1165,2013,4,18,12,9.0,19.0,5.0,3.0,,100.0,12.5,1014.2,-18.4,0.0,5.0,5.9,Huairou
1165,1166,2013,4,18,13,3.0,15.0,5.0,,200.0,107.0,13.8,1012.9,-17.4,0.0,2.0,4.7,Huairou
1166,1167,2013,4,18,14,10.0,12.0,5.712,2.053,,108.3852,14.0,1012.0,-18.5,0.0,5.0,5.4,Huairou
1167,1168,2013,4,18,15,15.0,21.0,6.0,3.0,200.0,110.0,14.4,1011.2,-18.2,0.0,6.0,5.6,Huairou
1168,1169,2013,4,18,16,18.0,31.0,5.0,4.0,200.0,110.0,14.0,1010.9,-17.2,0.0,2.0,5.1,Huairou
1169,1170,2013,4,18,17,6.0,40.0,4.0,7.0,300.0,103.0,13.2,1011.4,-17.8,0.0,2.0,6.8,Huairou
1170,1171,2013,4,18,18,14.0,40.0,3.0,9.0,,97.0,12.1,1012.4,-18.7,0.0,2.0,5.1,Huairou
1171,1172,2013,4,18,19,18.0,46.0,3.0,13.0,300.0,94.0,11.3,1013.1,-17.2,0.0,6.0,3.0,Huairou
1172,1173,2013,4,18,20,19.0,42.0,12.0,23.0,,83.0,9.7,1014.4,-16.6,0.0,6.0,2.0,Huairou
1173,1174,2013,4,18,21,20.0,54.0,6.0,29.0,,70.0,9.4,1015.1,-16.0,0.0,2.0,3.1,Huairou
1174,1175,2013,4,18,22,19.0,53.0,6.0,28.0,,73.0,9.6,1015.2,-15.8,0.0,2.0,2.9,Huairou
1175,1176,2013,4,18,23,27.0,33.0,9.0,13.0,,83.0,9.3,1015.6,-15.3,0.0,1.0,3.5,Huairou
1176,1177,2013,4,19,0,15.0,25.0,10.0,11.0,,83.0,8.9,1015.5,-13.5,0.0,1.0,4.6,Huairou
1177,1178,2013,4,19,1,11.0,101.0,13.0,21.0,,66.0,7.6,1015.9,-3.6,0.0,10.0,3.0,Huairou
1178,1179,2013,4,19,2,41.0,152.0,25.0,42.0,800.0,37.0,6.9,1016.2,-3.7,0.0,10.0,2.3,Huairou
1179,1180,2013,4,19,3,41.0,98.0,27.0,34.0,800.0,46.0,6.8,1016.4,-4.3,0.0,2.0,0.5,Huairou
1180,1181,2013,4,19,4,31.0,78.0,28.0,30.0,500.0,54.0,6.5,1016.4,-5.2,0.0,3.0,1.1,Huairou
1181,1182,2013,4,19,5,34.0,74.0,31.0,29.0,800.0,57.0,6.4,1016.8,-5.6,0.0,2.0,1.2,Huairou
1182,1183,2013,4,19,6,33.0,69.0,29.0,29.0,,59.0,6.7,1017.1,-7.3,0.0,1.0,0.8,Huairou
1183,1184,2013,4,19,7,32.0,68.0,33.0,40.0,,54.0,6.5,1017.9,-5.2,0.0,2.0,5.3,Huairou
1184,1185,2013,4,19,8,43.0,94.0,34.0,50.0,,48.0,4.7,1018.0,-1.1,0.0,2.0,4.4,Huairou
1185,1186,2013,4,19,9,43.0,94.0,34.0,50.0,,60.0,5.5,1017.9,-0.6,0.0,5.0,3.0,Huairou
1186,1187,2013,4,19,10,44.0,83.0,21.0,25.0,1000.0,64.0,7.5,1017.2,-1.7,0.0,1.0,3.1,Huairou
1187,1188,2013,4,19,11,45.0,55.0,29.0,20.0,900.0,81.0,7.6,1016.1,-2.7,0.0,11.0,2.5,Huairou
1188,1189,2013,4,19,12,41.0,68.0,29.0,26.0,900.0,79.0,6.2,1015.8,-1.0,0.0,13.0,2.7,Huairou
1189,1190,2013,4,19,13,56.0,108.0,13.0,26.0,700.0,72.0,8.0,1014.8,-2.1,0.0,12.0,1.7,Huairou
1190,1191,2013,4,19,14,48.0,58.0,13.0,21.0,600.0,87.0,8.3,1014.0,-3.0,0.0,9.0,1.9,Huairou
1191,1192,2013,4,19,15,40.0,51.0,13.0,20.0,600.0,96.0,8.7,1013.3,-3.5,0.0,12.0,2.3,Huairou
1192,1193,2013,4,19,16,51.0,59.0,13.0,23.0,600.0,96.0,8.0,1012.7,-3.5,0.0,12.0,2.6,Huairou
1193,1194,2013,4,19,17,52.0,74.0,13.0,28.0,600.0,91.0,7.6,1012.2,-3.9,0.0,13.0,2.7,Huairou
1194,1195,2013,4,19,18,52.0,75.0,12.0,30.0,700.0,85.0,7.0,1012.8,-3.3,0.0,13.0,3.5,Huairou
1195,1196,2013,4,19,19,74.0,91.0,13.0,37.0,700.0,72.0,6.0,1013.4,-2.6,0.0,13.0,4.5,Huairou
1196,1197,2013,4,19,20,54.0,94.0,12.0,35.0,700.0,68.0,5.4,1014.2,-1.1,0.0,13.0,3.4,Huairou
1197,1198,2013,4,19,21,56.0,93.0,10.0,31.0,700.0,65.0,5.1,1014.0,-0.7,0.0,13.0,2.1,Huairou
1198,1199,2013,4,19,22,57.0,68.0,9.0,31.0,700.0,62.0,4.6,1014.2,-0.2,0.0,13.0,1.2,Huairou
1199,1200,2013,4,19,23,55.0,69.0,7.0,39.0,700.0,48.0,4.1,1014.6,-0.1,0.0,15.0,0.8,Huairou
1200,1201,2013,4,20,0,70.0,73.0,7.0,45.0,700.0,34.0,3.6,1014.2,-0.1,0.0,6.0,0.7,Huairou
1201,1202,2013,4,20,1,61.0,74.0,7.0,52.0,700.0,19.0,2.5,1013.8,0.7,0.0,8.0,0.8,Huairou
1202,1203,2013,4,20,2,64.0,76.0,6.0,68.0,800.0,2.0,1.8,1013.9,0.6,0.0,15.0,1.4,Huairou
1203,1204,2013,4,20,3,66.0,69.0,5.0,60.0,800.0,2.0,1.4,1013.4,1.0,0.0,15.0,1.0,Huairou
1204,1205,2013,4,20,4,81.0,96.0,5.0,58.0,800.0,2.0,0.9,1013.6,0.3,0.0,14.0,1.5,Huairou
1205,1206,2013,4,20,5,70.0,88.0,5.0,52.0,800.0,2.0,0.7,1013.8,0.6,0.0,15.0,1.1,Huairou
1206,1207,2013,4,20,6,71.0,61.0,3.0,35.0,700.0,9.0,2.3,1014.4,0.5,0.0,14.0,1.6,Huairou
1207,1208,2013,4,20,7,69.0,84.0,4.0,34.0,800.0,14.0,5.6,1014.5,0.6,0.0,3.0,1.5,Huairou
1208,1209,2013,4,20,8,75.0,84.0,10.0,36.0,800.0,23.0,7.5,1014.4,-1.0,0.0,6.0,0.9,Huairou
1209,1210,2013,4,20,9,94.0,103.0,15.0,41.0,800.0,34.0,10.0,1014.0,-1.1,0.0,10.0,1.8,Huairou
1210,1211,2013,4,20,10,83.0,97.0,16.0,33.0,900.0,62.0,12.4,1013.1,-2.3,0.0,10.0,1.9,Huairou
1211,1212,2013,4,20,11,81.0,82.0,14.0,27.0,800.0,87.0,13.4,1012.1,-3.4,0.0,13.0,2.9,Huairou
1212,1213,2013,4,20,12,67.0,78.0,16.0,24.0,800.0,111.0,15.0,1010.7,-2.9,0.0,3.0,2.8,Huairou
1213,1214,2013,4,20,13,60.0,75.0,15.0,16.0,800.0,133.0,15.9,1009.8,-3.1,0.0,3.0,2.2,Huairou
1214,1215,2013,4,20,14,65.0,76.0,13.0,16.0,700.0,142.0,16.3,1009.0,-3.3,0.0,9.0,2.8,Huairou
1215,1216,2013,4,20,15,73.0,90.0,17.0,27.0,700.0,129.0,16.4,1008.2,-2.7,0.0,13.0,2.9,Huairou
1216,1217,2013,4,20,16,73.0,104.0,19.0,35.0,800.0,130.0,15.7,1008.2,-2.3,0.0,9.0,2.8,Huairou
1217,1218,2013,4,20,17,82.0,126.0,16.0,42.0,800.0,138.0,14.4,1008.6,-2.1,0.0,13.0,2.8,Huairou
1218,1219,2013,4,20,18,84.0,150.0,14.0,45.0,800.0,122.0,13.0,1009.0,-2.1,0.0,13.0,2.2,Huairou
1219,1220,2013,4,20,19,73.0,105.0,12.0,34.0,,117.0,11.9,1010.2,-2.4,0.0,14.0,2.1,Huairou
1220,1221,2013,4,20,20,74.0,108.0,16.0,39.0,800.0,95.0,11.2,1011.0,-2.3,0.0,13.0,1.5,Huairou
1221,1222,2013,4,20,21,67.0,104.0,15.0,38.0,,84.0,7.8,1011.3,-0.7,0.0,8.0,0.9,Huairou
1222,1223,2013,4,20,22,91.0,118.0,14.0,48.0,,64.0,6.7,1011.8,-1.2,0.0,6.0,0.8,Huairou
1223,1224,2013,4,20,23,87.0,149.0,11.0,83.0,1100.0,22.0,5.9,1011.9,-1.1,0.0,16.0,0.9,Huairou
1224,1225,2013,4,21,0,85.0,144.0,10.0,86.0,1200.0,6.0,5.3,1012.1,-0.5,0.0,15.0,1.2,Huairou
1225,1226,2013,4,21,1,87.0,135.0,8.0,63.0,1000.0,15.0,5.1,1012.0,-1.2,0.0,8.0,1.0,Huairou
1226,1227,2013,4,21,2,69.0,77.0,8.0,25.0,800.0,50.0,4.0,1011.9,0.0,0.0,15.0,1.5,Huairou
1227,1228,2013,4,21,3,68.0,79.0,6.0,25.0,800.0,44.0,3.9,1011.9,-1.1,0.0,15.0,1.8,Huairou
1228,1229,2013,4,21,4,74.0,102.0,6.0,31.0,800.0,34.0,3.6,1011.7,-1.0,0.0,14.0,0.9,Huairou
1229,1230,2013,4,21,5,77.0,101.0,6.0,23.0,800.0,40.0,3.4,1011.9,-0.1,0.0,11.0,0.4,Huairou
1230,1231,2013,4,21,6,71.0,83.0,6.0,25.0,800.0,36.0,5.2,1012.5,0.4,0.0,9.0,0.8,Huairou
1231,1232,2013,4,21,7,75.0,103.0,7.0,39.0,900.0,26.0,8.0,1012.3,-0.3,0.0,9.0,0.6,Huairou
1232,1233,2013,4,21,8,88.0,128.0,27.0,66.0,1100.0,19.0,11.3,1011.8,-0.2,0.0,11.0,1.2,Huairou
1233,1234,2013,4,21,9,111.0,172.0,24.0,68.0,1100.0,30.0,12.8,1011.8,-0.8,0.0,9.0,1.9,Huairou
1234,1235,2013,4,21,10,121.0,149.0,22.0,51.0,1100.0,67.0,14.2,1010.9,-0.3,0.0,11.0,2.5,Huairou
