,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
9985,9986,2014,4,21,1,86.0,115.0,10.0,85.0,900.0,29.0,10.2,1012.2,4.8,0.0,8.0,0.3,Dongsi
9986,9987,2014,4,21,2,93.0,123.0,10.0,109.0,1200.0,6.0,9.1,1012.3,4.7,0.0,13.0,0.6,Dongsi
9987,9988,2014,4,21,3,93.0,156.0,11.0,104.0,1300.0,2.0,8.2,1012.3,4.2,0.0,6.0,1.2,Dongsi
9988,9989,2014,4,21,4,93.0,156.0,11.0,104.0,1300.0,2.0,9.1,1012.3,1.7,0.0,4.0,1.6,Dongsi
9989,9990,2014,4,21,5,93.0,156.0,11.0,104.0,1300.0,2.0,10.0,1012.8,2.3,0.0,10.0,0.6,Dongsi
9990,9991,2014,4,21,6,93.0,156.0,11.0,104.0,1300.0,2.0,13.5,1013.5,3.8,0.0,2.0,0.8,Dongsi
9991,9992,2014,4,21,7,67.0,93.0,10.0,84.0,800.0,3.0,15.4,1013.7,0.0,0.0,6.0,2.3,Dongsi
9992,9993,2014,4,21,8,74.0,99.0,9.0,79.0,800.0,8.0,17.7,1013.9,-0.6,0.0,1.0,1.4,Dongsi
9993,9994,2014,4,21,9,141.0,80.0,9.0,67.0,700.0,28.0,20.1,1014.0,-1.1,0.0,6.0,1.5,Dongsi
9994,9995,2014,4,21,10,126.0,58.0,7.0,59.0,600.0,44.0,21.4,1013.5,-4.7,0.0,5.0,2.0,Dongsi
9995,9996,2014,4,21,11,108.0,36.0,3.0,33.0,400.0,79.0,22.5,1012.8,-5.5,0.0,3.0,3.7,Dongsi
9996,9997,2014,4,21,12,83.0,24.0,3.0,14.0,300.0,104.0,23.4,1012.0,-3.1,0.0,16.0,2.9,Dongsi
9997,9998,2014,4,21,13,76.0,38.0,5.0,14.0,300.0,109.0,23.8,1010.9,-3.6,0.0,16.0,2.4,Dongsi
9998,9999,2014,4,21,14,72.0,22.0,7.0,14.0,300.0,108.0,24.5,1009.7,-3.0,0.0,14.0,2.7,Dongsi
9999,10000,2014,4,21,15,153.0,23.0,7.0,19.0,300.0,107.0,24.3,1009.1,-2.3,0.0,13.0,3.5,Dongsi
10000,10001,2014,4,21,16,111.0,55.0,6.0,25.0,400.0,123.0,23.8,1009.1,-2.7,0.0,12.0,3.2,Dongsi
10001,10002,2014,4,21,17,84.0,56.0,5.0,21.0,400.0,131.0,22.8,1009.3,-1.4,0.0,16.0,2.8,Dongsi
10002,10003,2014,4,21,18,69.0,70.0,5.0,21.0,400.0,127.0,21.7,1009.7,-1.6,0.0,14.0,1.5,Dongsi
10003,10004,2014,4,21,19,57.0,63.0,5.0,30.0,500.0,112.0,21.0,1010.2,0.2,0.0,16.0,2.3,Dongsi
10004,10005,2014,4,21,20,61.0,93.0,5.0,42.0,500.0,100.0,20.6,1010.7,1.4,0.0,16.0,3.9,Dongsi
10005,10006,2014,4,21,21,67.0,111.0,6.0,61.0,700.0,77.0,19.8,1010.8,1.7,0.0,14.0,2.9,Dongsi
10006,10007,2014,4,21,22,67.0,118.0,8.0,65.0,700.0,70.0,17.8,1011.0,2.1,0.0,14.0,1.5,Dongsi
10007,10008,2014,4,21,23,74.0,117.0,9.0,70.0,700.0,59.0,16.2,1011.7,3.6,0.0,14.0,1.0,Dongsi
10008,10009,2014,4,22,0,78.0,150.0,11.0,79.0,800.0,42.0,13.2,1011.8,4.3,0.0,14.0,0.9,Dongsi
10009,10010,2014,4,22,1,96.0,171.0,13.0,78.0,900.0,36.0,11.4,1011.6,5.5,0.0,14.0,0.0,Dongsi
10010,10011,2014,4,22,2,111.0,164.0,12.0,86.0,900.0,17.0,10.8,1011.7,4.0,0.0,11.0,0.6,Dongsi
10011,10012,2014,4,22,3,121.0,179.0,11.0,96.0,1100.0,2.0,10.1,1011.6,2.4,0.0,3.0,0.4,Dongsi
10012,10013,2014,4,22,4,84.0,66.0,13.0,85.0,900.0,17.0,8.5,1011.5,2.3,0.0,1.0,0.0,Dongsi
10013,10014,2014,4,22,5,53.0,64.0,11.0,66.0,500.0,28.0,7.9,1011.5,2.6,0.0,3.0,0.8,Dongsi
10014,10015,2014,4,22,6,41.0,73.0,9.0,67.0,500.0,25.0,13.2,1011.5,2.4,0.0,2.0,1.3,Dongsi
10015,10016,2014,4,22,7,51.0,95.0,8.0,79.0,700.0,12.0,16.6,1011.7,0.2,0.0,5.0,0.9,Dongsi
10016,10017,2014,4,22,8,58.0,74.0,7.0,76.0,700.0,23.0,18.4,1011.5,-0.5,0.0,2.0,1.7,Dongsi
10017,10018,2014,4,22,9,73.0,76.0,7.0,68.0,700.0,35.0,21.3,1011.5,-1.9,0.0,12.0,0.8,Dongsi
10018,10019,2014,4,22,10,69.0,84.0,6.0,61.0,600.0,47.0,23.1,1011.0,-0.4,0.0,12.0,1.8,Dongsi
10019,10020,2014,4,22,11,69.0,53.0,8.0,61.0,700.0,67.0,24.6,1010.0,-0.6,0.0,12.0,1.8,Dongsi
10020,10021,2014,4,22,12,59.0,86.0,7.0,64.0,600.0,91.0,25.4,1008.7,0.8,0.0,11.0,3.1,Dongsi
10021,10022,2014,4,22,13,91.0,111.0,9.0,57.0,600.0,119.0,26.4,1007.6,0.9,0.0,13.0,2.6,Dongsi
10022,10023,2014,4,22,14,144.0,77.0,7.0,31.0,500.0,146.0,26.5,1006.3,1.7,0.0,12.0,2.5,Dongsi
10023,10024,2014,4,22,15,135.0,52.0,6.0,16.0,400.0,155.0,26.3,1005.4,2.2,0.0,13.0,5.3,Dongsi
10024,10025,2014,4,22,16,135.0,52.0,6.0,16.0,400.0,155.0,25.8,1005.1,2.5,0.0,13.0,4.0,Dongsi
10025,10026,2014,4,22,17,57.0,98.0,12.0,20.0,600.0,164.0,24.6,1005.1,3.8,0.0,13.0,3.6,Dongsi
10026,10027,2014,4,22,18,65.0,120.0,15.0,24.0,600.0,152.0,23.6,1005.4,4.0,0.0,13.0,5.3,Dongsi
10027,10028,2014,4,22,19,59.0,142.0,23.0,33.0,600.0,138.0,22.9,1005.8,5.8,0.0,13.0,3.4,Dongsi
10028,10029,2014,4,22,20,80.0,148.0,28.0,37.0,700.0,127.0,22.4,1006.5,4.0,0.0,13.0,3.4,Dongsi
10029,10030,2014,4,22,21,77.0,136.0,27.0,50.0,800.0,103.0,21.8,1006.7,5.2,0.0,13.0,4.2,Dongsi
10030,10031,2014,4,22,22,65.0,114.0,20.0,56.0,800.0,83.0,21.0,1006.7,6.9,0.0,13.0,3.2,Dongsi
10031,10032,2014,4,22,23,61.0,136.0,22.0,49.0,800.0,88.0,20.4,1007.0,7.7,0.0,13.0,3.0,Dongsi
10032,10033,2014,4,23,0,72.0,156.0,24.0,45.0,900.0,84.0,19.6,1006.8,8.9,0.0,13.0,4.3,Dongsi
10033,10034,2014,4,23,1,72.0,149.0,24.0,41.0,900.0,79.0,19.1,1006.5,10.1,0.0,13.0,2.0,Dongsi
10034,10035,2014,4,23,2,76.0,149.0,22.0,34.0,800.0,79.0,17.7,1006.6,10.1,0.0,9.0,1.7,Dongsi
10035,10036,2014,4,23,3,82.0,126.0,22.0,35.0,900.0,72.0,17.0,1006.4,10.4,0.0,12.0,1.0,Dongsi
10036,10037,2014,4,23,4,93.0,129.0,21.0,41.0,900.0,56.0,16.4,1006.7,10.5,0.0,9.0,1.5,Dongsi
10037,10038,2014,4,23,5,92.0,124.0,22.0,47.0,900.0,44.0,16.0,1007.0,10.5,0.0,11.0,1.4,Dongsi
10038,10039,2014,4,23,6,101.0,138.0,21.0,52.0,1000.0,36.0,16.6,1007.4,11.1,0.0,11.0,1.1,Dongsi
10039,10040,2014,4,23,7,113.0,144.0,19.0,50.0,1000.0,37.0,17.3,1007.7,11.8,0.0,11.0,1.5,Dongsi
10040,10041,2014,4,23,8,128.0,163.0,22.0,52.0,1000.0,34.0,18.3,1007.9,12.1,0.0,16.0,2.0,Dongsi
10041,10042,2014,4,23,9,138.0,174.0,26.0,42.0,1000.0,48.0,19.6,1007.6,12.6,0.0,11.0,1.7,Dongsi
10042,10043,2014,4,23,10,153.0,160.0,29.0,45.0,1100.0,56.0,21.3,1007.1,12.7,0.0,12.0,2.5,Dongsi
10043,10044,2014,4,23,11,171.0,191.0,31.0,45.0,1200.0,74.0,22.2,1006.2,12.7,0.0,11.0,2.6,Dongsi
10044,10045,2014,4,23,12,166.0,185.0,38.0,42.0,1300.0,99.0,22.7,1005.6,12.6,0.0,9.0,2.5,Dongsi
10045,10046,2014,4,23,13,177.0,191.0,36.0,29.0,1300.0,120.0,24.2,1004.6,12.8,0.0,9.0,2.9,Dongsi
10046,10047,2014,4,23,14,187.0,168.0,37.0,28.0,1300.0,132.0,24.9,1003.7,11.8,0.0,13.0,3.2,Dongsi
10047,10048,2014,4,23,15,174.0,144.0,41.0,28.0,1200.0,158.0,23.9,1003.3,10.6,0.0,12.0,2.9,Dongsi
10048,10049,2014,4,23,16,172.0,147.0,45.0,28.0,1200.0,175.0,24.0,1002.9,11.3,0.0,16.0,2.7,Dongsi
10049,10050,2014,4,23,17,155.0,157.0,48.0,32.0,1300.0,159.0,23.5,1003.5,11.2,0.0,13.0,2.5,Dongsi
10050,10051,2014,4,23,18,133.0,145.0,46.0,29.0,2000.0,162.0,23.3,1005.2,12.3,0.0,14.0,3.9,Dongsi
10051,10052,2014,4,23,19,132.0,145.0,45.0,29.0,1200.0,161.0,20.9,1005.5,15.4,0.2,14.0,0.7,Dongsi
10052,10053,2014,4,23,20,101.0,155.0,27.0,29.0,900.0,145.0,21.4,1007.0,12.5,0.0,11.0,1.7,Dongsi
10053,10054,2014,4,23,21,100.0,117.0,21.0,33.0,900.0,128.0,20.8,1006.8,11.4,0.0,12.0,2.4,Dongsi
10054,10055,2014,4,23,22,67.0,142.0,15.0,38.0,800.0,111.0,19.9,1007.5,10.9,0.0,12.0,2.2,Dongsi
10055,10056,2014,4,23,23,70.0,130.0,14.0,38.0,800.0,108.0,19.1,1008.2,10.6,0.0,12.0,3.4,Dongsi
10056,10057,2014,4,24,0,70.0,135.0,14.0,36.0,800.0,106.0,18.2,1008.4,10.3,0.0,12.0,2.4,Dongsi
10057,10058,2014,4,24,1,80.0,133.0,14.0,33.0,800.0,98.0,17.7,1008.6,10.3,0.0,12.0,2.8,Dongsi
10058,10059,2014,4,24,2,74.0,114.0,14.0,30.0,700.0,96.0,17.0,1008.7,10.4,0.0,12.0,1.6,Dongsi
10059,10060,2014,4,24,3,78.0,105.0,13.0,31.0,700.0,71.0,17.0,1008.6,10.6,0.0,12.0,1.8,Dongsi
10060,10061,2014,4,24,4,79.0,99.0,13.0,34.0,600.0,60.0,17.1,1008.8,10.5,0.0,12.0,2.0,Dongsi
10061,10062,2014,4,24,5,86.0,106.0,13.0,35.0,600.0,78.0,16.5,1009.2,10.6,0.0,10.0,1.2,Dongsi
10062,10063,2014,4,24,6,87.0,106.0,15.0,35.0,800.0,77.0,16.9,1010.3,11.0,0.0,3.0,1.2,Dongsi
10063,10064,2014,4,24,7,96.0,108.0,17.0,37.0,800.0,76.0,17.7,1010.5,10.3,0.0,12.0,1.8,Dongsi
10064,10065,2014,4,24,8,101.0,123.0,19.0,44.0,900.0,68.0,18.2,1011.0,10.8,0.0,13.0,1.2,Dongsi
10065,10066,2014,4,24,9,106.0,131.0,21.0,52.0,1000.0,57.0,18.2,1011.6,10.3,0.0,12.0,2.0,Dongsi
10066,10067,2014,4,24,10,108.0,126.0,26.0,53.0,1000.0,57.0,19.9,1011.6,10.9,0.0,10.0,1.3,Dongsi
10067,10068,2014,4,24,11,113.0,140.0,28.0,56.0,1000.0,54.0,20.3,1011.3,11.8,0.0,12.0,0.8,Dongsi
10068,10069,2014,4,24,12,109.0,134.0,31.0,48.0,1000.0,65.0,22.2,1010.8,12.4,0.0,13.0,3.3,Dongsi
10069,10070,2014,4,24,13,124.0,136.0,34.0,43.0,1000.0,87.0,23.8,1009.8,12.7,0.0,16.0,2.8,Dongsi
10070,10071,2014,4,24,14,130.0,137.0,36.0,39.0,1000.0,102.0,24.1,1009.0,12.1,0.0,9.0,2.8,Dongsi
10071,10072,2014,4,24,15,142.0,160.0,36.0,32.0,1100.0,126.0,24.8,1008.4,11.4,0.0,12.0,2.6,Dongsi
10072,10073,2014,4,24,16,141.0,144.0,38.0,25.0,1200.0,152.0,24.5,1008.5,11.4,0.0,12.0,3.2,Dongsi
10073,10074,2014,4,24,17,121.0,124.0,34.0,26.0,1100.0,161.0,24.2,1008.8,11.2,0.0,13.0,2.5,Dongsi
10074,10075,2014,4,24,18,115.0,116.0,30.0,28.0,1000.0,164.0,23.0,1009.8,11.4,0.0,16.0,1.0,Dongsi
10075,10076,2014,4,24,19,114.0,116.0,25.0,28.0,1000.0,166.0,22.0,1010.3,11.4,0.0,11.0,1.3,Dongsi
10076,10077,2014,4,24,20,112.0,127.0,22.0,31.0,1000.0,161.0,18.8,1011.2,11.8,0.0,10.0,1.2,Dongsi
10077,10078,2014,4,24,21,113.0,143.0,21.0,40.0,1100.0,143.0,18.3,1011.7,12.3,0.0,10.0,1.3,Dongsi
10078,10079,2014,4,24,22,122.0,147.0,20.0,54.0,1200.0,116.0,18.7,1012.0,11.0,0.0,11.0,1.4,Dongsi
10079,10080,2014,4,24,23,125.0,157.0,19.0,96.0,1400.0,65.0,18.3,1012.0,10.4,0.0,1.0,0.7,Dongsi
10080,10081,2014,4,25,0,131.0,185.0,19.0,119.0,1500.0,36.0,18.6,1011.8,9.9,0.0,3.0,1.3,Dongsi
10081,10082,2014,4,25,1,135.0,185.0,19.0,115.0,1200.0,30.0,17.3,1011.6,9.7,0.0,3.0,1.5,Dongsi
10082,10083,2014,4,25,2,127.0,183.0,23.0,122.0,1200.0,18.0,15.4,1011.5,9.7,0.0,1.0,0.8,Dongsi
10083,10084,2014,4,25,3,120.0,174.0,27.0,117.0,1300.0,20.0,15.9,1011.8,9.3,0.0,3.0,0.8,Dongsi
10084,10085,2014,4,25,4,121.0,174.0,29.0,117.0,1300.0,17.0,15.8,1012.2,9.2,0.0,10.0,1.4,Dongsi
10085,10086,2014,4,25,5,131.0,169.0,32.0,121.0,1400.0,12.0,13.9,1012.9,10.1,0.0,6.0,0.9,Dongsi
10086,10087,2014,4,25,6,138.0,178.0,32.0,106.0,1700.0,14.0,15.7,1013.0,10.2,0.0,3.0,1.0,Dongsi
10087,10088,2014,4,25,7,131.0,177.0,30.0,100.0,1700.0,10.0,17.7,1013.4,9.6,0.0,3.0,1.6,Dongsi
10088,10089,2014,4,25,8,122.0,181.0,28.0,107.0,1800.0,8.0,19.5,1013.5,10.2,0.0,3.0,1.1,Dongsi
10089,10090,2014,4,25,9,124.0,186.0,34.0,108.0,1700.0,12.0,20.7,1013.8,10.5,0.0,8.0,1.6,Dongsi
10090,10091,2014,4,25,10,165.0,204.0,47.0,96.0,1700.0,40.0,22.1,1013.6,10.6,0.0,5.0,1.1,Dongsi
10091,10092,2014,4,25,11,176.0,202.0,50.0,98.0,1700.0,56.0,24.0,1012.9,10.6,0.0,11.0,2.1,Dongsi
10092,10093,2014,4,25,12,180.0,221.0,41.0,126.0,1900.0,51.0,24.6,1012.1,9.7,0.0,10.0,1.8,Dongsi
10093,10094,2014,4,25,13,262.0,183.0,43.0,119.0,1800.0,91.0,25.9,1011.5,7.0,0.0,9.0,2.5,Dongsi
10094,10095,2014,4,25,14,164.0,161.0,42.0,82.0,1400.0,166.0,26.1,1010.7,7.6,0.0,16.0,3.0,Dongsi
10095,10096,2014,4,25,15,164.0,164.0,36.0,27.0,900.0,213.0,25.6,1010.4,6.2,0.0,16.0,2.0,Dongsi
10096,10097,2014,4,25,16,169.0,169.0,26.0,19.0,700.0,211.0,24.5,1010.3,5.8,0.0,8.0,2.6,Dongsi
10097,10098,2014,4,25,17,177.0,177.0,24.0,21.0,700.0,206.0,22.2,1010.7,5.2,0.0,8.0,3.8,Dongsi
10098,10099,2014,4,25,18,111.0,309.0,21.0,25.0,700.0,189.0,19.6,1011.6,6.7,1.3,8.0,3.4,Dongsi
10099,10100,2014,4,25,19,128.0,309.0,11.0,35.0,600.0,98.0,19.1,1012.5,5.9,0.0,7.0,5.0,Dongsi
10100,10101,2014,4,25,20,120.0,276.0,9.0,38.0,500.0,78.0,17.7,1013.4,6.8,0.0,7.0,5.1,Dongsi
10101,10102,2014,4,25,21,119.0,310.0,7.0,30.0,500.0,74.0,14.7,1014.9,9.7,0.2,8.0,3.2,Dongsi
10102,10103,2014,4,25,22,93.0,295.0,4.0,23.0,400.0,78.0,13.0,1015.0,10.5,3.3,7.0,4.5,Dongsi
10103,10104,2014,4,25,23,77.0,259.0,2.0,21.0,400.0,77.0,12.6,1015.3,10.7,4.0,4.0,2.4,Dongsi
10104,10105,2014,4,26,0,40.0,117.0,2.0,23.0,500.0,61.0,12.4,1015.5,11.3,2.4,2.0,2.2,Dongsi
10105,10106,2014,4,26,1,14.0,36.0,2.0,22.0,400.0,58.0,12.0,1015.3,10.2,0.8,2.0,2.6,Dongsi
10106,10107,2014,4,26,2,5.0,8.0,2.0,21.0,400.0,54.0,11.3,1015.2,9.7,1.4,2.0,2.5,Dongsi
10107,10108,2014,4,26,3,6.0,25.0,2.0,21.0,400.0,49.0,11.3,1015.4,9.2,1.3,5.0,2.6,Dongsi
10108,10109,2014,4,26,4,6.0,12.0,2.0,22.0,300.0,53.0,10.9,1015.9,8.3,0.3,2.0,1.2,Dongsi
10109,10110,2014,4,26,5,8.0,34.0,2.0,17.0,300.0,61.0,11.2,1016.3,7.5,0.0,1.0,1.2,Dongsi
10110,10111,2014,4,26,6,6.0,31.0,2.0,15.0,300.0,60.0,11.4,1017.2,7.3,0.0,5.0,1.7,Dongsi
10111,10112,2014,4,26,7,7.0,44.0,2.0,19.0,300.0,57.0,12.0,1017.4,7.3,0.0,4.0,1.1,Dongsi
10112,10113,2014,4,26,8,8.0,63.0,2.0,30.0,300.0,47.0,15.2,1017.7,7.2,0.0,2.0,2.2,Dongsi
10113,10114,2014,4,26,9,14.0,71.0,2.0,39.0,400.0,34.0,16.9,1017.5,4.2,0.0,5.0,2.3,Dongsi
10114,10115,2014,4,26,10,19.0,116.0,4.0,42.0,500.0,32.0,17.9,1017.0,1.0,0.0,2.0,2.6,Dongsi
10115,10116,2014,4,26,11,45.0,130.0,5.0,39.0,500.0,39.0,19.4,1016.5,0.4,0.0,5.0,2.7,Dongsi
10116,10117,2014,4,26,12,68.0,91.0,2.0,21.0,300.0,65.0,20.2,1016.4,0.6,0.0,14.0,1.3,Dongsi
10117,10118,2014,4,26,13,47.0,88.0,2.0,15.0,300.0,82.0,20.6,1015.9,1.4,0.0,1.0,3.3,Dongsi
10118,10119,2014,4,26,14,87.0,102.0,2.0,16.0,300.0,87.0,21.9,1015.0,1.0,0.0,11.0,1.0,Dongsi
10119,10120,2014,4,26,15,140.0,94.0,4.0,15.0,300.0,90.0,20.6,1014.5,7.2,0.0,3.0,3.7,Dongsi
10120,10121,2014,4,26,16,28.0,94.0,4.0,15.0,300.0,96.0,19.9,1014.5,8.6,0.0,10.0,2.4,Dongsi
10121,10122,2014,4,26,17,33.0,180.0,4.0,28.0,300.0,92.0,19.0,1014.8,8.0,0.0,9.0,2.1,Dongsi
10122,10123,2014,4,26,18,40.0,152.0,8.0,40.0,400.0,85.0,17.7,1015.3,8.5,0.0,10.0,1.6,Dongsi
10123,10124,2014,4,26,19,38.0,159.0,4.0,34.0,400.0,83.0,16.3,1015.8,8.3,0.0,10.0,1.5,Dongsi
10124,10125,2014,4,26,20,34.0,127.0,3.0,37.0,500.0,73.0,15.6,1016.6,8.1,0.0,11.0,1.4,Dongsi
10125,10126,2014,4,26,21,32.0,138.0,3.0,50.0,600.0,47.0,15.2,1017.2,8.7,0.0,10.0,1.4,Dongsi
10126,10127,2014,4,26,22,34.0,118.0,4.0,54.0,600.0,33.0,13.4,1017.2,9.1,0.0,9.0,0.7,Dongsi
10127,10128,2014,4,26,23,26.0,108.0,3.0,62.0,600.0,23.0,12.5,1017.4,9.9,0.0,1.0,1.0,Dongsi
10128,10129,2014,4,27,0,24.0,75.0,2.0,71.0,700.0,19.0,11.8,1017.1,10.0,0.0,3.0,0.7,Dongsi
10129,10130,2014,4,27,1,27.0,68.0,2.0,56.0,700.0,27.0,11.2,1016.8,9.9,0.0,2.0,0.4,Dongsi
10130,10131,2014,4,27,2,34.0,57.0,3.0,58.0,700.0,13.0,10.9,1016.4,10.0,0.0,2.0,1.5,Dongsi
10131,10132,2014,4,27,3,37.0,72.0,3.0,69.0,700.0,3.0,11.2,1016.2,9.8,0.0,5.0,1.0,Dongsi
10132,10133,2014,4,27,4,36.0,71.0,3.0,,700.0,3.0,11.7,1016.2,9.8,0.0,6.0,1.2,Dongsi
10133,10134,2014,4,27,5,45.0,125.0,4.0,73.0,800.0,2.0,11.8,1016.6,8.6,0.0,4.0,1.9,Dongsi
10134,10135,2014,4,27,6,41.0,108.0,4.0,63.0,800.0,2.0,12.3,1016.9,8.4,0.0,4.0,1.4,Dongsi
10135,10136,2014,4,27,7,37.0,100.0,4.0,53.0,700.0,7.0,14.8,1017.2,7.8,0.0,7.0,1.0,Dongsi
10136,10137,2014,4,27,8,34.0,108.0,6.0,44.0,600.0,23.0,17.9,1017.4,5.5,0.0,4.0,3.2,Dongsi
10137,10138,2014,4,27,9,63.0,95.0,6.0,38.0,500.0,40.0,20.1,1017.5,1.0,0.0,2.0,4.4,Dongsi
10138,10139,2014,4,27,10,135.0,135.0,4.0,29.0,400.0,56.0,21.2,1017.3,-0.8,0.0,2.0,4.1,Dongsi
10139,10140,2014,4,27,11,115.0,115.0,2.0,24.0,300.0,72.0,22.6,1016.6,-0.9,0.0,6.0,3.4,Dongsi
10140,10141,2014,4,27,12,97.0,97.0,2.0,17.0,300.0,90.0,23.3,1015.8,-0.3,0.0,3.0,3.0,Dongsi
10141,10142,2014,4,27,13,29.0,43.0,2.0,17.0,300.0,114.0,22.6,1015.2,-2.9,0.0,1.0,2.2,Dongsi
10142,10143,2014,4,27,14,39.0,48.0,2.0,21.0,400.0,141.0,23.7,1014.2,-2.8,0.0,2.0,2.7,Dongsi
10143,10144,2014,4,27,15,91.0,91.0,2.0,20.0,400.0,147.0,23.6,1013.7,-1.4,0.0,3.0,2.7,Dongsi
10144,10145,2014,4,27,16,155.0,155.0,2.0,18.0,300.0,143.0,22.8,1013.8,3.3,0.0,10.0,2.7,Dongsi
10145,10146,2014,4,27,17,42.0,115.0,3.0,24.0,400.0,140.0,21.9,1014.2,4.4,0.0,12.0,1.8,Dongsi
10146,10147,2014,4,27,18,51.0,128.0,9.0,30.0,600.0,124.0,20.5,1014.9,3.7,0.0,12.0,2.1,Dongsi
10147,10148,2014,4,27,19,51.0,98.0,10.0,32.0,700.0,114.0,19.6,1015.5,4.5,0.0,13.0,2.3,Dongsi
10148,10149,2014,4,27,20,49.0,101.0,12.0,39.0,800.0,95.0,19.2,1016.4,7.9,0.0,13.0,1.9,Dongsi
10149,10150,2014,4,27,21,69.0,172.0,20.0,56.0,1500.0,74.0,18.5,1016.9,8.2,0.0,9.0,1.9,Dongsi
10150,10151,2014,4,27,22,105.0,164.0,28.0,55.0,1900.0,73.0,16.4,1017.8,6.5,0.0,12.0,2.0,Dongsi
10151,10152,2014,4,27,23,95.0,137.0,20.0,56.0,1300.0,57.0,15.7,1017.9,5.6,0.0,9.0,2.2,Dongsi
10152,10153,2014,4,28,0,40.0,58.0,14.0,42.0,700.0,55.0,14.8,1017.9,5.6,0.0,16.0,0.7,Dongsi
10153,10154,2014,4,28,1,26.0,58.0,11.0,46.0,600.0,45.0,13.2,1017.7,6.5,0.0,10.0,1.0,Dongsi
10154,10155,2014,4,28,2,23.0,46.0,10.0,42.0,600.0,46.0,12.2,1017.5,7.3,0.0,1.0,0.9,Dongsi
10155,10156,2014,4,28,3,23.0,59.0,8.0,46.0,600.0,38.0,11.4,1017.5,8.3,0.0,1.0,1.0,Dongsi
10156,10157,2014,4,28,4,22.0,54.0,7.0,46.0,700.0,37.0,10.9,1017.3,7.6,0.0,7.0,0.4,Dongsi
10157,10158,2014,4,28,5,25.0,75.0,10.0,73.0,800.0,12.0,10.6,1017.6,8.5,0.0,1.0,0.5,Dongsi
10158,10159,2014,4,28,6,38.0,124.0,11.0,84.0,1100.0,2.0,13.8,1017.8,7.6,0.0,4.0,2.0,Dongsi
10159,10160,2014,4,28,7,48.0,147.0,14.0,80.0,1200.0,5.0,15.1,1017.7,7.9,0.0,6.0,1.8,Dongsi
10160,10161,2014,4,28,8,53.0,139.0,16.0,62.0,1100.0,22.0,17.4,1017.5,8.5,0.0,6.0,1.8,Dongsi
10161,10162,2014,4,28,9,72.0,162.0,16.0,66.0,1200.0,32.0,19.8,1017.0,8.8,0.0,5.0,1.5,Dongsi
10162,10163,2014,4,28,10,97.0,162.0,17.0,69.0,1300.0,49.0,21.8,1016.4,6.5,0.0,9.0,1.1,Dongsi
10163,10164,2014,4,28,11,,111.0,17.0,54.0,1100.0,93.0,23.1,1015.6,2.0,0.0,3.0,1.9,Dongsi
10164,10165,2014,4,28,12,,,11.0,32.0,700.0,119.0,23.9,1014.6,0.9,0.0,3.0,3.4,Dongsi
10165,10166,2014,4,28,13,3.0,15.0,5.0,16.0,400.0,125.0,24.9,1013.6,0.4,0.0,6.0,1.7,Dongsi
10166,10167,2014,4,28,14,27.0,57.0,4.0,15.0,400.0,133.0,25.3,1012.4,1.4,0.0,3.0,2.5,Dongsi
10167,10168,2014,4,28,15,28.0,49.0,3.0,17.0,400.0,144.0,25.8,1011.5,0.4,0.0,13.0,1.5,Dongsi
10168,10169,2014,4,28,16,35.0,55.0,3.0,19.0,400.0,152.0,25.1,1011.0,1.2,0.0,13.0,1.9,Dongsi
10169,10170,2014,4,28,17,63.0,72.0,5.0,29.0,500.0,149.0,23.5,1010.7,1.7,0.0,12.0,2.5,Dongsi
10170,10171,2014,4,28,18,53.0,131.0,6.0,33.0,500.0,166.0,22.1,1011.0,2.7,0.0,12.0,2.0,Dongsi
10171,10172,2014,4,28,19,53.0,136.0,6.0,36.0,600.0,156.0,21.6,1011.4,2.3,0.0,16.0,2.3,Dongsi
10172,10173,2014,4,28,20,62.0,146.0,7.0,38.0,700.0,140.0,20.9,1011.9,4.0,0.0,16.0,2.4,Dongsi
10173,10174,2014,4,28,21,71.0,142.0,8.0,50.0,800.0,118.0,20.0,1012.1,4.9,0.0,16.0,1.8,Dongsi
10174,10175,2014,4,28,22,60.0,135.0,8.0,45.0,700.0,106.0,19.6,1012.0,4.5,0.0,16.0,2.0,Dongsi
10175,10176,2014,4,28,23,57.0,100.0,9.0,45.0,600.0,98.0,18.5,1012.0,4.6,0.0,11.0,1.1,Dongsi
10176,10177,2014,4,29,0,56.0,128.0,13.0,48.0,700.0,91.0,16.2,1011.9,6.9,0.0,9.0,1.0,Dongsi
10177,10178,2014,4,29,1,65.0,162.0,12.0,88.0,800.0,37.0,14.0,1011.8,8.0,0.0,3.0,1.2,Dongsi
10178,10179,2014,4,29,2,75.0,169.0,11.0,92.0,800.0,20.0,13.5,1011.7,7.0,0.0,2.0,1.5,Dongsi
10179,10180,2014,4,29,3,79.0,155.0,11.0,92.0,900.0,15.0,12.1,1011.4,7.0,0.0,2.0,1.1,Dongsi
10180,10181,2014,4,29,4,77.0,171.0,10.0,104.0,1000.0,4.0,11.7,1011.4,6.2,0.0,5.0,1.5,Dongsi
10181,10182,2014,4,29,5,76.0,167.0,10.0,102.0,1000.0,2.0,11.3,1011.6,6.2,0.0,2.0,0.7,Dongsi
10182,10183,2014,4,29,6,67.0,155.0,14.0,88.0,1100.0,2.0,14.2,1011.7,5.0,0.0,2.0,1.3,Dongsi
