,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
7302,7303,2013,12,30,6,24.0,57.0,25.0,37.0,500.0,37.0,1.9,1012.1,-19.4,0.0,3.0,1.1,Nongzhanguan
7303,7304,2013,12,30,7,21.0,68.0,28.0,44.0,500.0,33.0,3.6,1012.9,-20.0,0.0,8.0,3.7,Nongzhanguan
7304,7305,2013,12,30,8,19.0,76.0,23.0,63.0,700.0,15.0,4.7,1013.3,-19.1,0.0,7.0,2.2,Nongzhanguan
7305,7306,2013,12,30,9,20.0,80.0,24.0,64.0,700.0,15.0,5.7,1013.3,-19.0,0.0,8.0,5.1,Nongzhanguan
7306,7307,2013,12,30,10,23.0,111.0,19.0,48.0,700.0,30.0,6.4,1013.0,-18.4,0.0,15.0,4.7,Nongzhanguan
7307,7308,2013,12,30,11,22.0,125.0,17.0,26.0,500.0,52.0,6.7,1012.4,-19.0,0.0,8.0,4.6,Nongzhanguan
7308,7309,2013,12,30,12,22.0,111.0,13.0,20.0,400.0,60.0,7.3,1011.5,-18.5,0.0,8.0,2.0,Nongzhanguan
7309,7310,2013,12,30,13,25.0,145.0,13.0,19.0,300.0,62.0,7.6,1011.0,-19.1,0.0,8.0,5.2,Nongzhanguan
7310,7311,2013,12,30,14,22.0,98.0,14.0,22.0,400.0,60.0,7.7,1010.6,-19.1,0.0,8.0,2.9,Nongzhanguan
7311,7312,2013,12,30,15,24.0,82.0,12.0,23.0,300.0,60.0,7.5,1010.6,-19.2,0.0,15.0,1.7,Nongzhanguan
7312,7313,2013,12,30,16,19.0,68.0,10.0,25.0,300.0,59.0,6.4,1011.0,-19.2,0.0,8.0,2.6,Nongzhanguan
7313,7314,2013,12,30,17,27.0,67.0,11.0,39.0,400.0,42.0,5.9,1011.1,-18.8,0.0,14.0,3.4,Nongzhanguan
7314,7315,2013,12,30,18,27.0,67.0,11.0,39.0,,24.633,3.0,1011.4,-17.8,0.0,16.0,1.2,Nongzhanguan
7315,7316,2013,12,30,19,37.0,96.0,18.0,79.0,900.0,7.0,1.4,1011.3,-17.5,0.0,16.0,1.2,Nongzhanguan
7316,7317,2013,12,30,20,74.0,125.0,32.0,96.0,1300.0,6.0,0.5,1011.1,-17.8,0.0,13.0,1.2,Nongzhanguan
7317,7318,2013,12,30,21,80.0,122.0,38.0,93.0,1200.0,6.0,3.6,1010.8,-17.9,0.0,14.0,2.5,Nongzhanguan
7318,7319,2013,12,30,22,85.0,122.0,41.0,93.0,1400.0,5.0,3.7,1010.3,-18.5,0.0,16.0,2.3,Nongzhanguan
7319,7320,2013,12,30,23,110.0,145.0,74.0,95.0,1700.0,6.0,2.4,1009.4,-18.3,0.0,13.0,2.0,Nongzhanguan
7320,7321,2013,12,31,0,99.0,135.0,62.0,93.0,1900.0,5.0,-0.2,1008.9,-17.0,0.0,15.0,0.9,Nongzhanguan
7321,7322,2013,12,31,1,99.0,132.0,56.0,95.0,1900.0,5.0,-1.6,1008.6,-16.6,0.0,7.0,0.5,Nongzhanguan
7322,7323,2013,12,31,2,110.0,151.0,69.0,97.0,2100.0,6.0,-2.2,1008.3,-16.0,0.0,6.0,0.9,Nongzhanguan
7323,7324,2013,12,31,3,130.0,162.0,72.0,98.0,2300.0,6.0,-2.0,1007.3,-15.5,0.0,16.0,0.9,Nongzhanguan
7324,7325,2013,12,31,4,134.0,162.0,67.0,96.0,2300.0,6.0,-1.7,1006.8,-14.8,0.0,1.0,2.0,Nongzhanguan
7325,7326,2013,12,31,5,95.0,176.0,57.0,93.0,2200.0,5.0,4.2,1006.6,-15.7,0.0,14.0,2.6,Nongzhanguan
7326,7327,2013,12,31,6,94.0,181.0,51.0,93.0,2300.0,4.0,1.2,1007.3,-15.8,0.0,12.0,0.8,Nongzhanguan
7327,7328,2013,12,31,7,94.0,181.0,51.0,93.0,2700.0,4.0,5.3,1008.1,-15.3,0.0,15.0,4.3,Nongzhanguan
7328,7329,2013,12,31,8,71.0,201.0,30.0,90.0,2300.0,3.0,6.0,1009.0,-14.7,0.0,14.0,2.3,Nongzhanguan
7329,7330,2013,12,31,9,46.0,228.0,22.0,64.0,800.0,11.0,6.9,1009.7,-14.6,0.0,15.0,3.8,Nongzhanguan
7330,7331,2013,12,31,10,41.0,286.0,9.0,28.0,500.0,45.0,7.5,1009.6,-14.7,0.0,8.0,2.9,Nongzhanguan
7331,7332,2013,12,31,11,38.0,281.0,8.0,17.0,400.0,59.0,7.9,1008.8,-15.0,0.0,15.0,6.3,Nongzhanguan
7332,7333,2013,12,31,12,31.0,235.0,9.0,15.0,300.0,65.0,8.5,1007.8,-15.2,0.0,15.0,7.2,Nongzhanguan
7333,7334,2013,12,31,13,17.0,152.0,7.0,15.0,300.0,67.0,9.2,1007.2,-15.4,0.0,15.0,7.7,Nongzhanguan
7334,7335,2013,12,31,14,23.0,132.0,5.0,14.0,300.0,68.0,9.6,1007.5,-15.8,0.0,8.0,6.5,Nongzhanguan
7335,7336,2013,12,31,15,15.0,100.0,5.0,16.0,300.0,66.0,9.1,1007.9,-16.2,0.0,8.0,3.9,Nongzhanguan
7336,7337,2013,12,31,16,29.0,101.0,4.0,21.0,300.0,60.0,8.5,1008.4,-16.0,0.0,8.0,4.4,Nongzhanguan
7337,7338,2013,12,31,17,20.0,96.0,5.0,30.0,300.0,49.0,8.2,1009.0,-16.2,0.0,15.0,4.8,Nongzhanguan
7338,7339,2013,12,31,18,25.0,98.0,6.0,41.0,400.0,35.0,8.2,1009.4,-17.0,0.0,15.0,3.6,Nongzhanguan
7339,7340,2013,12,31,19,21.0,99.0,8.0,43.0,500.0,32.0,7.8,1009.9,-17.3,0.0,15.0,4.6,Nongzhanguan
7340,7341,2013,12,31,20,21.0,99.0,8.0,43.0,500.0,31.0,6.8,1010.0,-15.9,0.0,15.0,2.8,Nongzhanguan
7341,7342,2013,12,31,21,20.0,103.0,15.0,56.0,600.0,17.0,4.4,1010.2,-16.1,0.0,9.0,0.4,Nongzhanguan
7342,7343,2013,12,31,22,20.0,94.0,10.0,45.0,500.0,28.0,0.6,1010.3,-14.6,0.0,12.0,0.9,Nongzhanguan
7343,7344,2013,12,31,23,20.0,95.0,7.0,60.0,600.0,13.0,-0.9,1009.8,-14.5,0.0,16.0,0.7,Nongzhanguan
7344,7345,2014,1,1,0,31.0,117.0,15.0,73.0,,,-0.4,1009.1,-14.4,0.0,14.0,1.2,Nongzhanguan
7345,7346,2014,1,1,1,58.0,154.0,39.0,84.0,1500.0,4.0,-1.1,1008.8,-13.0,0.0,15.0,1.2,Nongzhanguan
7346,7347,2014,1,1,2,68.0,162.0,39.0,85.0,1700.0,4.0,-1.4,1008.8,-13.0,0.0,12.0,0.7,Nongzhanguan
7347,7348,2014,1,1,3,83.0,189.0,63.0,83.0,1700.0,5.0,-2.4,1008.2,-12.5,0.0,10.0,0.6,Nongzhanguan
7348,7349,2014,1,1,4,75.0,190.0,55.0,83.0,2100.0,3.0,-2.5,1008.0,-12.6,0.0,7.0,0.4,Nongzhanguan
7349,7350,2014,1,1,5,83.0,189.0,49.0,84.0,2400.0,6.0,-2.1,1008.3,-12.5,0.0,1.0,0.5,Nongzhanguan
7350,7351,2014,1,1,6,97.0,227.0,55.0,93.0,3400.0,7.0,-0.4,1009.0,-12.1,0.0,8.0,1.4,Nongzhanguan
7351,7352,2014,1,1,7,85.0,206.0,48.0,91.0,3100.0,6.0,3.4,1009.5,-12.6,0.0,15.0,2.0,Nongzhanguan
7352,7353,2014,1,1,8,65.0,154.0,34.0,84.0,2400.0,4.0,4.0,1010.6,-12.0,0.0,1.0,1.6,Nongzhanguan
7353,7354,2014,1,1,9,47.0,116.0,24.0,86.0,1700.0,4.0,8.3,1011.0,-13.4,0.0,15.0,4.0,Nongzhanguan
7354,7355,2014,1,1,10,37.0,121.0,27.0,74.0,1400.0,10.0,9.6,1011.1,-13.0,0.0,8.0,2.7,Nongzhanguan
7355,7356,2014,1,1,11,30.0,84.0,20.0,39.0,700.0,38.0,10.2,1010.7,-12.5,0.0,8.0,5.6,Nongzhanguan
7356,7357,2014,1,1,12,22.0,69.0,13.0,16.0,400.0,60.0,10.8,1010.2,-12.6,0.0,15.0,3.9,Nongzhanguan
7357,7358,2014,1,1,13,18.0,66.0,13.0,12.0,300.0,66.0,11.4,1009.7,-12.1,0.0,15.0,3.4,Nongzhanguan
7358,7359,2014,1,1,14,22.0,63.0,12.0,15.0,300.0,65.0,11.4,1009.9,-12.1,0.0,8.0,4.7,Nongzhanguan
7359,7360,2014,1,1,15,20.0,66.0,11.0,17.0,300.0,64.0,11.0,1010.4,-12.5,0.0,14.0,4.0,Nongzhanguan
7360,7361,2014,1,1,16,22.0,61.0,9.0,21.0,300.0,59.0,9.4,1010.9,-12.5,0.0,7.0,1.7,Nongzhanguan
7361,7362,2014,1,1,17,23.0,64.0,9.0,34.0,400.0,44.0,5.5,1011.4,-11.2,0.0,11.0,1.2,Nongzhanguan
7362,7363,2014,1,1,18,22.0,64.0,12.0,66.0,600.0,13.0,3.1,1012.2,-11.6,0.0,12.0,0.4,Nongzhanguan
7363,7364,2014,1,1,19,33.0,95.0,19.0,87.0,1100.0,6.0,2.3,1012.8,-11.3,0.0,14.0,0.6,Nongzhanguan
7364,7365,2014,1,1,20,60.0,132.0,29.0,101.0,1400.0,6.0,2.1,1013.4,-11.1,0.0,14.0,1.3,Nongzhanguan
7365,7366,2014,1,1,21,59.0,132.0,30.0,100.0,1700.0,6.0,1.7,1014.3,-11.5,0.0,2.0,2.3,Nongzhanguan
7366,7367,2014,1,1,22,59.0,132.0,30.0,100.0,1800.0,6.0,0.2,1014.7,-10.9,0.0,11.0,0.4,Nongzhanguan
7367,7368,2014,1,1,23,84.0,156.0,45.0,98.0,2200.0,7.0,-0.4,1014.7,-8.4,0.0,2.0,1.5,Nongzhanguan
7368,7369,2014,1,2,0,108.0,194.0,56.0,103.0,3300.0,9.0,-0.6,1014.7,-10.0,0.0,2.0,2.0,Nongzhanguan
7369,7370,2014,1,2,1,147.0,253.0,84.0,116.0,4900.0,12.0,-1.6,1015.0,-9.7,0.0,2.0,0.9,Nongzhanguan
7370,7371,2014,1,2,2,169.0,277.0,98.0,116.0,5300.0,13.0,-2.5,1015.4,-10.3,0.0,2.0,0.3,Nongzhanguan
7371,7372,2014,1,2,3,160.0,252.0,92.0,103.0,4800.0,12.0,-3.5,1015.3,-10.4,0.0,1.0,1.0,Nongzhanguan
7372,7373,2014,1,2,4,149.0,209.0,78.0,97.0,3900.0,10.0,-2.2,1015.7,-10.3,0.0,5.0,1.2,Nongzhanguan
7373,7374,2014,1,2,5,138.0,204.0,78.0,85.0,3800.0,8.0,-4.2,1015.9,-10.6,0.0,5.0,1.0,Nongzhanguan
7374,7375,2014,1,2,6,140.0,205.0,70.0,75.0,4800.0,10.0,-3.7,1016.2,-6.8,0.0,6.0,1.3,Nongzhanguan
7375,7376,2014,1,2,7,173.0,269.0,58.0,69.0,4800.0,9.0,-3.4,1016.7,-7.4,0.0,10.0,0.3,Nongzhanguan
7376,7377,2014,1,2,8,112.0,179.0,45.0,59.0,3400.0,3.0,-2.3,1016.9,-6.3,0.0,8.0,0.4,Nongzhanguan
7377,7378,2014,1,2,9,81.0,137.0,81.0,58.0,3200.0,3.0,2.7,1017.0,-5.9,0.0,11.0,0.6,Nongzhanguan
7378,7379,2014,1,2,10,82.0,152.0,105.0,63.0,3300.0,5.0,3.8,1016.3,-6.2,0.0,11.0,0.8,Nongzhanguan
7379,7380,2014,1,2,11,82.0,145.0,106.0,59.0,2900.0,8.0,4.4,1014.6,-5.9,0.0,10.0,1.3,Nongzhanguan
7380,7381,2014,1,2,12,90.0,148.0,101.0,62.0,2700.0,14.0,5.8,1013.1,-5.8,0.0,10.0,1.0,Nongzhanguan
7381,7382,2014,1,2,13,99.0,172.0,101.0,70.0,2700.0,18.0,6.9,1012.0,-6.5,0.0,7.0,0.5,Nongzhanguan
7382,7383,2014,1,2,14,116.0,181.0,97.0,84.0,2800.0,19.0,7.2,1011.5,-6.5,0.0,10.0,1.1,Nongzhanguan
7383,7384,2014,1,2,15,119.0,194.0,90.0,97.0,2800.0,16.0,6.2,1011.5,-7.1,0.0,1.0,0.9,Nongzhanguan
7384,7385,2014,1,2,16,131.0,208.0,95.0,113.0,3100.0,9.0,4.4,1011.6,-6.5,0.0,1.0,0.8,Nongzhanguan
7385,7386,2014,1,2,17,147.0,225.0,92.0,120.0,3300.0,7.0,2.6,1012.2,-6.5,0.0,5.0,0.7,Nongzhanguan
7386,7387,2014,1,2,18,152.0,258.0,93.0,127.0,3800.0,6.0,1.6,1012.1,-5.8,0.0,2.0,0.4,Nongzhanguan
7387,7388,2014,1,2,19,163.0,281.0,93.0,125.0,4300.0,8.0,0.8,1012.5,-5.5,0.0,4.0,0.5,Nongzhanguan
7388,7389,2014,1,2,20,194.0,330.0,113.0,126.0,5100.0,11.0,0.6,1013.1,-5.6,0.0,1.0,1.2,Nongzhanguan
7389,7390,2014,1,2,21,204.0,325.0,120.0,126.0,5000.0,10.0,0.0,1013.4,-6.2,0.0,2.0,1.6,Nongzhanguan
7390,7391,2014,1,2,22,231.0,353.0,129.0,131.0,6400.0,14.0,0.3,1013.8,-6.4,0.0,1.0,1.1,Nongzhanguan
7391,7392,2014,1,2,23,227.0,328.0,124.0,131.0,5900.0,12.0,0.4,1014.2,-6.3,0.0,2.0,0.8,Nongzhanguan
7392,7393,2014,1,3,0,238.0,337.0,136.0,129.0,6000.0,12.0,0.1,1014.5,-6.5,0.0,5.0,0.7,Nongzhanguan
7393,7394,2014,1,3,1,189.0,253.0,120.0,115.0,4200.0,7.0,3.9,1014.6,-9.8,0.0,8.0,2.8,Nongzhanguan
7394,7395,2014,1,3,2,126.0,151.0,87.0,95.0,2600.0,4.0,5.3,1015.2,-10.9,0.0,1.0,1.9,Nongzhanguan
7395,7396,2014,1,3,3,44.0,87.0,20.0,37.0,600.0,23.0,4.8,1015.3,-11.3,0.0,4.0,1.7,Nongzhanguan
7396,7397,2014,1,3,4,27.0,124.0,14.0,21.0,400.0,40.0,5.5,1015.7,-12.5,0.0,8.0,3.2,Nongzhanguan
7397,7398,2014,1,3,5,32.0,139.0,12.0,22.0,400.0,41.0,4.9,1016.3,-12.6,0.0,8.0,4.4,Nongzhanguan
7398,7399,2014,1,3,6,37.0,166.0,15.0,18.0,400.0,46.0,4.5,1017.4,-12.9,0.0,7.0,3.9,Nongzhanguan
7399,7400,2014,1,3,7,39.0,154.0,18.0,30.0,400.0,35.0,4.1,1018.6,-12.4,0.0,8.0,3.4,Nongzhanguan
7400,7401,2014,1,3,8,38.0,135.0,16.0,43.0,500.0,22.0,4.5,1019.8,-12.5,0.0,8.0,2.8,Nongzhanguan
7401,7402,2014,1,3,9,26.0,113.0,13.0,37.0,500.0,27.0,5.5,1020.6,-12.5,0.0,8.0,3.8,Nongzhanguan
7402,7403,2014,1,3,10,26.0,112.0,13.0,37.0,500.0,27.0,6.5,1020.2,-12.7,0.0,6.0,2.0,Nongzhanguan
7403,7404,2014,1,3,11,24.0,93.0,18.0,23.0,500.0,43.0,7.2,1019.1,-13.1,0.0,7.0,3.4,Nongzhanguan
7404,7405,2014,1,3,12,26.0,64.0,12.0,13.0,400.0,55.0,7.8,1018.1,-13.2,0.0,15.0,2.2,Nongzhanguan
7405,7406,2014,1,3,13,23.0,55.0,14.0,12.0,400.0,60.0,8.1,1017.5,-13.6,0.0,7.0,2.6,Nongzhanguan
7406,7407,2014,1,3,14,17.0,45.0,12.0,10.0,400.0,64.0,8.3,1017.7,-14.0,0.0,2.0,2.1,Nongzhanguan
7407,7408,2014,1,3,15,13.0,43.0,10.0,12.0,300.0,63.0,7.8,1018.0,-13.2,0.0,1.0,2.3,Nongzhanguan
7408,7409,2014,1,3,16,15.0,39.0,11.0,14.0,300.0,62.0,5.8,1018.6,-12.8,0.0,3.0,1.0,Nongzhanguan
7409,7410,2014,1,3,17,28.0,66.0,12.0,35.0,500.0,41.0,2.4,1019.3,-13.4,0.0,13.0,1.1,Nongzhanguan
7410,7411,2014,1,3,18,35.0,81.0,15.0,61.0,800.0,14.0,0.9,1019.7,-12.5,0.0,7.0,0.3,Nongzhanguan
7411,7412,2014,1,3,19,39.0,72.0,15.0,65.0,800.0,8.0,0.1,1020.3,-11.9,0.0,16.0,0.6,Nongzhanguan
7412,7413,2014,1,3,20,38.0,82.0,21.0,74.0,1000.0,4.0,-1.0,1020.5,-11.5,0.0,9.0,0.6,Nongzhanguan
7413,7414,2014,1,3,21,38.0,82.0,21.0,74.0,1000.0,6.0,2.9,1020.9,-10.1,0.0,12.0,1.6,Nongzhanguan
7414,7415,2014,1,3,22,66.0,125.0,51.0,76.0,1600.0,6.0,2.0,1021.1,-6.6,0.0,10.0,1.5,Nongzhanguan
7415,7416,2014,1,3,23,91.0,159.0,56.0,70.0,1800.0,6.0,0.5,1021.3,-5.7,0.0,3.0,1.3,Nongzhanguan
7416,7417,2014,1,4,0,75.0,127.0,48.0,63.0,1600.0,5.0,-2.3,1021.1,-5.8,0.0,1.0,1.5,Nongzhanguan
7417,7418,2014,1,4,1,85.0,123.0,46.0,63.0,1900.0,4.0,-3.0,1021.3,-5.8,0.0,2.0,1.2,Nongzhanguan
7418,7419,2014,1,4,2,71.0,97.0,39.0,59.0,1700.0,3.0,-3.0,1021.4,-5.3,0.0,6.0,1.3,Nongzhanguan
7419,7420,2014,1,4,3,72.0,93.0,34.0,57.0,1500.0,3.0,-4.8,1020.8,-6.9,0.0,2.0,0.5,Nongzhanguan
7420,7421,2014,1,4,4,70.0,89.0,26.0,57.0,1600.0,2.0,-5.2,1020.5,-7.3,0.0,3.0,0.6,Nongzhanguan
7421,7422,2014,1,4,5,65.0,87.0,28.0,63.0,1600.0,3.0,-5.0,1020.4,-6.5,0.0,2.0,1.1,Nongzhanguan
7422,7423,2014,1,4,6,63.0,75.0,40.0,65.0,1500.0,2.0,-4.7,1020.4,-6.5,0.0,1.0,1.3,Nongzhanguan
7423,7424,2014,1,4,7,71.0,94.0,39.0,66.0,2200.0,4.0,-3.9,1020.8,-6.1,0.0,1.0,0.8,Nongzhanguan
7424,7425,2014,1,4,8,84.0,119.0,41.0,69.0,2700.0,5.0,-2.6,1020.8,-5.7,0.0,2.0,1.4,Nongzhanguan
7425,7426,2014,1,4,9,96.0,133.0,52.0,71.0,2700.0,5.0,-1.3,1020.5,-5.0,0.0,3.0,0.8,Nongzhanguan
7426,7427,2014,1,4,10,109.0,157.0,57.0,74.0,2700.0,6.0,-0.6,1019.7,-4.8,0.0,2.0,2.1,Nongzhanguan
7427,7428,2014,1,4,11,135.0,180.0,63.0,79.0,2600.0,8.0,0.1,1018.4,-4.5,0.0,2.0,1.6,Nongzhanguan
7428,7429,2014,1,4,12,150.0,188.0,68.0,78.0,2600.0,11.0,0.7,1017.0,-4.5,0.0,6.0,0.5,Nongzhanguan
7429,7430,2014,1,4,13,163.0,196.0,70.0,82.0,2500.0,12.0,1.3,1016.1,-4.6,0.0,2.0,1.1,Nongzhanguan
7430,7431,2014,1,4,14,169.0,200.0,65.0,84.0,2300.0,13.0,1.6,1015.9,-4.7,0.0,3.0,0.7,Nongzhanguan
7431,7432,2014,1,4,15,180.0,228.0,61.0,94.0,2300.0,12.0,1.4,1015.7,-4.9,0.0,6.0,1.0,Nongzhanguan
7432,7433,2014,1,4,16,193.0,239.0,60.0,102.0,2400.0,10.0,0.4,1015.9,-5.0,0.0,7.0,0.9,Nongzhanguan
7433,7434,2014,1,4,17,192.0,246.0,58.0,108.0,2500.0,7.0,-1.6,1016.3,-5.8,0.0,3.0,0.9,Nongzhanguan
7434,7435,2014,1,4,18,199.0,248.0,60.0,111.0,2600.0,6.0,-2.8,1016.4,-5.8,0.0,3.0,0.8,Nongzhanguan
7435,7436,2014,1,4,19,183.0,221.0,49.0,109.0,2600.0,5.0,-1.6,1016.6,-5.5,0.0,2.0,0.7,Nongzhanguan
7436,7437,2014,1,4,20,193.0,238.0,47.0,109.0,3000.0,6.0,-3.1,1016.9,-5.6,0.0,2.0,0.9,Nongzhanguan
7437,7438,2014,1,4,21,209.0,271.0,65.0,112.0,3900.0,9.0,-3.5,1017.0,-6.0,0.0,2.0,1.0,Nongzhanguan
7438,7439,2014,1,4,22,266.0,306.0,72.0,112.0,4400.0,10.0,-4.5,1017.3,-6.5,0.0,3.0,0.6,Nongzhanguan
7439,7440,2014,1,4,23,191.0,221.0,79.0,102.0,3200.0,6.0,-4.6,1017.4,-6.4,0.0,3.0,0.7,Nongzhanguan
7440,7441,2014,1,5,0,177.0,195.0,92.0,101.0,2900.0,5.0,-4.9,1017.6,-6.6,0.0,3.0,1.2,Nongzhanguan
7441,7442,2014,1,5,1,178.0,198.0,93.0,104.0,3100.0,6.0,-4.1,1017.9,-6.2,0.0,1.0,1.7,Nongzhanguan
7442,7443,2014,1,5,2,170.0,198.0,66.0,98.0,3400.0,6.0,-2.3,1018.4,-5.8,0.0,8.0,2.7,Nongzhanguan
7443,7444,2014,1,5,3,247.0,304.0,59.0,104.0,5800.0,12.0,-2.0,1018.5,-6.4,0.0,6.0,1.9,Nongzhanguan
7444,7445,2014,1,5,4,219.0,252.0,59.0,104.0,4500.0,7.0,-1.5,1018.6,-6.6,0.0,6.0,1.9,Nongzhanguan
7445,7446,2014,1,5,5,160.0,172.0,65.0,94.0,3100.0,5.0,-2.7,1018.8,-7.2,0.0,8.0,1.4,Nongzhanguan
7446,7447,2014,1,5,6,137.0,138.0,77.0,91.0,2300.0,4.0,-3.7,1019.6,-7.7,0.0,4.0,0.9,Nongzhanguan
7447,7448,2014,1,5,7,125.0,119.0,73.0,86.0,2000.0,4.0,-2.7,1020.4,-7.8,0.0,7.0,2.7,Nongzhanguan
7448,7449,2014,1,5,8,88.0,58.0,59.0,75.0,1500.0,3.0,-1.2,1021.1,-7.8,0.0,4.0,2.7,Nongzhanguan
7449,7450,2014,1,5,9,87.0,104.0,62.0,74.0,1800.0,6.0,-0.1,1022.0,-8.1,0.0,2.0,1.7,Nongzhanguan
7450,7451,2014,1,5,10,91.0,102.0,66.0,71.0,1700.0,12.0,2.9,1021.9,-10.1,0.0,2.0,1.4,Nongzhanguan
7451,7452,2014,1,5,11,112.0,139.0,61.0,73.0,2000.0,19.0,4.8,1020.9,-11.3,0.0,4.0,2.0,Nongzhanguan
7452,7453,2014,1,5,12,66.0,43.0,27.0,41.0,900.0,40.0,5.1,1020.3,-11.1,0.0,2.0,2.4,Nongzhanguan
7453,7454,2014,1,5,13,30.0,18.0,13.0,22.0,500.0,56.0,5.9,1019.9,-11.7,0.0,5.0,2.3,Nongzhanguan
7454,7455,2014,1,5,14,31.0,21.0,15.0,24.0,500.0,57.0,6.0,1019.8,-11.6,0.0,5.0,2.5,Nongzhanguan
7455,7456,2014,1,5,15,29.0,22.0,15.0,26.0,500.0,56.0,5.7,1020.2,-11.9,0.0,1.0,1.3,Nongzhanguan
7456,7457,2014,1,5,16,23.0,24.0,15.0,30.0,500.0,54.0,3.7,1020.4,-12.3,0.0,3.0,1.7,Nongzhanguan
7457,7458,2014,1,5,17,29.0,27.0,16.0,49.0,600.0,35.0,0.1,1020.7,-11.3,0.0,1.0,0.8,Nongzhanguan
7458,7459,2014,1,5,18,33.0,38.0,16.0,67.0,800.0,13.0,-0.6,1021.2,-11.1,0.0,11.0,1.2,Nongzhanguan
7459,7460,2014,1,5,19,30.0,44.0,20.0,72.0,900.0,8.0,-1.5,1021.7,-11.4,0.0,10.0,0.5,Nongzhanguan
7460,7461,2014,1,5,20,41.0,59.0,27.0,76.0,1000.0,7.0,1.7,1022.3,-9.0,0.0,12.0,3.0,Nongzhanguan
7461,7462,2014,1,5,21,41.0,56.0,29.0,78.0,1100.0,5.0,0.1,1023.2,-5.7,0.0,13.0,2.6,Nongzhanguan
7462,7463,2014,1,5,22,97.0,178.0,66.0,86.0,2200.0,5.0,-0.4,1023.8,-4.1,0.0,12.0,0.8,Nongzhanguan
7463,7464,2014,1,5,23,111.0,148.0,60.0,75.0,2000.0,4.0,-0.7,1023.8,-3.6,0.0,10.0,0.6,Nongzhanguan
7464,7465,2014,1,6,0,119.0,123.0,56.0,67.0,1900.0,7.0,-0.5,1023.6,-3.7,0.0,3.0,2.0,Nongzhanguan
7465,7466,2014,1,6,1,118.0,114.0,54.0,65.0,1800.0,8.0,-1.2,1023.8,-3.7,0.0,1.0,1.0,Nongzhanguan
7466,7467,2014,1,6,2,134.0,150.0,65.0,78.0,2800.0,4.0,-1.3,1023.7,-4.0,0.0,1.0,1.7,Nongzhanguan
7467,7468,2014,1,6,3,142.0,158.0,65.0,76.0,2600.0,4.0,-0.5,1023.2,-3.4,0.0,11.0,1.6,Nongzhanguan
7468,7469,2014,1,6,4,130.0,130.0,58.0,71.0,2100.0,3.0,-0.6,1022.9,-3.5,0.0,3.0,1.1,Nongzhanguan
7469,7470,2014,1,6,5,130.0,122.0,59.0,71.0,2100.0,3.0,-0.8,1023.2,-3.7,0.0,10.0,0.8,Nongzhanguan
7470,7471,2014,1,6,6,124.0,120.0,59.0,67.0,2100.0,5.0,-0.8,1023.2,-3.8,0.0,10.0,1.5,Nongzhanguan
7471,7472,2014,1,6,7,109.0,103.0,62.0,64.0,1700.0,6.0,-0.9,1023.1,-4.1,0.0,3.0,2.1,Nongzhanguan
7472,7473,2014,1,6,8,117.0,119.0,64.0,68.0,1900.0,4.0,-1.0,1023.5,-4.2,0.0,10.0,1.5,Nongzhanguan
7473,7474,2014,1,6,9,142.0,148.0,64.0,69.0,2400.0,5.0,-0.7,1023.8,-3.9,0.0,3.0,1.3,Nongzhanguan
7474,7475,2014,1,6,10,142.0,148.0,61.0,67.0,2400.0,7.0,-0.6,1023.3,-3.3,0.0,10.0,1.8,Nongzhanguan
7475,7476,2014,1,6,11,111.0,90.0,55.0,55.0,1400.0,13.0,-0.3,1022.1,-3.8,0.0,11.0,1.1,Nongzhanguan
7476,7477,2014,1,6,12,125.0,118.0,58.0,64.0,1700.0,10.0,-0.2,1021.0,-4.5,0.0,12.0,1.8,Nongzhanguan
7477,7478,2014,1,6,13,140.0,133.0,59.0,67.0,1700.0,11.0,0.0,1020.1,-4.3,0.0,11.0,1.8,Nongzhanguan
7478,7479,2014,1,6,14,131.0,124.0,61.0,65.0,1700.0,16.0,0.2,1019.6,-4.8,0.0,9.0,1.0,Nongzhanguan
7479,7480,2014,1,6,15,147.0,134.0,64.0,70.0,1800.0,15.0,0.2,1019.8,-4.8,0.0,12.0,0.7,Nongzhanguan
7480,7481,2014,1,6,16,131.0,132.0,66.0,74.0,1600.0,14.0,-0.2,1019.9,-4.8,0.0,10.0,1.6,Nongzhanguan
7481,7482,2014,1,6,17,138.0,140.0,63.0,83.0,1700.0,7.0,-0.5,1019.9,-4.7,0.0,1.0,0.8,Nongzhanguan
7482,7483,2014,1,6,18,144.0,145.0,60.0,87.0,1800.0,4.0,-0.4,1020.2,-4.7,0.0,3.0,1.4,Nongzhanguan
7483,7484,2014,1,6,19,148.0,151.0,63.0,87.0,1900.0,4.0,-0.4,1020.6,-4.7,0.0,1.0,1.3,Nongzhanguan
7484,7485,2014,1,6,20,152.0,167.0,68.0,89.0,2200.0,5.0,0.0,1020.6,-4.3,0.0,3.0,1.2,Nongzhanguan
7485,7486,2014,1,6,21,156.0,168.0,67.0,91.0,2300.0,5.0,-0.3,1020.7,-4.6,0.0,2.0,1.3,Nongzhanguan
7486,7487,2014,1,6,22,165.0,180.0,61.0,92.0,2400.0,5.0,-0.3,1020.3,-4.4,0.0,2.0,1.4,Nongzhanguan
