,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
5099,5100,2013,9,29,11,183.0,223.0,12.0,105.0,1700.0,4.0,17.5,1013.4,14.9,0.0,5.0,1.4,Guanyuan
5100,5101,2013,9,29,12,183.0,223.0,12.0,105.0,1700.0,4.0,18.5,1013.0,15.0,0.0,6.0,1.3,Guanyuan
5101,5102,2013,9,29,13,206.0,235.0,12.0,102.0,1700.0,18.0,19.1,1012.8,14.8,0.0,5.0,2.0,Guanyuan
5102,5103,2013,9,29,14,243.0,199.0,14.0,79.0,1600.0,50.0,19.3,1012.7,15.2,0.0,6.0,1.0,Guanyuan
5103,5104,2013,9,29,15,234.0,205.0,15.0,70.0,1500.0,59.0,19.3,1012.6,14.8,0.0,6.0,2.0,Guanyuan
5104,5105,2013,9,29,16,198.0,205.0,15.0,60.0,1300.0,63.0,19.0,1012.6,15.1,0.0,5.0,1.2,Guanyuan
5105,5106,2013,9,29,17,192.0,152.0,16.0,60.0,1300.0,60.0,18.2,1012.6,15.1,0.0,5.0,1.1,Guanyuan
5106,5107,2013,9,29,18,181.0,145.0,15.0,66.0,1300.0,50.0,18.0,1013.2,15.1,0.0,5.0,0.8,Guanyuan
5107,5108,2013,9,29,19,154.0,156.0,13.0,80.0,1400.0,25.0,17.9,1013.7,15.3,0.0,5.0,0.5,Guanyuan
5108,5109,2013,9,29,20,154.0,156.0,13.0,80.0,1400.0,25.0,17.6,1014.2,15.2,0.0,6.0,0.6,Guanyuan
5109,5110,2013,9,29,21,173.0,130.0,15.0,79.0,1500.0,17.0,17.4,1014.5,15.4,0.0,2.0,0.2,Guanyuan
5110,5111,2013,9,29,22,173.0,130.0,16.0,78.0,1500.0,18.0,17.0,1014.4,15.7,0.0,2.0,0.6,Guanyuan
5111,5112,2013,9,29,23,170.0,131.0,14.0,81.0,1500.0,9.0,16.9,1014.2,15.4,0.0,14.0,0.4,Guanyuan
5112,5113,2013,9,30,0,172.0,141.0,15.0,86.0,1500.0,4.0,16.8,1014.0,15.7,0.0,9.0,0.0,Guanyuan
5113,5114,2013,9,30,1,167.0,140.0,12.0,87.0,1500.0,1.0,16.4,1013.9,15.4,0.0,2.0,0.2,Guanyuan
5114,5115,2013,9,30,2,143.0,154.0,10.0,85.0,1600.0,1.0,16.5,1013.6,15.9,0.0,5.0,0.6,Guanyuan
5115,5116,2013,9,30,3,154.0,184.0,10.0,86.0,1600.0,1.0,16.4,1013.7,15.8,0.0,6.0,0.4,Guanyuan
5116,5117,2013,9,30,4,172.0,200.0,9.0,83.0,1700.0,1.0,16.7,1013.5,16.2,0.0,2.0,0.6,Guanyuan
5117,5118,2013,9,30,5,185.0,191.0,8.0,75.0,1500.0,1.0,17.0,1014.1,16.4,0.0,5.0,0.5,Guanyuan
5118,5119,2013,9,30,6,141.0,124.0,7.0,65.0,1000.0,1.0,17.2,1014.1,16.6,0.0,10.0,0.0,Guanyuan
5119,5120,2013,9,30,7,129.0,93.0,6.0,59.0,1100.0,1.0,17.6,1014.5,17.0,0.0,8.0,0.4,Guanyuan
5120,5121,2013,9,30,8,117.0,77.0,7.0,55.0,1200.0,1.0,18.3,1015.0,16.8,0.0,14.0,0.7,Guanyuan
5121,5122,2013,9,30,9,105.0,115.0,10.0,55.0,1300.0,6.0,19.3,1014.6,17.1,0.0,9.0,0.6,Guanyuan
5122,5123,2013,9,30,10,133.0,134.0,11.0,60.0,1400.0,7.0,19.7,1014.3,16.9,0.0,12.0,1.3,Guanyuan
5123,5124,2013,9,30,11,187.0,147.0,18.0,68.0,1500.0,18.0,20.3,1014.0,16.5,0.0,13.0,1.4,Guanyuan
5124,5125,2013,9,30,12,170.0,126.0,24.0,61.0,1600.0,40.0,21.1,1012.8,17.1,0.0,9.0,1.3,Guanyuan
5125,5126,2013,9,30,13,165.0,115.0,35.0,49.0,1500.0,64.0,21.2,1012.4,17.0,0.0,12.0,1.2,Guanyuan
5126,5127,2013,9,30,14,153.0,110.0,41.0,53.0,1600.0,64.0,21.3,1011.6,17.3,0.0,16.0,1.1,Guanyuan
5127,5128,2013,9,30,15,149.0,115.0,38.0,55.0,1500.0,58.0,20.7,1011.7,17.1,0.0,14.0,0.9,Guanyuan
5128,5129,2013,9,30,16,153.0,134.0,41.0,53.0,1600.0,64.0,19.9,1011.5,16.9,0.0,16.0,0.6,Guanyuan
5129,5130,2013,9,30,17,,129.0,29.0,78.0,1400.0,34.0,18.6,1011.7,16.7,0.0,12.0,0.0,Guanyuan
5130,5131,2013,9,30,18,110.0,201.0,21.0,101.0,1700.0,6.0,17.7,1012.0,16.6,0.0,5.0,0.0,Guanyuan
5131,5132,2013,9,30,19,202.0,228.0,15.0,102.0,1900.0,1.0,17.3,1012.2,16.5,0.0,6.0,0.1,Guanyuan
5132,5133,2013,9,30,20,202.0,228.0,15.0,102.0,2000.0,1.0,17.1,1012.4,16.5,0.0,5.0,0.5,Guanyuan
5133,5134,2013,9,30,21,199.0,199.0,16.0,99.0,2100.0,1.0,17.2,1012.4,16.7,0.0,14.0,0.0,Guanyuan
5134,5135,2013,9,30,22,206.0,211.0,14.0,96.0,2200.0,1.0,17.4,1012.0,16.9,0.0,1.0,0.1,Guanyuan
5135,5136,2013,9,30,23,210.0,226.0,12.0,94.0,2300.0,1.0,17.5,1011.3,17.0,0.0,5.0,0.7,Guanyuan
5136,5137,2013,10,1,0,229.0,226.0,11.0,89.0,2400.0,1.0,17.5,1011.1,16.9,0.0,5.0,1.2,Guanyuan
5137,5138,2013,10,1,1,188.0,192.0,11.0,85.0,2300.0,1.0,17.5,1011.0,16.7,0.0,5.0,1.0,Guanyuan
5138,5139,2013,10,1,2,172.0,186.0,10.0,78.0,2000.0,1.0,17.6,1010.4,16.8,0.0,5.0,1.1,Guanyuan
5139,5140,2013,10,1,3,160.0,179.0,9.0,71.0,1800.0,1.0,17.6,1010.0,16.8,0.0,5.0,1.2,Guanyuan
5140,5141,2013,10,1,4,169.0,172.0,8.0,66.0,1700.0,1.0,17.5,1010.1,16.9,0.0,4.0,0.7,Guanyuan
5141,5142,2013,10,1,5,148.0,156.0,8.0,61.0,1600.0,1.0,17.5,1009.8,17.0,0.8,5.0,0.7,Guanyuan
5142,5143,2013,10,1,6,127.0,142.0,7.0,55.0,1500.0,1.0,17.4,1010.4,17.1,0.4,7.0,0.9,Guanyuan
5143,5144,2013,10,1,7,144.0,142.0,6.0,52.0,1500.0,1.0,17.7,1010.9,17.4,0.6,7.0,1.1,Guanyuan
5144,5145,2013,10,1,8,140.0,95.0,6.0,50.0,1400.0,1.0,17.3,1011.2,17.0,0.2,5.0,0.8,Guanyuan
5145,5146,2013,10,1,9,140.0,45.0,6.0,50.0,1200.0,1.0,17.1,1011.5,16.8,0.2,9.0,0.5,Guanyuan
5146,5147,2013,10,1,10,86.0,6.0,5.0,55.0,1000.0,4.0,16.9,1011.5,16.6,0.2,6.0,0.6,Guanyuan
5147,5148,2013,10,1,11,43.0,43.0,3.0,54.0,,11.1384,18.0,1011.2,16.3,0.0,5.0,1.2,Guanyuan
5148,5149,2013,10,1,12,26.0,26.0,3.0,40.0,,28.7028,20.2,1010.3,16.2,0.1,2.0,1.7,Guanyuan
5149,5150,2013,10,1,13,31.0,31.0,6.0,27.0,500.0,48.0,22.1,1010.0,14.7,0.0,10.0,1.4,Guanyuan
5150,5151,2013,10,1,14,18.0,18.0,6.0,14.0,,70.2576,22.1,1010.0,13.2,0.0,2.0,1.7,Guanyuan
5151,5152,2013,10,1,15,14.0,14.0,4.0,11.0,,77.9688,22.3,1010.7,13.6,0.0,3.0,1.2,Guanyuan
5152,5153,2013,10,1,16,6.0,6.0,4.0,19.0,,69.4008,20.1,1011.1,15.1,0.0,1.0,0.5,Guanyuan
5153,5154,2013,10,1,17,11.0,11.0,3.0,19.0,,68.1156,17.8,1011.4,14.3,0.0,3.0,0.0,Guanyuan
5154,5155,2013,10,1,18,3.0,13.0,3.0,25.0,,60.4044,15.2,1012.6,13.6,0.0,16.0,0.0,Guanyuan
5155,5156,2013,10,1,19,17.0,42.0,2.0,39.0,,31.4874,14.6,1013.4,14.0,0.0,11.0,0.6,Guanyuan
5156,5157,2013,10,1,20,41.0,55.0,3.0,61.0,,1.071,13.9,1014.4,13.4,0.0,10.0,0.0,Guanyuan
5157,5158,2013,10,1,21,35.0,55.0,3.0,70.0,800.0,1.0,13.8,1015.2,13.5,0.0,7.0,0.4,Guanyuan
5158,5159,2013,10,1,22,37.0,51.0,3.0,51.0,500.0,15.0,13.4,1015.6,13.2,0.0,11.0,0.6,Guanyuan
5159,5160,2013,10,1,23,32.0,51.0,3.0,37.0,400.0,23.0,13.5,1016.2,13.2,0.0,8.0,0.6,Guanyuan
5160,5161,2013,10,2,0,32.0,21.0,4.0,50.0,500.0,6.0,12.3,1016.3,12.1,0.0,15.0,0.1,Guanyuan
5161,5162,2013,10,2,1,35.0,8.0,5.0,45.0,400.0,8.0,11.6,1016.6,11.4,0.0,16.0,0.1,Guanyuan
5162,5163,2013,10,2,2,30.0,9.0,2.0,40.0,400.0,2.0,10.5,1016.5,10.3,0.0,10.0,0.5,Guanyuan
5163,5164,2013,10,2,3,39.0,14.0,2.0,42.0,400.0,1.0,12.4,1017.0,3.9,0.0,7.0,2.3,Guanyuan
5164,5165,2013,10,2,4,13.0,13.0,5.0,42.0,100.0,24.0,14.6,1017.4,2.1,0.0,4.0,1.6,Guanyuan
5165,5166,2013,10,2,5,5.0,5.0,5.0,13.0,,52.0,14.8,1017.5,1.7,0.0,4.0,2.6,Guanyuan
5166,5167,2013,10,2,6,9.0,9.0,6.0,16.0,100.0,49.0,14.9,1018.0,2.4,0.0,7.0,2.3,Guanyuan
5167,5168,2013,10,2,7,8.0,27.0,8.0,32.0,200.0,29.0,16.5,1018.8,4.8,0.0,6.0,1.2,Guanyuan
5168,5169,2013,10,2,8,13.0,26.0,13.0,36.0,300.0,23.0,18.5,1019.0,4.3,0.0,5.0,1.5,Guanyuan
5169,5170,2013,10,2,9,14.0,23.0,14.0,28.0,300.0,32.0,19.4,1018.7,0.4,0.0,5.0,3.0,Guanyuan
5170,5171,2013,10,2,10,14.0,23.0,7.0,25.0,200.0,42.0,20.7,1017.9,1.5,0.0,8.0,1.8,Guanyuan
5171,5172,2013,10,2,11,7.0,19.0,6.0,24.0,200.0,50.0,22.0,1016.7,1.6,0.0,5.0,1.7,Guanyuan
5172,5173,2013,10,2,12,13.0,19.0,7.0,26.0,200.0,52.0,22.8,1015.6,1.2,0.0,5.0,1.1,Guanyuan
5173,5174,2013,10,2,13,9.0,9.0,2.0,18.0,100.0,66.0,23.7,1014.4,2.5,0.0,8.0,0.9,Guanyuan
5174,5175,2013,10,2,14,9.0,16.0,2.0,18.0,100.0,74.0,23.7,1014.2,3.0,0.0,16.0,1.9,Guanyuan
5175,5176,2013,10,2,15,11.0,12.0,3.0,19.0,200.0,74.0,23.0,1013.3,4.0,0.0,13.0,2.2,Guanyuan
5176,5177,2013,10,2,16,10.0,25.0,2.0,22.0,100.0,85.0,21.7,1012.4,4.7,0.0,13.0,2.5,Guanyuan
5177,5178,2013,10,2,17,14.0,29.0,2.0,28.0,100.0,96.0,19.8,1012.2,4.7,0.0,13.0,2.3,Guanyuan
5178,5179,2013,10,2,18,12.0,23.0,3.0,35.0,200.0,80.0,19.0,1012.0,4.0,0.0,13.0,2.6,Guanyuan
5179,5180,2013,10,2,19,18.0,34.0,2.0,45.0,300.0,63.0,18.5,1012.5,4.6,0.0,16.0,2.8,Guanyuan
5180,5181,2013,10,2,20,20.0,37.0,2.0,58.0,300.0,41.0,17.2,1012.8,6.1,0.0,16.0,1.2,Guanyuan
5181,5182,2013,10,2,21,23.0,63.0,3.0,66.0,300.0,30.0,12.8,1012.8,7.7,0.0,16.0,0.0,Guanyuan
5182,5183,2013,10,2,22,34.0,74.0,5.0,70.0,300.0,23.0,11.1,1012.7,8.0,0.0,1.0,0.5,Guanyuan
5183,5184,2013,10,2,23,33.0,75.0,4.0,81.0,400.0,7.0,10.9,1012.5,8.1,0.0,1.0,0.9,Guanyuan
5184,5185,2013,10,3,0,34.0,78.0,2.0,78.0,600.0,1.0,10.8,1012.8,8.0,0.0,5.0,1.1,Guanyuan
5185,5186,2013,10,3,1,34.0,69.0,2.0,75.0,500.0,1.0,9.9,1012.9,7.8,0.0,6.0,0.6,Guanyuan
5186,5187,2013,10,3,2,40.0,88.0,3.0,73.0,600.0,1.0,9.7,1012.7,8.0,0.0,6.0,0.9,Guanyuan
5187,5188,2013,10,3,3,40.0,79.0,2.0,67.0,600.0,1.0,9.3,1012.8,7.7,0.0,5.0,1.3,Guanyuan
5188,5189,2013,10,3,4,40.0,62.0,2.0,63.0,400.0,1.0,9.2,1012.9,8.0,0.0,5.0,0.6,Guanyuan
5189,5190,2013,10,3,5,31.0,43.0,2.0,57.0,400.0,1.0,8.8,1013.3,7.7,0.0,5.0,1.1,Guanyuan
5190,5191,2013,10,3,6,28.0,31.0,1.0,52.0,300.0,3.0,9.2,1014.4,8.3,0.0,4.0,0.6,Guanyuan
5191,5192,2013,10,3,7,26.0,73.0,2.0,52.0,300.0,4.0,13.2,1015.0,8.5,0.0,6.0,2.0,Guanyuan
5192,5193,2013,10,3,8,45.0,101.0,7.0,54.0,600.0,4.0,15.4,1015.5,8.8,0.0,5.0,1.7,Guanyuan
5193,5194,2013,10,3,9,58.0,119.0,28.0,52.0,1300.0,10.0,16.7,1015.4,8.4,0.0,1.0,1.0,Guanyuan
5194,5195,2013,10,3,10,83.0,178.0,64.0,63.0,2700.0,17.0,18.2,1014.8,9.8,0.0,2.0,1.5,Guanyuan
5195,5196,2013,10,3,11,108.0,174.0,76.0,66.0,3200.0,30.0,19.4,1014.1,9.6,0.0,6.0,2.7,Guanyuan
5196,5197,2013,10,3,12,115.0,165.0,70.0,64.0,3000.0,56.0,20.3,1012.9,10.1,0.0,9.0,1.3,Guanyuan
5197,5198,2013,10,3,13,108.0,146.0,74.0,60.0,2800.0,75.0,21.1,1011.7,10.3,0.0,1.0,1.1,Guanyuan
5198,5199,2013,10,3,14,115.0,150.0,72.0,60.0,2600.0,85.0,21.7,1011.4,10.5,0.0,16.0,1.4,Guanyuan
5199,5200,2013,10,3,15,104.0,155.0,48.0,51.0,2000.0,95.0,21.6,1010.8,12.4,0.0,13.0,1.4,Guanyuan
5200,5201,2013,10,3,16,100.0,154.0,33.0,52.0,1800.0,99.0,20.3,1010.6,13.7,0.0,1.0,0.0,Guanyuan
5201,5202,2013,10,3,17,97.0,136.0,26.0,55.0,1700.0,95.0,17.1,1010.3,13.2,0.0,1.0,0.0,Guanyuan
5202,5203,2013,10,3,18,103.0,166.0,18.0,61.0,1300.0,70.0,15.1,1010.8,13.0,0.0,13.0,1.0,Guanyuan
5203,5204,2013,10,3,19,66.0,123.0,10.0,51.0,800.0,64.0,17.3,1011.3,14.4,0.0,10.0,1.7,Guanyuan
5204,5205,2013,10,3,20,49.0,73.0,7.0,37.0,500.0,66.0,17.0,1011.2,14.3,0.0,3.0,1.4,Guanyuan
5205,5206,2013,10,3,21,47.0,55.0,5.0,40.0,500.0,54.0,16.2,1011.2,13.9,0.0,9.0,0.8,Guanyuan
5206,5207,2013,10,3,22,41.0,43.0,4.0,44.0,500.0,45.0,15.7,1011.1,13.5,0.0,3.0,1.3,Guanyuan
5207,5208,2013,10,3,23,40.0,43.0,5.0,45.0,600.0,37.0,15.9,1010.8,12.6,0.0,5.0,0.8,Guanyuan
5208,5209,2013,10,4,0,41.0,24.0,5.0,45.0,600.0,33.0,15.8,1010.3,12.5,0.0,3.0,0.9,Guanyuan
5209,5210,2013,10,4,1,32.0,38.0,7.0,49.0,900.0,27.0,15.5,1010.0,11.7,0.0,2.0,0.8,Guanyuan
5210,5211,2013,10,4,2,40.0,48.0,8.0,55.0,1100.0,17.0,15.2,1009.6,12.0,0.0,5.0,0.9,Guanyuan
5211,5212,2013,10,4,3,49.0,59.0,10.0,60.0,1400.0,8.0,14.8,1008.9,11.9,0.0,5.0,1.1,Guanyuan
5212,5213,2013,10,4,4,60.0,71.0,17.0,56.0,1600.0,13.0,14.2,1008.8,12.2,0.0,5.0,0.5,Guanyuan
5213,5214,2013,10,4,5,59.0,75.0,15.0,63.0,1600.0,3.0,13.6,1008.7,12.3,0.0,13.0,0.0,Guanyuan
5214,5215,2013,10,4,6,67.0,79.0,20.0,64.0,1800.0,4.0,13.7,1008.8,12.8,0.0,5.0,0.4,Guanyuan
5215,5216,2013,10,4,7,71.0,99.0,21.0,63.0,1800.0,4.0,15.0,1009.5,12.7,0.0,5.0,1.0,Guanyuan
5216,5217,2013,10,4,8,80.0,107.0,28.0,60.0,2000.0,9.0,16.8,1009.7,12.5,0.0,5.0,1.2,Guanyuan
5217,5218,2013,10,4,9,99.0,136.0,48.0,61.0,2300.0,17.0,18.0,1009.5,12.9,0.0,2.0,1.1,Guanyuan
5218,5219,2013,10,4,10,103.0,145.0,70.0,68.0,2600.0,21.0,19.1,1009.0,12.6,0.0,15.0,1.1,Guanyuan
5219,5220,2013,10,4,11,121.0,156.0,72.0,71.0,2300.0,39.0,20.3,1008.2,13.0,0.0,6.0,0.8,Guanyuan
5220,5221,2013,10,4,12,129.0,150.0,70.0,76.0,2400.0,52.0,21.5,1007.2,12.9,0.0,11.0,1.7,Guanyuan
5221,5222,2013,10,4,13,136.0,165.0,68.0,79.0,2500.0,76.0,22.0,1006.8,13.1,0.0,13.0,2.3,Guanyuan
5222,5223,2013,10,4,14,172.0,217.0,66.0,94.0,2900.0,88.0,22.1,1006.7,13.2,0.0,13.0,2.7,Guanyuan
5223,5224,2013,10,4,15,190.0,248.0,53.0,84.0,2500.0,120.0,22.1,1006.6,14.0,0.0,16.0,1.4,Guanyuan
5224,5225,2013,10,4,16,181.0,207.0,39.0,58.0,2000.0,156.0,20.8,1006.5,14.7,0.0,13.0,1.0,Guanyuan
5225,5226,2013,10,4,17,177.0,196.0,35.0,57.0,2000.0,151.0,18.5,1006.8,14.8,0.0,10.0,0.0,Guanyuan
5226,5227,2013,10,4,18,183.0,206.0,26.0,64.0,1900.0,124.0,16.5,1007.7,14.7,0.0,1.0,0.2,Guanyuan
5227,5228,2013,10,4,19,196.0,235.0,15.0,86.0,2100.0,68.0,16.6,1008.4,14.2,0.0,2.0,0.7,Guanyuan
5228,5229,2013,10,4,20,231.0,237.0,11.0,102.0,2200.0,41.0,16.2,1008.9,14.2,0.0,2.0,0.6,Guanyuan
5229,5230,2013,10,4,21,236.0,288.0,11.0,121.0,2300.0,30.0,15.5,1009.5,14.0,0.0,7.0,0.0,Guanyuan
5230,5231,2013,10,4,22,298.0,361.0,12.0,123.0,2400.0,31.0,14.8,1010.0,14.0,0.0,2.0,0.6,Guanyuan
5231,5232,2013,10,4,23,330.0,353.0,11.0,133.0,2900.0,8.0,15.1,1010.0,14.1,0.0,2.0,0.7,Guanyuan
5232,5233,2013,10,5,0,277.0,292.0,9.0,128.0,3000.0,1.0,14.8,1010.5,14.0,0.0,5.0,0.8,Guanyuan
5233,5234,2013,10,5,1,300.0,316.0,8.0,126.0,3000.0,1.0,14.6,1010.8,14.0,0.0,1.0,0.8,Guanyuan
5234,5235,2013,10,5,2,269.0,286.0,7.0,110.0,2900.0,1.0,14.3,1010.5,13.8,0.0,5.0,1.1,Guanyuan
5235,5236,2013,10,5,3,240.0,240.0,7.0,98.0,2800.0,1.0,14.2,1011.0,13.6,0.0,6.0,0.6,Guanyuan
5236,5237,2013,10,5,4,221.0,241.0,8.0,98.0,2800.0,1.0,13.9,1011.7,13.4,0.0,5.0,1.0,Guanyuan
5237,5238,2013,10,5,5,225.0,253.0,7.0,98.0,2700.0,1.0,13.7,1012.2,13.4,0.0,5.0,1.0,Guanyuan
5238,5239,2013,10,5,6,283.0,289.0,7.0,93.0,2700.0,1.0,13.8,1012.7,13.5,0.0,5.0,0.8,Guanyuan
5239,5240,2013,10,5,7,258.0,279.0,7.0,81.0,2400.0,8.0,14.8,1013.7,14.5,0.0,5.0,1.2,Guanyuan
5240,5241,2013,10,5,8,267.0,305.0,10.0,83.0,2500.0,8.0,16.6,1014.8,14.4,0.0,5.0,1.5,Guanyuan
5241,5242,2013,10,5,9,317.0,321.0,22.0,81.0,2400.0,12.0,18.3,1015.1,13.8,0.0,2.0,1.3,Guanyuan
5242,5243,2013,10,5,10,301.0,317.0,33.0,85.0,2300.0,18.0,19.7,1015.3,13.6,0.0,5.0,1.9,Guanyuan
5243,5244,2013,10,5,11,303.0,330.0,44.0,88.0,2300.0,32.0,20.5,1014.8,14.2,0.0,5.0,1.6,Guanyuan
5244,5245,2013,10,5,12,327.0,358.0,49.0,102.0,2300.0,47.0,21.9,1014.2,14.3,0.0,3.0,1.2,Guanyuan
5245,5246,2013,10,5,13,346.0,346.0,45.0,103.0,2300.0,84.0,22.8,1014.0,14.1,0.0,10.0,1.0,Guanyuan
5246,5247,2013,10,5,14,310.0,323.0,40.0,94.0,2000.0,122.0,23.3,1014.2,14.0,0.0,10.0,1.1,Guanyuan
5247,5248,2013,10,5,15,310.0,323.0,40.0,94.0,1800.0,173.0,22.6,1014.3,15.7,0.0,9.0,0.5,Guanyuan
5248,5249,2013,10,5,16,322.0,324.0,34.0,85.0,1900.0,159.0,21.1,1014.5,16.1,0.0,10.0,0.1,Guanyuan
5249,5250,2013,10,5,17,266.0,271.0,27.0,72.0,1700.0,158.0,18.3,1015.1,15.4,0.0,11.0,0.0,Guanyuan
5250,5251,2013,10,5,18,276.0,287.0,17.0,72.0,1600.0,108.0,16.8,1015.6,15.1,0.0,5.0,0.0,Guanyuan
5251,5252,2013,10,5,19,257.0,287.0,8.0,130.0,2400.0,17.0,16.0,1016.4,15.0,0.0,4.0,0.2,Guanyuan
5252,5253,2013,10,5,20,280.0,313.0,9.0,163.0,3100.0,1.0,15.7,1017.0,14.9,0.0,5.0,0.5,Guanyuan
5253,5254,2013,10,5,21,357.0,362.0,9.0,169.0,2900.0,1.0,15.9,1017.8,14.9,0.0,2.0,0.9,Guanyuan
5254,5255,2013,10,5,22,326.0,346.0,7.0,146.0,3200.0,1.0,15.4,1017.7,14.6,0.0,2.0,0.9,Guanyuan
5255,5256,2013,10,5,23,324.0,336.0,7.0,138.0,2900.0,1.0,15.2,1018.1,14.4,0.0,5.0,1.1,Guanyuan
5256,5257,2013,10,6,0,313.0,319.0,7.0,125.0,2500.0,1.0,14.8,1018.0,14.2,0.0,1.0,0.0,Guanyuan
5257,5258,2013,10,6,1,303.0,310.0,6.0,120.0,2300.0,1.0,14.0,1017.7,13.4,0.0,13.0,0.0,Guanyuan
5258,5259,2013,10,6,2,321.0,310.0,5.0,115.0,2400.0,1.0,13.3,1017.4,13.0,0.0,3.0,0.6,Guanyuan
5259,5260,2013,10,6,3,312.0,268.0,6.0,109.0,2400.0,1.0,13.8,1017.5,13.6,0.0,2.0,0.6,Guanyuan
5260,5261,2013,10,6,4,297.0,253.0,5.0,100.0,2400.0,1.0,13.6,1017.7,13.4,0.0,1.0,0.8,Guanyuan
5261,5262,2013,10,6,5,267.0,274.0,5.0,100.0,2300.0,1.0,13.6,1018.0,13.4,0.0,5.0,0.7,Guanyuan
5262,5263,2013,10,6,6,267.0,279.0,6.0,96.0,2100.0,1.0,13.9,1018.3,13.7,0.0,5.0,0.6,Guanyuan
5263,5264,2013,10,6,7,282.0,279.0,9.0,93.0,2200.0,1.0,15.5,1018.8,15.5,0.0,5.0,1.3,Guanyuan
5264,5265,2013,10,6,8,230.0,207.0,10.0,83.0,2200.0,1.0,15.5,1019.0,15.0,0.0,5.0,1.1,Guanyuan
5265,5266,2013,10,6,9,185.0,153.0,12.0,70.0,2800.0,4.0,16.5,1019.3,15.0,0.0,5.0,1.4,Guanyuan
5266,5267,2013,10,6,10,173.0,205.0,14.0,79.0,3000.0,4.0,18.1,1018.6,15.0,0.0,1.0,1.6,Guanyuan
5267,5268,2013,10,6,11,293.0,346.0,11.0,82.0,3200.0,2.0,19.5,1018.0,15.6,0.0,2.0,1.4,Guanyuan
5268,5269,2013,10,6,12,239.0,223.0,17.0,78.0,2600.0,22.0,20.1,1016.9,15.5,0.0,3.0,2.2,Guanyuan
5269,5270,2013,10,6,13,186.0,151.0,16.0,70.0,2500.0,20.0,20.1,1016.3,15.5,0.0,5.0,1.0,Guanyuan
5270,5271,2013,10,6,14,166.0,97.0,16.0,67.0,2400.0,35.0,20.6,1015.9,15.2,0.0,3.0,0.9,Guanyuan
5271,5272,2013,10,6,15,167.0,124.0,25.0,65.0,2400.0,54.0,20.5,1014.8,15.3,0.0,13.0,1.3,Guanyuan
5272,5273,2013,10,6,16,171.0,135.0,31.0,63.0,2100.0,73.0,19.7,1014.7,16.0,0.0,2.0,0.2,Guanyuan
5273,5274,2013,10,6,17,171.0,129.0,31.0,63.0,2000.0,70.0,17.6,1015.1,15.4,0.0,7.0,0.5,Guanyuan
5274,5275,2013,10,6,18,145.0,154.0,19.0,108.0,2100.0,27.0,16.6,1015.2,15.1,0.0,6.0,0.5,Guanyuan
5275,5276,2013,10,6,19,181.0,154.0,15.0,120.0,2300.0,12.0,16.0,1015.6,15.0,0.0,3.0,0.0,Guanyuan
5276,5277,2013,10,6,20,160.0,170.0,12.0,119.0,2600.0,1.0,15.8,1015.7,15.0,0.0,5.0,0.0,Guanyuan
5277,5278,2013,10,6,21,163.0,180.0,11.0,107.0,2700.0,1.0,15.5,1015.8,14.7,0.0,4.0,0.4,Guanyuan
5278,5279,2013,10,6,22,166.0,172.0,12.0,101.0,2700.0,1.0,15.0,1015.6,14.4,0.0,3.0,0.4,Guanyuan
5279,5280,2013,10,6,23,186.0,172.0,10.0,93.0,2700.0,1.0,14.7,1015.6,14.4,0.0,2.0,0.1,Guanyuan
5280,5281,2013,10,7,0,183.0,151.0,10.0,82.0,2500.0,1.0,14.7,1015.5,14.4,0.0,1.0,0.2,Guanyuan
5281,5282,2013,10,7,1,182.0,146.0,9.0,78.0,2400.0,1.0,14.6,1015.6,14.3,0.0,5.0,0.6,Guanyuan
5282,5283,2013,10,7,2,186.0,144.0,7.0,73.0,2500.0,1.0,14.5,1015.3,14.3,0.0,5.0,1.1,Guanyuan
5283,5284,2013,10,7,3,180.0,146.0,7.0,74.0,2500.0,1.0,14.2,1015.5,14.0,0.0,2.0,0.8,Guanyuan
5284,5285,2013,10,7,4,183.0,136.0,7.0,70.0,2300.0,1.0,13.8,1015.8,13.6,0.0,6.0,0.2,Guanyuan
5285,5286,2013,10,7,5,177.0,122.0,7.0,72.0,2100.0,1.0,13.4,1016.2,13.2,0.0,10.0,0.5,Guanyuan
5286,5287,2013,10,7,6,168.0,127.0,7.0,74.0,2000.0,1.0,13.4,1016.6,13.4,0.0,1.0,0.6,Guanyuan
5287,5288,2013,10,7,7,168.0,120.0,7.0,79.0,1900.0,1.0,15.4,1017.6,13.4,0.0,4.0,2.1,Guanyuan
5288,5289,2013,10,7,8,158.0,85.0,13.0,72.0,1700.0,1.0,19.4,1018.0,9.6,0.0,6.0,2.4,Guanyuan
5289,5290,2013,10,7,9,158.0,158.0,13.0,72.0,1400.0,7.0,21.7,1018.5,7.5,0.0,6.0,1.3,Guanyuan
5290,5291,2013,10,7,10,30.0,30.0,14.0,31.0,800.0,23.0,23.2,1018.4,4.7,0.0,6.0,3.2,Guanyuan
5291,5292,2013,10,7,11,4.0,19.0,10.0,31.0,700.0,28.0,24.1,1017.9,4.9,0.0,5.0,2.6,Guanyuan
5292,5293,2013,10,7,12,4.0,17.0,7.0,30.0,500.0,31.0,25.4,1016.8,4.5,0.0,6.0,3.5,Guanyuan
