,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
3575,3576,2013,7,27,23,127.0,135.0,,37.7752,,,24.3,996.4,23.4,0.0,4.0,1.4,Shunyi
3576,3577,2013,7,28,0,126.0,122.0,,35.9275,,,24.0,996.3,23.3,0.0,4.0,1.1,Shunyi
3577,3578,2013,7,28,1,117.0,87.0,,37.5699,,,23.9,996.3,23.2,0.0,8.0,1.5,Shunyi
3578,3579,2013,7,28,2,98.0,83.0,,40.8547,,,23.7,996.0,23.0,0.0,7.0,1.0,Shunyi
3579,3580,2013,7,28,3,77.0,73.0,,38.3911,,,23.5,996.4,22.8,0.0,8.0,1.2,Shunyi
3580,3581,2013,7,28,4,39.0,39.0,,33.4639,,,22.8,996.7,22.1,0.0,8.0,1.2,Shunyi
3581,3582,2013,7,28,5,64.0,38.0,,37.9805,,,22.9,996.9,22.2,0.0,5.0,1.3,Shunyi
3582,3583,2013,7,28,6,50.0,33.0,,52.1462,,1.7136,24.3,997.6,23.1,0.0,4.0,0.8,Shunyi
3583,3584,2013,7,28,7,49.0,44.0,,17.0399,,11.1384,26.4,997.7,22.5,0.0,4.0,1.1,Shunyi
3584,3585,2013,7,28,8,54.0,54.0,,17.6558,,21.2058,29.0,998.1,21.8,0.0,4.0,2.1,Shunyi
3585,3586,2013,7,28,9,28.0,4.0,,15.8081,,46.053,30.7,998.0,19.7,0.0,5.0,1.3,Shunyi
3586,3587,2013,7,28,10,16.0,16.0,,9.6491,,71.5428,31.3,997.9,21.2,0.0,3.0,1.0,Shunyi
3587,3588,2013,7,28,11,16.0,4.0,,10.0597,,95.319,33.2,997.5,20.0,0.0,14.0,2.7,Shunyi
3588,3589,2013,7,28,12,17.0,26.0,,14.371,,130.2336,34.5,996.6,20.1,0.0,12.0,2.3,Shunyi
3589,3590,2013,7,28,13,21.0,10.0,0.2856,11.9074,,155.9376,35.4,996.2,19.7,0.0,13.0,2.8,Shunyi
3590,3591,2013,7,28,14,16.0,29.0,1.1424,12.318,,178.4286,36.7,995.8,19.2,0.0,15.0,2.6,Shunyi
3591,3592,2013,7,28,15,27.0,47.0,1.1424,16.2187,,237.5478,37.0,995.1,19.0,0.0,13.0,2.3,Shunyi
3592,3593,2013,7,28,16,24.0,23.0,1.1424,13.5498,,242.9028,37.3,994.9,19.3,0.0,14.0,0.9,Shunyi
3593,3594,2013,7,28,17,26.0,34.0,0.5712,12.7286,,213.129,37.1,995.1,20.4,0.0,16.0,2.4,Shunyi
3594,3595,2013,7,28,18,21.0,47.0,0.5712,15.6028,,195.5646,34.5,995.4,21.2,0.0,13.0,2.4,Shunyi
3595,3596,2013,7,28,19,28.0,89.0,0.5712,26.689,,182.4984,31.7,995.8,21.8,0.0,9.0,1.5,Shunyi
3596,3597,2013,7,28,20,22.0,58.0,0.2856,36.7487,,124.4502,30.8,996.5,20.4,0.0,12.0,1.1,Shunyi
3597,3598,2013,7,28,21,25.0,46.0,,39.4176,,80.325,29.6,996.7,21.5,0.0,3.0,0.5,Shunyi
3598,3599,2013,7,28,22,27.0,63.0,,41.2653,,59.976,27.6,996.7,22.5,0.0,5.0,0.8,Shunyi
3599,3600,2013,7,28,23,35.0,113.0,,51.1197,,23.7762,28.7,997.0,22.2,0.0,1.0,1.3,Shunyi
3600,3601,2013,7,29,0,53.0,114.0,,48.2455,,21.42,28.4,996.7,22.9,0.0,5.0,1.1,Shunyi
3601,3602,2013,7,29,1,56.0,125.0,,35.7222,,35.1288,27.4,996.7,23.0,0.0,5.0,1.2,Shunyi
3602,3603,2013,7,29,2,57.0,107.0,,32.6427,,33.201,27.2,996.7,23.0,0.0,6.0,1.3,Shunyi
3603,3604,2013,7,29,3,57.0,85.0,,29.1526,,28.917,26.8,996.5,22.8,0.0,5.0,1.3,Shunyi
3604,3605,2013,7,29,4,44.0,53.0,,28.5367,,32.7726,26.6,996.6,22.9,0.0,5.0,1.3,Shunyi
3605,3606,2013,7,29,5,46.0,65.0,,30.1791,,23.9904,26.8,997.0,23.1,0.0,4.0,1.2,Shunyi
3606,3607,2013,7,29,6,41.0,41.0,,35.5169,,14.5656,27.8,997.1,23.2,0.0,4.0,1.8,Shunyi
3607,3608,2013,7,29,7,42.0,73.0,,37.9805,,11.3526,28.8,997.2,23.2,0.0,5.0,1.4,Shunyi
3608,3609,2013,7,29,8,50.0,86.0,,33.6692,,22.9194,29.7,997.3,23.4,0.0,4.0,1.0,Shunyi
3609,3610,2013,7,29,9,72.0,108.0,,37.1593,,35.343,29.5,997.1,24.4,0.0,4.0,0.7,Shunyi
3610,3611,2013,7,29,10,82.0,117.0,0.5712,37.9805,,46.2672,29.1,997.9,24.9,0.0,9.0,1.6,Shunyi
3611,3612,2013,7,29,11,96.0,130.0,0.5712,30.5897,,66.402,29.5,997.8,25.0,0.0,8.0,1.5,Shunyi
3612,3613,2013,7,29,12,112.0,151.0,0.2856,52.1462,,46.053,30.0,997.5,24.4,0.0,5.0,1.2,Shunyi
3613,3614,2013,7,29,13,108.0,138.0,0.2856,57.6893,,40.2696,30.9,996.6,24.5,0.0,11.0,1.6,Shunyi
3614,3615,2013,7,29,14,104.0,146.0,5.4264,,,65.9736,31.0,995.5,24.4,0.0,10.0,1.2,Shunyi
3615,3616,2013,7,29,15,126.0,102.0,4.284,65.9013,,94.4622,31.7,995.4,23.0,0.0,6.0,1.0,Shunyi
3616,3617,2013,7,29,16,119.0,160.0,3.7128,80.067,,88.893,31.1,994.6,24.0,0.0,6.0,1.2,Shunyi
3617,3618,2013,7,29,17,136.0,236.0,3.4272,73.7027,,92.9628,31.4,994.7,24.5,0.0,9.0,1.9,Shunyi
3618,3619,2013,7,29,18,136.0,141.0,3.1416,80.067,,110.7414,30.0,995.0,24.9,0.0,9.0,1.9,Shunyi
3619,3620,2013,7,29,19,139.0,161.0,3.1416,88.279,,105.6006,28.7,995.4,24.7,0.0,9.0,1.3,Shunyi
3620,3621,2013,7,29,20,174.0,175.0,3.1416,85.6101,,83.9664,28.3,996.3,21.8,0.0,9.0,1.5,Shunyi
3621,3622,2013,7,29,21,178.0,140.0,3.7128,102.8553,,34.4862,28.1,996.2,22.3,0.0,9.0,2.7,Shunyi
3622,3623,2013,7,29,22,99.0,66.0,3.7128,81.7094,,38.9844,26.8,996.6,23.1,0.0,11.0,1.2,Shunyi
3623,3624,2013,7,29,23,108.0,118.0,4.284,72.4709,,29.7738,25.7,995.7,23.0,0.0,5.0,0.9,Shunyi
3624,3625,2013,7,30,0,113.0,103.0,4.284,65.0801,,21.2058,24.9,995.1,23.0,0.0,3.0,0.7,Shunyi
3625,3626,2013,7,30,1,111.0,90.0,4.284,59.537,,4.4982,24.3,994.6,22.9,0.0,2.0,0.0,Shunyi
3626,3627,2013,7,30,2,104.0,90.0,2.856,42.0865,,2.3562,23.9,994.1,22.5,0.0,4.0,0.5,Shunyi
3627,3628,2013,7,30,3,122.0,132.0,,43.3183,,3.6414,24.2,994.0,22.8,0.0,5.0,1.1,Shunyi
3628,3629,2013,7,30,4,119.0,111.0,,,,3.6414,23.9,994.4,22.5,0.0,5.0,0.0,Shunyi
3629,3630,2013,7,30,5,129.0,107.0,,49.0667,,5.5692,23.8,994.7,22.8,0.0,5.0,1.0,Shunyi
3630,3631,2013,7,30,6,126.0,103.0,,45.9872,,5.7834,25.0,995.3,23.2,0.0,5.0,1.1,Shunyi
3631,3632,2013,7,30,7,132.0,102.0,,41.8812,,11.1384,26.3,995.7,23.2,0.0,2.0,1.8,Shunyi
3632,3633,2013,7,30,8,131.0,114.0,,43.5236,,19.0638,27.8,995.6,23.6,0.0,1.0,1.4,Shunyi
3633,3634,2013,7,30,9,144.0,162.0,,42.7024,,35.343,29.3,995.4,23.7,0.0,11.0,1.3,Shunyi
3634,3635,2013,7,30,10,163.0,191.0,,34.2851,,79.8966,30.4,995.0,23.8,0.0,10.0,1.4,Shunyi
3635,3636,2013,7,30,11,171.0,172.0,,34.2851,,124.236,31.5,994.4,23.1,0.0,3.0,1.1,Shunyi
3636,3637,2013,7,30,12,186.0,155.0,,37.3646,,174.1446,32.5,993.8,22.9,0.0,9.0,1.6,Shunyi
3637,3638,2013,7,30,13,189.0,153.0,,32.0268,,239.6898,33.2,993.1,23.2,0.0,9.0,2.1,Shunyi
3638,3639,2013,7,30,14,189.0,122.0,,29.3579,,321.0858,33.5,992.5,22.9,0.0,11.0,1.6,Shunyi
3639,3640,2013,7,30,15,166.0,139.0,,28.9473,,351.7164,33.9,992.2,22.7,0.0,11.0,1.9,Shunyi
3640,3641,2013,7,30,16,121.0,78.0,,24.4307,,319.158,33.7,991.6,22.8,0.0,9.0,2.1,Shunyi
3641,3642,2013,7,30,17,77.0,43.0,,19.7088,,262.8234,32.8,991.5,22.9,0.0,9.0,3.3,Shunyi
3642,3643,2013,7,30,18,63.0,50.0,,19.5035,,232.407,31.8,992.7,22.8,0.0,9.0,2.1,Shunyi
3643,3644,2013,7,30,19,66.0,63.0,,24.636,,207.3456,30.4,993.2,23.3,0.0,9.0,1.8,Shunyi
3644,3645,2013,7,30,20,66.0,86.0,,31.8215,,183.7836,29.6,994.2,23.3,0.0,9.0,1.5,Shunyi
3645,3646,2013,7,30,21,99.0,107.0,,38.8017,,156.1518,28.9,995.0,23.8,0.0,10.0,1.9,Shunyi
3646,3647,2013,7,30,22,110.0,145.0,,39.2123,,125.9496,28.5,995.9,24.9,0.0,11.0,1.1,Shunyi
3647,3648,2013,7,30,23,118.0,174.0,,34.901,,93.3912,21.1,997.4,19.6,8.1,15.0,6.0,Shunyi
3648,3649,2013,7,31,0,91.0,36.0,,20.1194,,98.9604,21.6,997.5,19.9,4.3,15.0,2.1,Shunyi
3649,3650,2013,7,31,1,17.0,17.0,,11.0862,,114.1686,22.0,996.2,20.3,2.4,9.0,1.5,Shunyi
3650,3651,2013,7,31,2,10.0,10.0,,10.8809,,105.3864,21.9,995.0,20.0,0.1,15.0,2.2,Shunyi
3651,3652,2013,7,31,3,12.0,12.0,,10.4703,,95.319,21.8,995.6,20.3,0.0,15.0,1.9,Shunyi
3652,3653,2013,7,31,4,18.0,18.0,,19.2982,,74.3274,21.8,995.8,20.1,0.0,14.0,0.9,Shunyi
3653,3654,2013,7,31,5,25.0,25.0,,26.689,,52.2648,21.8,996.1,20.4,0.0,1.0,0.6,Shunyi
3654,3655,2013,7,31,6,18.0,18.0,,28.5367,,53.1216,23.5,996.4,21.0,0.0,9.0,1.4,Shunyi
3655,3656,2013,7,31,7,29.0,76.0,,40.8547,,23.7762,24.5,996.9,21.0,0.0,10.0,1.2,Shunyi
3656,3657,2013,7,31,8,35.0,36.0,,44.7554,,29.5596,26.0,997.1,21.7,0.0,11.0,1.8,Shunyi
3657,3658,2013,7,31,9,34.0,47.0,,37.7752,,39.627,27.8,996.9,21.3,0.0,3.0,0.8,Shunyi
3658,3659,2013,7,31,10,35.0,39.0,,32.848,,62.7606,29.3,996.8,20.5,0.0,11.0,1.8,Shunyi
3659,3660,2013,7,31,11,36.0,21.0,,42.4971,,71.5428,30.4,996.4,21.5,0.0,9.0,1.5,Shunyi
3660,3661,2013,7,31,12,37.0,44.0,,31.6162,,130.2336,31.4,995.8,20.0,0.0,10.0,2.1,Shunyi
3661,3662,2013,7,31,13,35.0,12.0,,14.1657,,201.9906,31.7,995.4,21.2,0.0,3.0,2.1,Shunyi
3662,3663,2013,7,31,14,41.0,68.0,,24.636,,205.2036,32.1,994.8,22.5,0.0,11.0,2.2,Shunyi
3663,3664,2013,7,31,15,37.0,65.0,,16.6293,,215.4852,32.1,994.8,23.6,0.0,9.0,2.0,Shunyi
3664,3665,2013,7,31,16,52.0,89.0,,15.1922,,209.4876,31.7,994.5,23.5,0.0,11.0,3.2,Shunyi
3665,3666,2013,7,31,17,63.0,108.0,,16.8346,,202.6332,31.0,994.3,24.2,0.0,10.0,2.1,Shunyi
3666,3667,2013,7,31,18,82.0,105.0,,22.3777,,185.283,30.6,994.5,24.5,0.0,10.0,1.6,Shunyi
3667,3668,2013,7,31,19,98.0,110.0,,22.7883,,169.6464,23.1,996.9,20.1,0.1,7.0,4.5,Shunyi
3668,3669,2013,7,31,20,75.0,27.0,,22.7883,,141.1578,22.5,998.7,20.2,0.8,8.0,1.6,Shunyi
3669,3670,2013,7,31,21,19.0,19.0,,10.4703,,132.1614,22.2,999.8,20.7,1.5,9.0,2.2,Shunyi
3670,3671,2013,7,31,22,6.0,6.0,,8.4173,,123.8076,22.0,999.0,20.3,2.4,3.0,2.4,Shunyi
3671,3672,2013,7,31,23,18.0,7.0,,10.6756,,116.739,21.8,998.8,20.6,0.7,6.0,1.5,Shunyi
3672,3673,2013,8,1,0,17.0,8.0,,11.0862,,105.3864,21.7,998.0,20.5,0.0,4.0,1.6,Shunyi
3673,3674,2013,8,1,1,23.0,5.0,,10.265,,95.9616,21.6,998.3,20.4,0.0,2.0,0.5,Shunyi
3674,3675,2013,8,1,2,24.0,5.0,,12.1127,,91.4634,21.5,998.0,20.1,0.0,2.0,0.0,Shunyi
3675,3676,2013,8,1,3,21.0,21.0,,9.6491,,92.5344,21.4,998.1,20.0,0.1,2.0,0.6,Shunyi
3676,3677,2013,8,1,4,21.0,21.0,,8.6226,,83.9664,20.9,998.4,19.9,0.0,8.0,1.3,Shunyi
3677,3678,2013,8,1,5,25.0,9.0,,10.0597,,68.7582,21.3,998.8,20.1,0.0,8.0,1.1,Shunyi
3678,3679,2013,8,1,6,26.0,33.0,,19.0929,,51.8364,22.4,999.2,20.9,0.0,4.0,1.0,Shunyi
3679,3680,2013,8,1,7,27.0,31.0,,21.1459,,50.7654,23.5,1000.5,20.6,0.0,6.0,1.4,Shunyi
3680,3681,2013,8,1,8,25.0,24.0,,19.0929,,59.1192,24.3,1001.3,20.6,0.0,7.0,1.9,Shunyi
3681,3682,2013,8,1,9,25.0,21.0,,17.0399,,78.3972,24.1,1000.8,20.4,0.0,3.0,0.9,Shunyi
3682,3683,2013,8,1,10,25.0,23.0,,18.6823,,68.1156,24.6,1001.1,20.9,2.7,14.0,0.9,Shunyi
3683,3684,2013,8,1,11,29.0,32.0,,12.9339,,79.6824,23.9,1001.3,21.0,0.5,13.0,1.1,Shunyi
3684,3685,2013,8,1,12,27.0,22.0,,22.3777,,79.4682,23.1,1001.1,21.2,0.4,10.0,1.2,Shunyi
3685,3686,2013,8,1,13,35.0,42.0,,57.0734,,47.9808,23.6,1000.7,21.3,0.1,7.0,2.0,Shunyi
3686,3687,2013,8,1,14,32.0,11.0,,33.0533,,71.9712,23.8,1000.0,21.3,0.0,11.0,1.5,Shunyi
3687,3688,2013,8,1,15,37.0,14.0,,40.2388,,71.3286,24.5,1000.4,21.4,0.0,15.0,1.1,Shunyi
3688,3689,2013,8,1,16,40.0,27.0,,49.272,,62.5464,25.9,1000.0,21.8,0.0,10.0,1.3,Shunyi
3689,3690,2013,8,1,17,44.0,55.0,,70.8285,,37.0566,26.2,999.5,20.8,0.0,6.0,1.5,Shunyi
3690,3691,2013,8,1,18,48.0,29.0,,64.6695,,49.9086,25.4,1000.0,20.9,0.0,1.0,1.7,Shunyi
3691,3692,2013,8,1,19,40.0,37.0,,42.7024,,79.6824,23.8,1001.1,21.3,0.0,13.0,0.6,Shunyi
3692,3693,2013,8,1,20,45.0,37.0,,41.06,,65.9736,22.8,1001.9,21.4,0.0,14.0,0.4,Shunyi
3693,3694,2013,8,1,21,46.0,45.0,,37.3646,,50.1228,22.4,1002.5,21.2,0.0,13.0,0.0,Shunyi
3694,3695,2013,8,1,22,49.0,49.0,,54.1992,,23.3478,22.2,1002.6,21.0,0.0,5.0,0.5,Shunyi
3695,3696,2013,8,1,23,49.0,55.0,,68.7755,,0.2142,22.4,1002.1,21.4,0.0,8.0,1.7,Shunyi
3696,3697,2013,8,2,0,54.0,62.0,,60.9741,,,22.1,1001.8,21.1,0.0,5.0,0.5,Shunyi
3697,3698,2013,8,2,1,68.0,54.0,,62.4112,,,22.0,1001.6,21.2,0.0,6.0,1.3,Shunyi
3698,3699,2013,8,2,2,60.0,31.0,,49.8879,,1.9278,21.9,1001.5,21.1,0.0,5.0,1.3,Shunyi
3699,3700,2013,8,2,3,58.0,53.0,,47.219,,,21.6,1001.5,20.8,0.0,6.0,1.1,Shunyi
3700,3701,2013,8,2,4,58.0,40.0,,43.3183,,,21.4,1001.8,20.6,0.0,6.0,1.3,Shunyi
3701,3702,2013,8,2,5,52.0,36.0,,37.1593,,1.7136,21.4,1002.2,20.6,0.0,6.0,1.1,Shunyi
3702,3703,2013,8,2,6,52.0,44.0,,28.5367,,9.8532,22.2,1002.9,20.7,0.0,8.0,1.8,Shunyi
3703,3704,2013,8,2,7,49.0,48.0,,25.4572,,10.71,23.4,1003.1,21.5,0.0,5.0,1.0,Shunyi
3704,3705,2013,8,2,8,54.0,54.0,,33.4639,,6.426,24.5,1003.4,21.4,0.0,7.0,1.0,Shunyi
3705,3706,2013,8,2,9,62.0,75.0,,37.1593,,13.4946,26.6,1003.4,22.4,0.0,6.0,0.8,Shunyi
3706,3707,2013,8,2,10,61.0,73.0,,29.1526,,31.9158,28.3,1003.1,22.1,0.0,14.0,1.2,Shunyi
3707,3708,2013,8,2,11,76.0,68.0,,19.5035,,95.7474,29.0,1002.7,22.0,0.0,12.0,1.3,Shunyi
3708,3709,2013,8,2,12,85.0,72.0,,11.4968,,155.295,29.7,1002.8,21.9,0.0,2.0,1.3,Shunyi
3709,3710,2013,8,2,13,90.0,85.0,,11.2915,,173.9304,29.9,1002.6,22.1,0.0,9.0,0.9,Shunyi
3710,3711,2013,8,2,14,97.0,77.0,,16.0134,,204.3468,30.8,1001.8,22.1,0.0,9.0,1.7,Shunyi
3711,3712,2013,8,2,15,97.0,88.0,,18.0664,,235.4058,30.3,1001.3,22.5,0.0,11.0,2.8,Shunyi
3712,3713,2013,8,2,16,117.0,114.0,,21.5565,,234.9774,30.1,1001.6,22.5,0.0,11.0,2.1,Shunyi
3713,3714,2013,8,2,17,122.0,101.0,,17.2452,,222.768,29.3,1002.8,22.8,0.0,14.0,1.4,Shunyi
3714,3715,2013,8,2,18,132.0,124.0,,20.1194,,195.5646,27.6,1000.9,20.7,0.0,11.0,0.4,Shunyi
3715,3716,2013,8,2,19,132.0,80.0,,34.2851,,168.147,26.6,1000.8,21.4,0.0,14.0,1.4,Shunyi
3716,3717,2013,8,2,20,95.0,96.0,,35.5169,,161.721,24.2,1002.1,18.6,0.0,8.0,1.8,Shunyi
3717,3718,2013,8,2,21,58.0,58.0,,54.1992,,81.1818,23.7,1001.5,18.6,0.0,6.0,1.0,Shunyi
3718,3719,2013,8,2,22,20.0,3.0,,37.7752,,77.3262,23.9,1003.2,19.4,0.0,14.0,0.6,Shunyi
3719,3720,2013,8,2,23,17.0,15.0,,41.4706,,57.6198,23.2,1003.1,19.6,0.0,13.0,0.7,Shunyi
3720,3721,2013,8,3,0,17.0,18.0,,69.1861,,22.2768,22.0,1002.7,19.4,0.0,16.0,0.7,Shunyi
3721,3722,2013,8,3,1,23.0,13.0,,55.431,,28.4886,22.0,1002.4,19.0,0.0,15.0,0.7,Shunyi
3722,3723,2013,8,3,2,20.0,6.0,6.8544,34.2851,,45.8388,21.5,1001.8,18.7,0.0,14.0,0.9,Shunyi
3723,3724,2013,8,3,3,14.0,11.0,0.2856,35.3116,,58.4766,22.1,1000.1,18.5,0.0,3.0,0.7,Shunyi
3724,3725,2013,8,3,4,13.0,21.0,0.2856,,,,22.5,999.9,17.4,0.0,8.0,2.8,Shunyi
3725,3726,2013,8,3,5,25.0,29.0,,45.9872,,35.9856,21.9,1000.5,18.1,0.0,4.0,1.7,Shunyi
3726,3727,2013,8,3,6,24.0,41.0,,60.3582,,13.0662,22.7,1000.7,18.7,0.0,4.0,0.6,Shunyi
3727,3728,2013,8,3,7,32.0,47.0,,50.7091,,17.136,25.4,1001.0,19.1,0.0,4.0,1.6,Shunyi
3728,3729,2013,8,3,8,34.0,61.0,,42.9077,,27.4176,27.2,1001.0,19.8,0.0,4.0,1.6,Shunyi
3729,3730,2013,8,3,9,49.0,89.0,,30.5897,,48.6234,28.8,1001.3,18.0,0.0,6.0,0.9,Shunyi
3730,3731,2013,8,3,10,41.0,19.0,,19.0929,,99.3888,29.8,1001.1,18.3,0.0,1.0,1.2,Shunyi
3731,3732,2013,8,3,11,25.0,25.0,,14.9869,,134.5176,30.4,1000.5,18.8,0.0,11.0,0.6,Shunyi
3732,3733,2013,8,3,12,49.0,91.0,0.2856,18.8876,,167.2902,31.5,999.7,17.4,0.0,16.0,2.0,Shunyi
3733,3734,2013,8,3,13,40.0,12.0,,22.9936,,200.7054,32.1,999.1,18.7,0.0,11.0,1.7,Shunyi
3734,3735,2013,8,3,14,40.0,53.0,0.2856,25.6625,,242.4744,32.7,998.7,19.2,0.0,11.0,1.6,Shunyi
3735,3736,2013,8,3,15,51.0,79.0,0.2856,21.3512,,288.099,33.0,998.5,18.0,0.0,13.0,2.5,Shunyi
3736,3737,2013,8,3,16,39.0,51.0,0.2856,16.424,,248.0436,32.0,998.1,19.3,0.0,9.0,3.9,Shunyi
3737,3738,2013,8,3,17,27.0,43.0,,16.6293,,202.8474,30.9,998.0,19.6,0.0,9.0,3.1,Shunyi
3738,3739,2013,8,3,18,27.0,52.0,,17.6558,,187.8534,29.4,998.0,20.3,0.0,9.0,2.2,Shunyi
3739,3740,2013,8,3,19,29.0,47.0,,18.6823,,176.0724,28.1,998.3,20.6,0.0,9.0,1.8,Shunyi
3740,3741,2013,8,3,20,42.0,73.0,,33.6692,,145.2276,27.2,999.6,21.2,0.0,11.0,1.6,Shunyi
3741,3742,2013,8,3,21,57.0,90.0,,32.848,,142.443,26.7,999.9,21.2,0.0,9.0,0.8,Shunyi
3742,3743,2013,8,3,22,69.0,93.0,,33.4639,,128.9484,25.8,1000.1,21.9,0.0,12.0,0.8,Shunyi
3743,3744,2013,8,3,23,72.0,90.0,,37.9805,,92.5344,25.8,999.0,22.1,0.0,12.0,2.5,Shunyi
3744,3745,2013,8,4,0,76.0,83.0,,47.8349,,60.8328,26.0,999.2,22.3,0.0,5.0,1.8,Shunyi
3745,3746,2013,8,4,1,84.0,99.0,,49.8879,,43.6968,24.8,998.6,22.3,0.0,5.0,1.2,Shunyi
3746,3747,2013,8,4,2,86.0,97.0,,37.7752,,38.7702,24.1,998.4,22.2,0.0,1.0,1.1,Shunyi
3747,3748,2013,8,4,3,91.0,98.0,,37.5699,,30.8448,23.7,997.8,22.1,0.0,6.0,1.6,Shunyi
3748,3749,2013,8,4,4,95.0,108.0,,36.3381,,22.9194,23.4,997.6,21.8,0.0,5.0,1.3,Shunyi
3749,3750,2013,8,4,5,90.0,75.0,,30.1791,,23.7762,23.4,998.0,21.8,0.0,6.0,0.8,Shunyi
3750,3751,2013,8,4,6,85.0,73.0,,27.0996,,34.0578,24.4,998.5,21.7,0.0,6.0,1.8,Shunyi
3751,3752,2013,8,4,7,85.0,75.0,,29.9738,,28.0602,26.2,998.3,22.3,0.0,7.0,1.6,Shunyi
3752,3753,2013,8,4,8,86.0,84.0,,26.8943,,47.3382,27.7,998.6,23.1,0.0,7.0,0.6,Shunyi
3753,3754,2013,8,4,9,96.0,107.0,,18.0664,,88.4646,29.4,997.8,22.4,0.0,13.0,1.6,Shunyi
3754,3755,2013,8,4,10,101.0,95.0,,23.4042,,112.6692,30.9,997.4,21.7,0.0,15.0,1.2,Shunyi
3755,3756,2013,8,4,11,99.0,98.0,,20.9406,,154.224,31.1,996.7,21.6,0.0,11.0,1.0,Shunyi
3756,3757,2013,8,4,12,89.0,57.0,,34.2851,,165.1482,31.8,995.8,21.0,0.0,9.0,2.9,Shunyi
3757,3758,2013,8,4,13,93.0,85.0,,25.6625,,228.123,32.7,995.1,21.6,0.0,9.0,1.4,Shunyi
3758,3759,2013,8,4,14,76.0,40.0,,15.3975,,252.3276,33.4,994.2,21.6,0.0,12.0,2.4,Shunyi
3759,3760,2013,8,4,15,85.0,149.0,,15.8081,,293.454,33.7,993.4,23.4,0.0,9.0,1.9,Shunyi
3760,3761,2013,8,4,16,104.0,138.0,,13.5498,,270.1062,32.5,992.8,24.3,0.0,9.0,1.9,Shunyi
3761,3762,2013,8,4,17,108.0,118.0,,13.5498,,233.478,31.4,992.7,24.3,0.0,9.0,2.5,Shunyi
3762,3763,2013,8,4,18,134.0,130.0,,15.8081,,200.9196,30.7,993.4,25.3,0.0,13.0,1.1,Shunyi
3763,3764,2013,8,4,19,185.0,196.0,,21.9671,,151.2252,21.2,997.9,19.1,16.3,4.0,3.0,Shunyi
3764,3765,2013,8,4,20,123.0,41.0,,13.1392,,152.082,21.5,997.2,18.7,3.6,8.0,2.3,Shunyi
3765,3766,2013,8,4,21,12.0,12.0,,7.1855,,142.0146,21.3,996.5,19.4,1.4,9.0,1.3,Shunyi
3766,3767,2013,8,4,22,23.0,8.0,,9.8544,,121.4514,21.4,996.6,19.9,0.0,10.0,1.6,Shunyi
3767,3768,2013,8,4,23,17.0,2.0,,14.1657,,102.816,21.5,995.5,20.1,0.2,9.0,2.5,Shunyi
3768,3769,2013,8,5,0,26.0,6.0,,31.6162,,67.9014,21.5,996.6,20.3,0.1,4.0,0.4,Shunyi
3769,3770,2013,8,5,1,33.0,21.0,,32.4374,,49.4802,21.1,996.0,20.1,0.0,10.0,1.4,Shunyi
3770,3771,2013,8,5,2,41.0,9.0,,32.4374,,41.3406,21.1,995.5,20.1,0.0,6.0,1.6,Shunyi
3771,3772,2013,8,5,3,47.0,14.0,,20.1194,,51.8364,20.6,994.9,19.6,0.0,6.0,1.2,Shunyi
3772,3773,2013,8,5,4,42.0,11.0,,14.9869,,59.7618,20.3,994.7,19.3,0.1,6.0,0.9,Shunyi
3773,3774,2013,8,5,5,40.0,7.0,,20.1194,,44.3394,19.9,994.7,19.1,0.0,15.0,0.6,Shunyi
3774,3775,2013,8,5,6,41.0,18.0,,24.2254,,38.9844,20.9,995.4,20.1,0.0,15.0,1.5,Shunyi
3775,3776,2013,8,5,7,37.0,50.0,,29.5632,,27.6318,22.6,995.7,20.3,0.0,14.0,1.4,Shunyi
3776,3777,2013,8,5,8,39.0,19.0,,34.4904,,24.2046,24.6,995.6,20.1,0.0,2.0,0.6,Shunyi
3777,3778,2013,8,5,9,30.0,20.0,,21.3512,,58.6908,26.8,995.5,19.9,0.0,14.0,1.5,Shunyi
3778,3779,2013,8,5,10,33.0,30.0,,21.7618,,71.9712,28.3,995.4,19.0,0.0,8.0,0.9,Shunyi
3779,3780,2013,8,5,11,32.0,7.0,0.8568,21.7618,,96.39,29.6,995.1,19.6,0.0,9.0,1.1,Shunyi
3780,3781,2013,8,5,12,34.0,66.0,1.428,19.9141,,115.4538,30.9,994.7,19.6,0.0,2.0,0.7,Shunyi
3781,3782,2013,8,5,13,38.0,41.0,0.8568,18.6823,,158.508,32.2,994.2,20.1,0.0,16.0,1.4,Shunyi
3782,3783,2013,8,5,14,42.0,47.0,0.5712,17.4505,,211.8438,33.4,993.7,19.5,0.0,15.0,1.7,Shunyi
3783,3784,2013,8,5,15,57.0,79.0,,22.583,,283.1724,32.8,993.4,21.0,0.0,9.0,2.0,Shunyi
3784,3785,2013,8,5,16,59.0,46.0,,25.6625,,290.8836,32.4,993.1,21.3,0.0,9.0,2.1,Shunyi
3785,3786,2013,8,5,17,56.0,79.0,,24.2254,,316.8018,31.4,992.8,22.7,0.0,12.0,1.0,Shunyi
3786,3787,2013,8,5,18,71.0,98.0,,24.2254,,296.4528,29.7,993.4,21.6,0.0,11.0,2.3,Shunyi
3787,3788,2013,8,5,19,59.0,53.0,,25.0466,,207.774,28.4,994.0,21.7,0.0,11.0,1.5,Shunyi
