,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
10328,10329,2014,5,5,8,23.0,23.0,2.0,29.0,300.0,64.0,15.4,1013.8,-8.8,0.0,14.0,3.5,Wanshouxigong
10329,10330,2014,5,5,9,76.0,76.0,2.0,19.0,300.0,78.0,16.8,1013.4,-10.0,0.0,15.0,2.6,Wanshouxigong
10330,10331,2014,5,5,10,16.0,48.0,2.0,20.0,200.0,82.0,17.8,1012.7,-8.4,0.0,16.0,1.4,Wanshouxigong
10331,10332,2014,5,5,11,13.0,41.0,2.0,17.0,200.0,89.0,18.5,1011.6,-12.6,0.0,8.0,3.2,Wanshouxigong
10332,10333,2014,5,5,12,15.0,19.0,2.0,13.0,200.0,99.0,19.0,1010.5,-11.1,0.0,15.0,1.9,Wanshouxigong
10333,10334,2014,5,5,13,9.0,13.0,2.0,12.0,200.0,104.0,19.4,1009.7,-9.8,0.0,13.0,1.9,Wanshouxigong
10334,10335,2014,5,5,14,23.0,23.0,3.0,16.0,200.0,104.0,20.3,1008.7,-9.1,0.0,12.0,2.9,Wanshouxigong
10335,10336,2014,5,5,15,20.0,30.0,3.0,23.0,300.0,101.0,21.0,1008.2,-5.8,0.0,16.0,3.2,Wanshouxigong
10336,10337,2014,5,5,16,54.0,54.0,3.0,25.0,300.0,105.0,20.3,1007.8,-6.4,0.0,13.0,3.5,Wanshouxigong
10337,10338,2014,5,5,17,28.0,44.0,4.0,24.0,300.0,116.0,19.2,1007.7,-5.7,0.0,13.0,3.6,Wanshouxigong
10338,10339,2014,5,5,18,21.0,66.0,4.0,26.0,300.0,115.0,18.6,1007.9,-4.8,0.0,16.0,2.0,Wanshouxigong
10339,10340,2014,5,5,19,25.0,59.0,3.0,31.0,300.0,104.0,17.2,1008.4,-4.1,0.0,13.0,1.6,Wanshouxigong
10340,10341,2014,5,5,20,40.0,65.0,4.0,45.0,400.0,84.0,16.2,1008.8,-3.4,0.0,16.0,1.0,Wanshouxigong
10341,10342,2014,5,5,21,34.0,81.0,4.0,65.0,500.0,57.0,13.6,1008.6,-1.6,0.0,12.0,1.0,Wanshouxigong
10342,10343,2014,5,5,22,35.0,81.0,5.0,70.0,500.0,49.0,14.9,1008.3,-4.0,0.0,1.0,1.8,Wanshouxigong
10343,10344,2014,5,5,23,43.0,76.0,10.0,66.0,600.0,51.0,13.9,1007.9,-3.0,0.0,8.0,0.7,Wanshouxigong
10344,10345,2014,5,6,0,46.0,81.0,14.0,47.0,600.0,59.0,12.1,1007.5,-1.5,0.0,14.0,0.8,Wanshouxigong
10345,10346,2014,5,6,1,48.0,87.0,16.0,61.0,600.0,41.0,10.8,1006.5,-0.4,0.0,1.0,0.2,Wanshouxigong
10346,10347,2014,5,6,2,45.0,80.0,18.0,53.0,600.0,45.0,9.0,1006.1,1.4,0.0,8.0,0.5,Wanshouxigong
10347,10348,2014,5,6,3,51.0,81.0,19.0,64.0,700.0,34.0,8.2,1005.6,2.0,0.0,16.0,0.8,Wanshouxigong
10348,10349,2014,5,6,4,62.0,81.0,15.0,90.0,1000.0,5.0,10.7,1005.6,-0.2,0.0,7.0,1.6,Wanshouxigong
10349,10350,2014,5,6,5,70.0,108.0,14.0,95.0,1300.0,2.0,11.3,1005.3,-0.5,0.0,8.0,1.3,Wanshouxigong
10350,10351,2014,5,6,6,60.0,104.0,15.0,92.0,1200.0,2.0,12.7,1004.8,0.1,0.0,8.0,2.8,Wanshouxigong
10351,10352,2014,5,6,7,58.0,108.0,24.0,83.0,1300.0,12.0,14.0,1004.5,-0.5,0.0,8.0,2.1,Wanshouxigong
10352,10353,2014,5,6,8,62.0,110.0,34.0,84.0,1200.0,17.0,15.5,1003.9,0.1,0.0,15.0,3.1,Wanshouxigong
10353,10354,2014,5,6,9,66.0,103.0,37.0,79.0,1000.0,28.0,17.0,1003.4,0.2,0.0,8.0,3.6,Wanshouxigong
10354,10355,2014,5,6,10,315.0,315.0,41.0,65.0,900.0,53.0,18.0,1003.0,1.0,0.0,14.0,3.0,Wanshouxigong
10355,10356,2014,5,6,11,,,,,,,19.2,1001.8,2.5,0.0,15.0,1.4,Wanshouxigong
10356,10357,2014,5,6,12,,,,,,,20.3,1000.8,2.6,0.0,14.0,3.2,Wanshouxigong
10357,10358,2014,5,6,13,,,,,,,21.2,999.9,2.9,0.0,13.0,0.8,Wanshouxigong
10358,10359,2014,5,6,14,,,,,,,21.1,998.6,4.6,0.0,12.0,1.4,Wanshouxigong
10359,10360,2014,5,6,15,,,,,,,21.3,997.8,4.8,0.0,15.0,2.1,Wanshouxigong
10360,10361,2014,5,6,16,,,,,,,20.8,997.1,4.4,0.0,16.0,1.6,Wanshouxigong
10361,10362,2014,5,6,17,,,,,,,20.5,996.9,4.9,0.0,14.0,2.1,Wanshouxigong
10362,10363,2014,5,6,18,,,,,,,20.1,996.6,4.9,0.0,14.0,2.2,Wanshouxigong
10363,10364,2014,5,6,19,,,,,,,20.0,997.0,6.0,0.0,15.0,3.1,Wanshouxigong
10364,10365,2014,5,6,20,,,,,,,18.5,997.0,7.3,0.0,8.0,1.2,Wanshouxigong
10365,10366,2014,5,6,21,,,,,,,16.4,997.9,7.9,0.0,15.0,1.5,Wanshouxigong
10366,10367,2014,5,6,22,,,,,,,18.4,997.1,6.9,0.0,14.0,1.3,Wanshouxigong
10367,10368,2014,5,6,23,,,,,,,14.6,996.8,11.6,0.2,8.0,0.5,Wanshouxigong
10368,10369,2014,5,7,0,,,,,,,16.5,996.9,9.7,0.0,15.0,1.5,Wanshouxigong
10369,10370,2014,5,7,1,,,,,,,16.0,996.6,9.4,0.0,8.0,1.1,Wanshouxigong
10370,10371,2014,5,7,2,,,,,,,13.8,996.2,9.2,0.0,16.0,0.7,Wanshouxigong
10371,10372,2014,5,7,3,,,,,,,12.5,996.1,9.9,0.0,8.0,1.1,Wanshouxigong
10372,10373,2014,5,7,4,,,,,,,14.3,997.1,8.7,0.0,8.0,0.7,Wanshouxigong
10373,10374,2014,5,7,5,,,,,,,13.0,997.7,9.6,0.0,8.0,0.9,Wanshouxigong
10374,10375,2014,5,7,6,,,,,,,16.2,998.6,7.1,0.0,8.0,2.3,Wanshouxigong
10375,10376,2014,5,7,7,,,,,,,18.8,999.1,2.6,0.0,7.0,4.0,Wanshouxigong
10376,10377,2014,5,7,8,,,,,,,20.5,999.5,-1.4,0.0,15.0,3.2,Wanshouxigong
10377,10378,2014,5,7,9,33.0,33.0,,,,,20.7,999.8,-1.2,0.0,8.0,3.2,Wanshouxigong
10378,10379,2014,5,7,10,33.0,33.0,,,,,22.2,1000.1,-0.5,0.0,14.0,2.2,Wanshouxigong
10379,10380,2014,5,7,11,13.0,13.0,,,,,23.4,1000.3,-3.1,0.0,6.0,3.6,Wanshouxigong
10380,10381,2014,5,7,12,26.0,80.0,,,,,24.0,999.9,-2.6,0.0,8.0,2.7,Wanshouxigong
10381,10382,2014,5,7,13,25.0,80.0,,,,,24.8,999.6,-4.5,0.0,8.0,4.5,Wanshouxigong
10382,10383,2014,5,7,14,20.0,74.0,,,,,25.9,999.1,-3.7,0.0,8.0,2.2,Wanshouxigong
10383,10384,2014,5,7,15,21.0,66.0,,,,,25.2,999.3,-5.2,0.0,15.0,4.7,Wanshouxigong
10384,10385,2014,5,7,16,18.0,59.0,,,,,25.7,999.7,-7.0,0.0,15.0,2.1,Wanshouxigong
10385,10386,2014,5,7,17,12.0,44.0,,,,,25.1,1000.5,-6.3,0.0,2.0,1.8,Wanshouxigong
10386,10387,2014,5,7,18,12.0,38.0,,,,,24.1,1001.7,-7.1,0.0,7.0,1.9,Wanshouxigong
10387,10388,2014,5,7,19,8.0,37.0,2.0,18.0,300.0,97.0,22.7,1002.9,-6.2,0.0,8.0,1.4,Wanshouxigong
10388,10389,2014,5,7,20,12.0,40.0,2.0,25.0,400.0,86.0,21.9,1004.5,-5.1,0.0,14.0,4.4,Wanshouxigong
10389,10390,2014,5,7,21,21.0,72.0,2.0,36.0,400.0,67.0,20.8,1005.5,-4.4,0.0,14.0,2.5,Wanshouxigong
10390,10391,2014,5,7,22,20.0,57.0,2.0,33.0,400.0,72.0,19.9,1006.5,-3.1,0.0,15.0,2.6,Wanshouxigong
10391,10392,2014,5,7,23,22.0,72.0,2.0,51.0,500.0,52.0,16.6,1007.4,7.2,0.0,12.0,1.5,Wanshouxigong
10392,10393,2014,5,8,0,72.0,141.0,6.0,63.0,1100.0,54.0,14.5,1007.8,9.3,0.0,13.0,0.9,Wanshouxigong
10393,10394,2014,5,8,1,100.0,124.0,6.0,64.0,1200.0,57.0,12.4,1008.1,9.6,0.0,12.0,0.7,Wanshouxigong
10394,10395,2014,5,8,2,124.0,128.0,9.0,78.0,1400.0,31.0,11.0,1008.2,9.7,0.0,14.0,0.7,Wanshouxigong
10395,10396,2014,5,8,3,115.0,134.0,6.0,80.0,1500.0,15.0,10.9,1008.6,9.5,0.0,15.0,0.6,Wanshouxigong
10396,10397,2014,5,8,4,115.0,125.0,2.0,83.0,1500.0,6.0,11.0,1008.4,9.4,0.0,13.0,1.0,Wanshouxigong
10397,10398,2014,5,8,5,109.0,117.0,2.0,87.0,1500.0,6.0,11.4,1009.2,9.8,0.0,10.0,0.0,Wanshouxigong
10398,10399,2014,5,8,6,134.0,151.0,3.0,98.0,1800.0,2.0,12.8,1009.5,10.3,0.0,14.0,0.3,Wanshouxigong
10399,10400,2014,5,8,7,117.0,124.0,7.0,74.0,1900.0,34.0,16.2,1009.5,8.7,0.0,15.0,1.1,Wanshouxigong
10400,10401,2014,5,8,8,92.0,105.0,21.0,49.0,1900.0,84.0,18.1,1009.8,8.1,0.0,13.0,2.3,Wanshouxigong
10401,10402,2014,5,8,9,84.0,91.0,29.0,43.0,1400.0,99.0,19.6,1009.5,8.0,0.0,13.0,2.7,Wanshouxigong
10402,10403,2014,5,8,10,68.0,92.0,23.0,33.0,1000.0,117.0,20.4,1009.1,7.7,0.0,16.0,2.8,Wanshouxigong
10403,10404,2014,5,8,11,55.0,74.0,17.0,25.0,900.0,127.0,20.4,1008.0,6.7,0.0,16.0,1.1,Wanshouxigong
10404,10405,2014,5,8,12,58.0,68.0,15.0,21.0,900.0,139.0,20.6,1007.2,6.5,0.0,12.0,2.9,Wanshouxigong
10405,10406,2014,5,8,13,57.0,72.0,14.0,22.0,900.0,143.0,21.6,1006.2,5.9,0.0,13.0,4.2,Wanshouxigong
10406,10407,2014,5,8,14,58.0,75.0,12.0,23.0,800.0,149.0,21.3,1005.9,6.0,0.0,13.0,2.9,Wanshouxigong
10407,10408,2014,5,8,15,63.0,82.0,12.0,20.0,800.0,163.0,22.2,1005.2,6.0,0.0,13.0,4.4,Wanshouxigong
10408,10409,2014,5,8,16,61.0,91.0,14.0,29.0,800.0,164.0,22.5,1004.5,6.3,0.0,16.0,2.0,Wanshouxigong
10409,10410,2014,5,8,17,64.0,87.0,16.0,26.0,800.0,176.0,21.9,1004.6,5.7,0.0,13.0,1.7,Wanshouxigong
10410,10411,2014,5,8,18,56.0,93.0,13.0,30.0,800.0,167.0,20.9,1004.8,6.0,0.0,12.0,0.6,Wanshouxigong
10411,10412,2014,5,8,19,51.0,96.0,11.0,37.0,800.0,152.0,20.6,1005.5,5.8,0.0,16.0,1.8,Wanshouxigong
10412,10413,2014,5,8,20,68.0,136.0,17.0,60.0,1300.0,108.0,19.7,1006.4,5.0,0.0,16.0,2.2,Wanshouxigong
10413,10414,2014,5,8,21,62.0,135.0,20.0,68.0,1600.0,85.0,19.0,1007.1,4.0,0.0,13.0,1.6,Wanshouxigong
10414,10415,2014,5,8,22,52.0,105.0,20.0,68.0,1300.0,76.0,18.3,1007.9,5.8,0.0,14.0,0.3,Wanshouxigong
10415,10416,2014,5,8,23,54.0,118.0,31.0,71.0,1100.0,70.0,17.9,1008.0,6.4,0.0,16.0,0.5,Wanshouxigong
10416,10417,2014,5,9,0,68.0,122.0,35.0,78.0,1200.0,55.0,17.8,1007.8,6.3,0.0,15.0,1.1,Wanshouxigong
10417,10418,2014,5,9,1,76.0,112.0,31.0,72.0,1200.0,59.0,17.6,1008.1,6.8,0.0,14.0,1.3,Wanshouxigong
10418,10419,2014,5,9,2,69.0,99.0,26.0,61.0,1100.0,63.0,17.7,1008.3,6.2,0.0,14.0,2.2,Wanshouxigong
10419,10420,2014,5,9,3,67.0,87.0,26.0,48.0,1000.0,74.0,17.5,1007.8,4.8,0.0,14.0,1.9,Wanshouxigong
10420,10421,2014,5,9,4,59.0,69.0,26.0,38.0,800.0,78.0,17.3,1007.8,4.6,0.0,14.0,3.0,Wanshouxigong
10421,10422,2014,5,9,5,59.0,87.0,24.0,34.0,800.0,66.0,17.4,1008.2,4.3,0.0,14.0,2.8,Wanshouxigong
10422,10423,2014,5,9,6,74.0,103.0,48.0,57.0,1900.0,62.0,17.5,1008.4,4.4,0.0,14.0,2.5,Wanshouxigong
10423,10424,2014,5,9,7,82.0,141.0,76.0,78.0,2800.0,53.0,17.4,1008.7,5.3,0.0,14.0,2.4,Wanshouxigong
10424,10425,2014,5,9,8,89.0,158.0,90.0,94.0,3400.0,38.0,17.7,1008.8,5.6,0.0,14.0,2.5,Wanshouxigong
10425,10426,2014,5,9,9,90.0,167.0,79.0,85.0,3100.0,43.0,17.7,1009.0,6.8,0.0,14.0,3.6,Wanshouxigong
10426,10427,2014,5,9,10,89.0,147.0,64.0,74.0,2600.0,51.0,17.7,1009.1,8.3,0.0,15.0,2.4,Wanshouxigong
10427,10428,2014,5,9,11,76.0,121.0,43.0,58.0,1900.0,65.0,17.8,1008.9,8.9,0.0,14.0,2.4,Wanshouxigong
10428,10429,2014,5,9,12,76.0,107.0,34.0,51.0,1800.0,74.0,18.4,1008.5,9.2,0.0,14.0,1.6,Wanshouxigong
10429,10430,2014,5,9,13,66.0,91.0,33.0,42.0,1200.0,93.0,19.1,1008.0,8.7,0.0,15.0,2.8,Wanshouxigong
10430,10431,2014,5,9,14,60.0,86.0,33.0,43.0,1200.0,97.0,19.1,1007.3,8.1,0.0,8.0,3.4,Wanshouxigong
10431,10432,2014,5,9,15,68.0,108.0,30.0,53.0,1600.0,85.0,19.3,1006.9,8.0,0.0,8.0,1.5,Wanshouxigong
10432,10433,2014,5,9,16,71.0,119.0,35.0,66.0,1500.0,78.0,20.4,1006.4,5.2,0.0,14.0,3.7,Wanshouxigong
10433,10434,2014,5,9,17,37.0,78.0,24.0,28.0,800.0,143.0,20.1,1006.3,4.1,0.0,14.0,4.1,Wanshouxigong
10434,10435,2014,5,9,18,38.0,82.0,15.0,27.0,700.0,142.0,19.6,1007.1,3.7,0.0,14.0,6.1,Wanshouxigong
10435,10436,2014,5,9,19,30.0,105.0,15.0,31.0,600.0,133.0,19.1,1008.3,3.7,0.0,14.0,1.6,Wanshouxigong
10436,10437,2014,5,9,20,38.0,106.0,10.0,32.0,600.0,124.0,18.4,1008.7,4.2,0.0,14.0,2.2,Wanshouxigong
10437,10438,2014,5,9,21,46.0,116.0,14.0,36.0,800.0,112.0,17.7,1008.9,5.0,0.0,14.0,2.6,Wanshouxigong
10438,10439,2014,5,9,22,49.0,106.0,18.0,38.0,1100.0,104.0,16.6,1009.4,5.8,0.0,15.0,2.2,Wanshouxigong
10439,10440,2014,5,9,23,52.0,97.0,20.0,38.0,1200.0,102.0,16.6,1009.4,6.1,0.0,15.0,1.8,Wanshouxigong
10440,10441,2014,5,10,0,50.0,84.0,20.0,34.0,1100.0,99.0,16.5,1009.5,6.0,0.0,16.0,2.5,Wanshouxigong
10441,10442,2014,5,10,1,52.0,76.0,21.0,36.0,1200.0,88.0,16.3,1009.0,5.8,0.0,14.0,2.1,Wanshouxigong
10442,10443,2014,5,10,2,43.0,74.0,24.0,43.0,1200.0,75.0,16.1,1009.0,5.7,0.0,14.0,2.5,Wanshouxigong
10443,10444,2014,5,10,3,42.0,68.0,27.0,40.0,1300.0,73.0,15.8,1009.1,5.7,0.0,15.0,2.0,Wanshouxigong
10444,10445,2014,5,10,4,39.0,66.0,28.0,39.0,1200.0,72.0,15.5,1009.3,5.4,0.0,2.0,2.4,Wanshouxigong
10445,10446,2014,5,10,5,37.0,66.0,26.0,45.0,1200.0,61.0,15.3,1009.7,5.8,0.0,15.0,2.7,Wanshouxigong
10446,10447,2014,5,10,6,42.0,76.0,27.0,50.0,1300.0,56.0,15.5,1010.1,6.0,0.0,1.0,2.4,Wanshouxigong
10447,10448,2014,5,10,7,41.0,78.0,33.0,49.0,1400.0,59.0,16.1,1010.3,6.2,0.0,14.0,2.8,Wanshouxigong
10448,10449,2014,5,10,8,44.0,83.0,39.0,48.0,1400.0,63.0,16.5,1010.4,6.9,0.0,15.0,2.1,Wanshouxigong
10449,10450,2014,5,10,9,42.0,87.0,39.0,49.0,1400.0,64.0,17.3,1010.3,7.1,0.0,8.0,2.1,Wanshouxigong
10450,10451,2014,5,10,10,55.0,92.0,42.0,54.0,1500.0,65.0,17.5,1010.5,7.0,0.0,15.0,2.6,Wanshouxigong
10451,10452,2014,5,10,11,56.0,95.0,42.0,49.0,1400.0,75.0,17.7,1010.3,7.4,0.0,15.0,2.2,Wanshouxigong
10452,10453,2014,5,10,12,56.0,97.0,42.0,53.0,1500.0,75.0,18.0,1010.0,6.8,0.0,15.0,3.0,Wanshouxigong
10453,10454,2014,5,10,13,65.0,99.0,44.0,52.0,1600.0,81.0,18.6,1009.2,7.1,0.0,7.0,2.2,Wanshouxigong
10454,10455,2014,5,10,14,60.0,90.0,42.0,49.0,1400.0,96.0,19.4,1008.6,7.2,0.0,8.0,2.5,Wanshouxigong
10455,10456,2014,5,10,15,58.0,87.0,35.0,42.0,1300.0,111.0,19.6,1008.0,7.0,0.0,8.0,2.5,Wanshouxigong
10456,10457,2014,5,10,16,65.0,92.0,32.0,47.0,1300.0,110.0,19.3,1008.1,6.7,0.0,8.0,2.1,Wanshouxigong
10457,10458,2014,5,10,17,60.0,101.0,29.0,54.0,1300.0,105.0,19.2,1007.7,7.0,0.0,15.0,1.1,Wanshouxigong
10458,10459,2014,5,10,18,59.0,110.0,27.0,65.0,1500.0,96.0,18.8,1008.0,6.9,0.0,8.0,0.9,Wanshouxigong
10459,10460,2014,5,10,19,70.0,123.0,25.0,75.0,1600.0,80.0,18.7,1008.3,6.8,0.0,16.0,1.0,Wanshouxigong
10460,10461,2014,5,10,20,53.0,79.0,15.0,53.0,1000.0,84.0,16.1,1009.2,10.6,0.0,12.0,1.0,Wanshouxigong
10461,10462,2014,5,10,21,65.0,125.0,14.0,79.0,1400.0,45.0,17.0,1009.9,6.8,0.0,16.0,2.0,Wanshouxigong
10462,10463,2014,5,10,22,47.0,99.0,20.0,67.0,1500.0,52.0,14.4,1010.0,7.7,0.3,13.0,1.4,Wanshouxigong
10463,10464,2014,5,10,23,31.0,60.0,4.0,38.0,1000.0,73.0,13.0,1009.3,10.0,1.1,2.0,1.0,Wanshouxigong
10464,10465,2014,5,11,0,28.0,33.0,2.0,45.0,900.0,41.0,12.4,1008.2,10.3,2.0,6.0,2.2,Wanshouxigong
10465,10466,2014,5,11,1,21.0,25.0,2.0,41.0,1200.0,46.0,11.4,1006.9,9.8,2.9,5.0,2.6,Wanshouxigong
10466,10467,2014,5,11,2,45.0,45.0,2.0,43.0,1400.0,46.0,11.1,1005.8,9.8,1.8,5.0,2.1,Wanshouxigong
10467,10468,2014,5,11,3,48.0,48.0,2.0,27.0,1400.0,64.0,11.3,1004.7,10.2,1.6,5.0,2.4,Wanshouxigong
10468,10469,2014,5,11,4,45.0,45.0,2.0,23.0,1300.0,61.0,11.4,1003.9,10.1,1.2,5.0,2.7,Wanshouxigong
10469,10470,2014,5,11,5,42.0,42.0,2.0,7.0,1100.0,77.0,11.4,1003.1,10.3,1.8,5.0,3.8,Wanshouxigong
10470,10471,2014,5,11,6,39.0,39.0,2.0,15.0,1000.0,84.0,11.5,1002.8,10.4,1.4,6.0,2.5,Wanshouxigong
10471,10472,2014,5,11,7,37.0,37.0,2.0,17.0,900.0,80.0,11.5,1002.6,10.4,2.5,2.0,2.4,Wanshouxigong
10472,10473,2014,5,11,8,29.0,29.0,2.0,22.0,800.0,79.0,11.6,1002.5,10.2,2.3,2.0,3.0,Wanshouxigong
10473,10474,2014,5,11,9,21.0,21.0,2.0,24.0,800.0,76.0,11.7,1001.8,10.1,1.6,6.0,1.1,Wanshouxigong
10474,10475,2014,5,11,10,23.0,23.0,2.0,25.0,900.0,72.0,11.8,1000.9,10.4,2.5,7.0,1.6,Wanshouxigong
10475,10476,2014,5,11,11,19.0,19.0,2.0,25.0,900.0,79.0,11.9,999.7,10.0,1.3,6.0,1.7,Wanshouxigong
10476,10477,2014,5,11,12,16.0,16.0,2.0,26.0,800.0,85.0,12.2,998.6,9.6,0.5,6.0,1.7,Wanshouxigong
10477,10478,2014,5,11,13,11.0,11.0,2.0,25.0,700.0,94.0,13.2,997.7,10.4,0.7,15.0,2.0,Wanshouxigong
10478,10479,2014,5,11,14,13.0,13.0,2.0,23.0,700.0,99.0,13.8,996.6,9.0,0.2,8.0,1.7,Wanshouxigong
10479,10480,2014,5,11,15,8.0,8.0,2.0,19.0,600.0,109.0,14.1,996.0,8.9,0.1,8.0,1.7,Wanshouxigong
10480,10481,2014,5,11,16,8.0,8.0,2.0,18.0,600.0,109.0,14.5,995.4,8.9,0.1,14.0,0.5,Wanshouxigong
10481,10482,2014,5,11,17,3.0,5.0,2.0,19.0,600.0,105.0,13.7,995.3,9.9,0.0,16.0,1.9,Wanshouxigong
10482,10483,2014,5,11,18,3.0,5.0,2.0,27.0,700.0,86.0,13.2,995.3,10.0,0.0,13.0,1.7,Wanshouxigong
10483,10484,2014,5,11,19,16.0,17.0,2.0,36.0,700.0,79.0,12.6,995.1,10.3,0.0,13.0,1.9,Wanshouxigong
10484,10485,2014,5,11,20,18.0,19.0,2.0,31.0,700.0,84.0,12.5,995.3,10.4,0.0,16.0,1.6,Wanshouxigong
10485,10486,2014,5,11,21,23.0,23.0,2.0,38.0,700.0,69.0,12.3,995.0,10.5,0.0,13.0,2.1,Wanshouxigong
10486,10487,2014,5,11,22,23.0,27.0,2.0,43.0,800.0,55.0,12.2,995.3,10.9,0.0,15.0,1.0,Wanshouxigong
10487,10488,2014,5,11,23,17.0,24.0,2.0,41.0,800.0,43.0,12.2,994.7,10.9,0.0,14.0,1.0,Wanshouxigong
10488,10489,2014,5,12,0,22.0,27.0,2.0,59.0,900.0,15.0,12.0,994.1,10.7,0.0,8.0,1.1,Wanshouxigong
10489,10490,2014,5,12,1,24.0,27.0,2.0,69.0,900.0,2.0,12.2,993.6,10.3,0.0,16.0,1.5,Wanshouxigong
10490,10491,2014,5,12,2,34.0,34.0,2.0,63.0,900.0,2.0,11.6,993.2,10.0,0.0,16.0,1.1,Wanshouxigong
10491,10492,2014,5,12,3,28.0,28.0,2.0,57.0,700.0,10.0,10.8,993.3,9.2,0.0,14.0,1.8,Wanshouxigong
10492,10493,2014,5,12,4,33.0,33.0,2.0,51.0,700.0,6.0,12.8,993.5,7.0,0.0,15.0,2.6,Wanshouxigong
10493,10494,2014,5,12,5,21.0,21.0,2.0,51.0,800.0,2.0,15.3,994.4,6.8,0.0,8.0,0.8,Wanshouxigong
10494,10495,2014,5,12,6,28.0,30.0,2.0,46.0,900.0,2.0,20.3,995.2,6.2,0.0,15.0,2.2,Wanshouxigong
10495,10496,2014,5,12,7,43.0,53.0,2.0,55.0,1200.0,2.0,22.9,995.9,4.9,0.0,15.0,3.3,Wanshouxigong
10496,10497,2014,5,12,8,57.0,68.0,2.0,83.0,2100.0,6.0,24.4,996.0,4.7,0.0,14.0,3.5,Wanshouxigong
10497,10498,2014,5,12,9,35.0,35.0,4.0,54.0,1000.0,46.0,26.1,996.0,3.9,0.0,14.0,4.7,Wanshouxigong
10498,10499,2014,5,12,10,18.0,22.0,2.0,27.0,400.0,88.0,26.1,996.0,6.7,0.0,13.0,2.5,Wanshouxigong
10499,10500,2014,5,12,11,17.0,51.0,2.0,30.0,400.0,99.0,26.8,995.5,7.3,0.0,13.0,4.0,Wanshouxigong
10500,10501,2014,5,12,12,10.0,47.0,2.0,21.0,400.0,113.0,27.5,994.9,7.4,0.0,16.0,2.0,Wanshouxigong
10501,10502,2014,5,12,13,18.0,40.0,2.0,19.0,400.0,128.0,28.7,994.4,6.7,0.0,16.0,3.5,Wanshouxigong
10502,10503,2014,5,12,14,16.0,26.0,2.0,16.0,300.0,138.0,29.1,993.4,8.2,0.0,13.0,3.2,Wanshouxigong
10503,10504,2014,5,12,15,14.0,43.0,2.0,17.0,300.0,144.0,28.5,993.1,6.6,0.0,13.0,2.9,Wanshouxigong
10504,10505,2014,5,12,16,24.0,66.0,4.0,20.0,400.0,155.0,28.4,992.7,9.1,0.0,12.0,2.2,Wanshouxigong
10505,10506,2014,5,12,17,28.0,91.0,6.0,25.0,500.0,154.0,28.6,992.6,9.8,0.0,13.0,3.4,Wanshouxigong
10506,10507,2014,5,12,18,37.0,103.0,6.0,44.0,700.0,133.0,26.6,993.1,11.1,0.0,13.0,2.7,Wanshouxigong
10507,10508,2014,5,12,19,44.0,122.0,7.0,49.0,700.0,131.0,26.1,993.6,11.8,0.0,16.0,3.5,Wanshouxigong
10508,10509,2014,5,12,20,60.0,158.0,9.0,60.0,800.0,115.0,24.4,994.4,12.0,0.0,13.0,2.5,Wanshouxigong
10509,10510,2014,5,12,21,59.0,156.0,11.0,57.0,800.0,97.0,22.8,994.6,11.8,0.0,13.0,1.7,Wanshouxigong
10510,10511,2014,5,12,22,58.0,139.0,11.0,61.0,900.0,71.0,20.6,994.8,11.2,0.0,16.0,0.5,Wanshouxigong
10511,10512,2014,5,12,23,52.0,100.0,18.0,48.0,800.0,91.0,20.7,994.3,9.3,0.0,13.0,2.0,Wanshouxigong
10512,10513,2014,5,13,0,41.0,96.0,17.0,41.0,700.0,92.0,20.7,994.1,8.3,0.0,16.0,1.2,Wanshouxigong
10513,10514,2014,5,13,1,40.0,97.0,14.0,51.0,700.0,74.0,20.1,994.1,8.1,0.0,13.0,1.7,Wanshouxigong
10514,10515,2014,5,13,2,38.0,101.0,13.0,51.0,600.0,64.0,17.2,994.1,8.9,0.0,16.0,1.2,Wanshouxigong
10515,10516,2014,5,13,3,38.0,102.0,7.0,67.0,700.0,37.0,14.2,993.8,9.8,0.0,14.0,0.2,Wanshouxigong
10516,10517,2014,5,13,4,42.0,106.0,4.0,74.0,800.0,2.0,12.8,994.0,10.5,0.0,15.0,0.5,Wanshouxigong
10517,10518,2014,5,13,5,47.0,109.0,3.0,56.0,700.0,2.0,13.7,994.5,11.6,0.0,4.0,0.5,Wanshouxigong
10518,10519,2014,5,13,6,47.0,107.0,3.0,70.0,900.0,2.0,16.6,994.8,13.3,0.0,9.0,0.1,Wanshouxigong
10519,10520,2014,5,13,7,56.0,138.0,3.0,67.0,1200.0,2.0,21.1,994.7,10.6,0.0,5.0,2.4,Wanshouxigong
10520,10521,2014,5,13,8,78.0,168.0,12.0,104.0,1300.0,11.0,22.6,994.8,10.7,0.0,1.0,1.3,Wanshouxigong
10521,10522,2014,5,13,9,84.0,177.0,13.0,113.0,1400.0,15.0,23.8,994.5,12.1,0.0,3.0,0.2,Wanshouxigong
10522,10523,2014,5,13,10,92.0,196.0,19.0,131.0,1500.0,16.0,25.8,994.0,11.5,0.0,12.0,0.8,Wanshouxigong
10523,10524,2014,5,13,11,105.0,226.0,26.0,136.0,1500.0,34.0,27.8,993.4,10.5,0.0,5.0,1.1,Wanshouxigong
10524,10525,2014,5,13,12,96.0,180.0,23.0,127.0,1300.0,67.0,28.7,992.9,9.4,0.0,3.0,1.0,Wanshouxigong
