,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
1206,1207,2013,4,20,6,129.0,86.0,6.0,57.0,900.0,2.0,3.8,1015.7,1.7,0.0,2.0,0.4,Gucheng
1207,1208,2013,4,20,7,111.0,83.0,4.0,48.0,800.0,6.0,5.6,1015.9,1.1,0.0,13.0,0.9,Gucheng
1208,1209,2013,4,20,8,117.0,93.0,6.0,44.0,800.0,17.0,8.1,1015.6,1.5,0.0,16.0,1.2,Gucheng
1209,1210,2013,4,20,9,100.0,86.0,6.0,38.0,700.0,36.0,9.8,1015.4,0.9,0.0,9.0,1.7,Gucheng
1210,1211,2013,4,20,10,111.0,74.0,9.0,38.0,700.0,62.0,11.9,1014.6,0.0,0.0,10.0,1.5,Gucheng
1211,1212,2013,4,20,11,118.0,77.0,18.0,43.0,700.0,100.0,13.2,1013.5,0.9,0.0,11.0,2.0,Gucheng
1212,1213,2013,4,20,12,103.0,72.0,16.0,33.0,700.0,122.0,14.0,1012.6,0.6,0.0,10.0,2.4,Gucheng
1213,1214,2013,4,20,13,3.0,57.0,16.0,33.0,700.0,110.0,15.2,1011.7,-0.6,0.0,12.0,2.0,Gucheng
1214,1215,2013,4,20,14,9.0,55.0,14.0,24.0,600.0,132.0,15.7,1010.7,-1.0,0.0,16.0,3.4,Gucheng
1215,1216,2013,4,20,15,56.0,43.0,10.0,16.0,600.0,134.0,15.2,1009.9,-1.0,0.0,12.0,2.4,Gucheng
1216,1217,2013,4,20,16,57.0,66.0,9.0,17.0,500.0,126.0,14.7,1009.8,-0.6,0.0,12.0,1.6,Gucheng
1217,1218,2013,4,20,17,52.0,75.0,9.0,20.0,600.0,122.0,13.8,1009.9,-1.8,0.0,12.0,2.1,Gucheng
1218,1219,2013,4,20,18,56.0,96.0,13.0,29.0,600.0,112.0,12.4,1010.4,-1.2,0.0,13.0,2.0,Gucheng
1219,1220,2013,4,20,19,61.0,110.0,15.0,35.0,700.0,105.0,11.5,1011.3,-1.3,0.0,13.0,1.9,Gucheng
1220,1221,2013,4,20,20,64.0,110.0,12.0,44.0,700.0,89.0,10.8,1012.0,0.2,0.0,13.0,1.4,Gucheng
1221,1222,2013,4,20,21,77.0,137.0,9.0,46.0,800.0,83.0,9.8,1012.3,-0.1,0.0,13.0,1.0,Gucheng
1222,1223,2013,4,20,22,87.0,139.0,9.0,65.0,800.0,63.0,8.7,1012.9,0.4,0.0,12.0,1.1,Gucheng
1223,1224,2013,4,20,23,93.0,162.0,13.0,81.0,1000.0,42.0,8.2,1013.3,1.3,0.0,14.0,1.5,Gucheng
1224,1225,2013,4,21,0,100.0,183.0,15.0,80.0,1100.0,35.0,7.8,1013.2,1.6,0.0,16.0,1.9,Gucheng
1225,1226,2013,4,21,1,97.0,172.0,13.0,92.0,1100.0,16.0,6.9,1012.9,2.0,0.0,4.0,0.4,Gucheng
1226,1227,2013,4,21,2,101.0,167.0,14.0,94.0,1000.0,5.0,6.1,1013.2,2.0,0.0,4.0,0.0,Gucheng
1227,1228,2013,4,21,3,106.0,190.0,12.0,93.0,1100.0,2.0,5.5,1012.9,1.6,0.0,4.0,0.0,Gucheng
1228,1229,2013,4,21,4,110.0,209.0,12.0,90.0,1200.0,2.0,4.8,1012.8,1.6,0.0,4.0,0.0,Gucheng
1229,1230,2013,4,21,5,115.0,208.0,10.0,86.0,1200.0,2.0,4.7,1012.9,1.2,0.0,4.0,0.1,Gucheng
1230,1231,2013,4,21,6,111.0,195.0,12.0,87.0,1300.0,2.0,6.2,1013.5,2.3,0.0,4.0,0.0,Gucheng
1231,1232,2013,4,21,7,117.0,250.0,13.0,95.0,1399.0,2.0,8.5,1013.6,1.9,0.0,9.0,0.9,Gucheng
1232,1233,2013,4,21,8,105.0,192.0,15.0,95.0,1399.0,4.0,10.0,1013.5,1.4,0.0,1.0,0.4,Gucheng
1233,1234,2013,4,21,9,121.0,231.0,17.0,101.0,1300.0,6.0,12.1,1013.3,2.3,0.0,9.0,1.6,Gucheng
1234,1235,2013,4,21,10,120.0,189.0,19.0,95.0,1200.0,19.0,13.9,1012.1,1.5,0.0,9.0,2.2,Gucheng
1235,1236,2013,4,21,11,118.0,170.0,24.0,84.0,1100.0,45.0,15.3,1011.0,2.8,0.0,11.0,1.0,Gucheng
1236,1237,2013,4,21,12,124.0,173.0,27.0,75.0,1100.0,64.0,16.3,1010.0,2.3,0.0,11.0,2.7,Gucheng
1237,1238,2013,4,21,13,123.0,157.0,29.0,59.0,1000.0,94.0,16.8,1008.6,3.1,0.0,10.0,3.6,Gucheng
1238,1239,2013,4,21,14,128.0,170.0,36.0,46.0,1000.0,106.0,18.1,1007.5,2.8,0.0,12.0,1.7,Gucheng
1239,1240,2013,4,21,15,118.0,146.0,36.0,41.0,1100.0,116.0,17.6,1006.7,1.9,0.0,11.0,1.9,Gucheng
1240,1241,2013,4,21,16,119.0,147.0,36.0,42.0,1100.0,113.0,17.4,1006.2,3.3,0.0,12.0,2.0,Gucheng
1241,1242,2013,4,21,17,128.0,206.0,57.0,65.0,,98.9604,16.7,1006.4,3.4,0.0,13.0,2.4,Gucheng
1242,1243,2013,4,21,18,152.0,239.0,73.0,74.0,,95.7474,15.8,1006.8,3.9,0.0,13.0,1.6,Gucheng
1243,1244,2013,4,21,19,128.0,181.0,49.0,59.0,,98.1036,15.1,1007.6,3.6,0.0,9.0,2.1,Gucheng
1244,1245,2013,4,21,20,108.0,155.0,32.2728,52.3515,,97.461,14.4,1007.9,3.2,0.0,12.0,1.7,Gucheng
1245,1246,2013,4,21,21,99.0,129.0,26.0,61.0,,81.6102,13.3,1007.8,2.8,0.0,12.0,1.4,Gucheng
1246,1247,2013,4,21,22,93.0,146.0,23.0,79.0,,54.1926,12.9,1008.0,2.7,0.0,16.0,1.5,Gucheng
1247,1248,2013,4,21,23,89.0,141.0,21.0,63.0,800.0,64.0,12.2,1008.0,2.9,0.0,12.0,1.9,Gucheng
1248,1249,2013,4,22,0,82.0,133.0,20.0,52.0,800.0,69.0,11.1,1007.9,3.1,0.0,13.0,1.3,Gucheng
1249,1250,2013,4,22,1,86.0,141.0,21.0,67.0,800.0,47.0,10.3,1007.6,3.3,0.0,14.0,0.6,Gucheng
1250,1251,2013,4,22,2,91.0,136.0,,60.0,700.0,25.0,9.2,1007.7,3.6,0.0,13.0,0.6,Gucheng
1251,1252,2013,4,22,3,97.0,132.0,15.0,74.0,,,8.7,1007.7,3.7,0.0,1.0,0.4,Gucheng
1252,1253,2013,4,22,4,107.0,150.0,16.0,,600.0,18.0,7.7,1007.6,3.5,0.0,11.0,0.6,Gucheng
1253,1254,2013,4,22,5,117.0,167.0,17.0,92.0,900.0,4.0,7.7,1008.2,3.9,0.0,10.0,0.9,Gucheng
1254,1255,2013,4,22,6,125.0,175.0,20.0,85.0,1000.0,2.0,8.8,1008.5,4.2,0.0,10.0,0.9,Gucheng
1255,1256,2013,4,22,7,129.0,158.0,26.0,68.0,1100.0,12.0,9.9,1007.9,4.5,0.0,1.0,0.7,Gucheng
1256,1257,2013,4,22,8,144.0,170.0,34.0,67.0,1100.0,16.0,11.7,1008.2,4.9,0.0,3.0,1.5,Gucheng
1257,1258,2013,4,22,9,149.0,193.0,38.0,68.0,1200.0,22.0,12.9,1007.9,4.8,0.0,1.0,0.9,Gucheng
1258,1259,2013,4,22,10,160.0,203.0,43.0,75.0,1200.0,26.0,13.6,1007.4,5.2,0.0,10.0,1.4,Gucheng
1259,1260,2013,4,22,11,160.0,203.0,47.0,66.0,1100.0,45.0,14.4,1007.2,6.2,0.0,12.0,1.2,Gucheng
1260,1261,2013,4,22,12,161.0,195.0,44.0,53.0,1000.0,60.0,13.7,1007.0,6.3,0.0,12.0,2.4,Gucheng
1261,1262,2013,4,22,13,165.0,205.0,44.0,50.0,1300.0,57.0,14.6,1006.2,6.9,0.0,11.0,1.3,Gucheng
1262,1263,2013,4,22,14,170.0,207.0,58.0,58.0,1399.0,50.0,14.3,1004.9,6.9,0.0,11.0,1.9,Gucheng
1263,1264,2013,4,22,15,182.0,225.0,63.0,67.0,1600.0,46.0,14.5,1004.2,7.1,0.0,9.0,1.1,Gucheng
1264,1265,2013,4,22,16,193.0,244.0,71.0,72.0,1800.0,42.0,14.3,1003.8,6.9,0.0,9.0,1.0,Gucheng
1265,1266,2013,4,22,17,193.0,244.0,71.0,72.0,1899.0,44.0,14.2,1004.1,7.3,0.0,13.0,2.5,Gucheng
1266,1267,2013,4,22,18,192.0,248.0,74.0,84.0,1800.0,36.0,13.7,1003.9,7.2,0.0,9.0,1.3,Gucheng
1267,1268,2013,4,22,19,193.0,240.0,65.0,83.0,1800.0,34.0,13.6,1004.5,7.4,0.0,9.0,1.1,Gucheng
1268,1269,2013,4,22,20,205.0,256.0,53.0,95.0,1800.0,21.0,13.4,1004.7,7.4,0.0,9.0,1.1,Gucheng
1269,1270,2013,4,22,21,214.0,278.0,51.0,110.0,1800.0,8.0,13.4,1004.3,7.4,0.0,9.0,1.1,Gucheng
1270,1271,2013,4,22,22,219.0,287.0,50.0,114.0,1899.0,2.0,13.1,1004.1,7.3,0.0,12.0,1.3,Gucheng
1271,1272,2013,4,22,23,218.0,288.0,47.0,108.0,1800.0,2.0,12.2,1004.0,6.7,0.0,12.0,1.0,Gucheng
1272,1273,2013,4,23,0,150.0,159.0,32.0,81.0,1300.0,22.0,11.1,1003.9,6.6,0.0,9.0,0.7,Gucheng
1273,1274,2013,4,23,1,112.0,102.0,22.0,58.0,1000.0,35.0,10.4,1003.8,6.3,0.0,11.0,1.3,Gucheng
1274,1275,2013,4,23,2,94.0,97.0,18.0,51.0,900.0,32.0,10.0,1003.8,6.3,0.0,13.0,1.4,Gucheng
1275,1276,2013,4,23,3,96.0,107.0,16.0,52.0,1000.0,27.0,9.7,1003.0,6.4,0.0,9.0,0.6,Gucheng
1276,1277,2013,4,23,4,101.0,108.0,17.0,55.0,1000.0,21.0,9.2,1003.0,6.3,0.0,9.0,1.1,Gucheng
1277,1278,2013,4,23,5,107.0,118.0,18.0,53.0,1000.0,21.0,9.1,1003.3,6.5,0.0,11.0,0.6,Gucheng
1278,1279,2013,4,23,6,129.0,132.0,18.0,61.0,1100.0,12.0,9.2,1003.4,6.6,0.0,10.0,1.2,Gucheng
1279,1280,2013,4,23,7,116.0,134.0,18.0,55.0,1200.0,13.0,9.5,1003.8,6.8,0.0,14.0,0.9,Gucheng
1280,1281,2013,4,23,8,148.0,163.0,19.0,60.0,1200.0,8.0,10.2,1003.9,6.9,0.0,10.0,1.5,Gucheng
1281,1282,2013,4,23,9,161.0,184.0,21.0,63.0,1399.0,7.0,11.3,1003.7,7.0,0.0,13.0,1.0,Gucheng
1282,1283,2013,4,23,10,170.0,210.0,22.0,64.0,1300.0,12.0,12.6,1003.5,7.3,0.0,3.0,1.8,Gucheng
1283,1284,2013,4,23,11,175.0,226.0,24.0,69.0,1300.0,15.0,13.9,1002.6,7.2,0.0,10.0,2.2,Gucheng
1284,1285,2013,4,23,12,186.0,234.0,26.0,75.0,1399.0,19.0,12.7,1001.8,7.4,0.0,13.0,1.0,Gucheng
1285,1286,2013,4,23,13,191.0,229.0,22.0,82.0,1300.0,16.0,14.6,1002.6,7.6,0.0,3.0,1.6,Gucheng
1286,1287,2013,4,23,14,189.0,240.0,31.0,64.0,1300.0,34.0,15.4,1001.0,7.9,0.0,9.0,1.7,Gucheng
1287,1288,2013,4,23,15,200.0,237.0,32.0,73.0,1300.0,38.0,16.0,1001.8,8.0,0.0,1.0,1.6,Gucheng
1288,1289,2013,4,23,16,206.0,264.0,36.0,69.0,1399.0,42.0,15.7,1003.3,8.7,0.0,2.0,2.4,Gucheng
1289,1290,2013,4,23,17,208.0,269.0,33.0,88.0,1600.0,35.0,15.1,1003.6,8.3,0.0,5.0,1.2,Gucheng
1290,1291,2013,4,23,18,212.0,297.0,25.0,107.0,1700.0,18.0,14.1,1004.3,8.3,0.0,5.0,0.1,Gucheng
1291,1292,2013,4,23,19,210.0,254.0,21.0,110.0,1700.0,13.0,12.8,1004.8,8.1,0.0,15.0,0.8,Gucheng
1292,1293,2013,4,23,20,195.0,232.0,18.0,117.0,1700.0,4.0,11.7,1005.6,7.8,0.0,14.0,0.2,Gucheng
1293,1294,2013,4,23,21,194.0,247.0,16.0,115.0,2000.0,2.0,10.2,1005.6,7.4,0.0,14.0,0.8,Gucheng
1294,1295,2013,4,23,22,210.0,280.0,14.0,113.0,1899.0,2.0,10.0,1005.6,7.4,0.0,1.0,0.6,Gucheng
1295,1296,2013,4,23,23,224.0,290.0,12.0,104.0,2200.0,2.0,9.7,1005.6,7.0,0.0,14.0,1.2,Gucheng
1296,1297,2013,4,24,0,206.0,257.0,10.0,95.0,2200.0,2.0,8.8,1005.1,6.9,0.0,16.0,0.0,Gucheng
1297,1298,2013,4,24,1,200.0,272.0,10.0,98.0,2100.0,2.0,8.2,1005.2,6.7,0.0,4.0,0.0,Gucheng
1298,1299,2013,4,24,2,180.0,219.0,8.0,81.0,2000.0,2.0,7.7,1005.0,6.3,0.0,4.0,0.0,Gucheng
1299,1300,2013,4,24,3,166.0,214.0,8.0,87.0,1899.0,2.0,6.9,1004.9,5.7,0.0,4.0,0.0,Gucheng
1300,1301,2013,4,24,4,160.0,186.0,8.0,86.0,1800.0,2.0,6.4,1004.8,5.3,0.0,4.0,0.1,Gucheng
1301,1302,2013,4,24,5,145.0,148.0,7.0,77.0,1800.0,2.0,6.6,1004.7,5.7,0.0,16.0,0.7,Gucheng
1302,1303,2013,4,24,6,116.0,122.0,7.0,69.0,2100.0,2.0,8.9,1004.6,7.8,0.0,14.0,0.1,Gucheng
1303,1304,2013,4,24,7,,,,,,,11.9,1004.2,7.4,0.0,14.0,1.0,Gucheng
1304,1305,2013,4,24,8,,,,,,,15.5,1003.4,8.0,0.0,10.0,1.1,Gucheng
1305,1306,2013,4,24,9,,,,,,,18.3,1002.9,6.8,0.0,12.0,1.3,Gucheng
1306,1307,2013,4,24,10,,,,,,,20.6,1001.9,4.2,0.0,10.0,1.5,Gucheng
1307,1308,2013,4,24,11,,,,,,,21.7,1001.6,3.4,0.0,1.0,1.4,Gucheng
1308,1309,2013,4,24,12,,,,,,,24.3,1000.4,-4.0,0.0,14.0,5.0,Gucheng
1309,1310,2013,4,24,13,,,,,,,24.2,1000.0,-6.0,0.0,14.0,5.8,Gucheng
1310,1311,2013,4,24,14,,,,,,,24.1,999.3,-7.1,0.0,15.0,3.1,Gucheng
1311,1312,2013,4,24,15,,,,,,,22.9,999.0,-7.0,0.0,8.0,2.0,Gucheng
1312,1313,2013,4,24,16,,,,,,,22.3,999.2,-7.5,0.0,14.0,3.1,Gucheng
1313,1314,2013,4,24,17,,,,,,,20.6,999.7,-3.2,0.0,2.0,1.3,Gucheng
1314,1315,2013,4,24,18,,,,,,,18.8,1000.9,-2.8,0.0,5.0,1.9,Gucheng
1315,1316,2013,4,24,19,,,,,,,19.9,1003.2,-5.9,0.0,15.0,3.7,Gucheng
1316,1317,2013,4,24,20,,,,,,,16.6,1005.3,-2.0,0.0,6.0,3.2,Gucheng
1317,1318,2013,4,24,21,3.0,3.0,3.0,10.0,400.0,76.0,15.3,1005.9,-3.1,0.0,8.0,1.4,Gucheng
1318,1319,2013,4,24,22,5.0,8.0,3.0,13.0,400.0,74.0,15.1,1005.8,-4.3,0.0,14.0,3.2,Gucheng
1319,1320,2013,4,24,23,10.0,10.0,4.0,22.0,400.0,69.0,14.8,1005.9,-5.1,0.0,14.0,3.3,Gucheng
1320,1321,2013,4,25,0,10.0,10.0,8.0,21.0,400.0,69.0,14.5,1005.5,-5.9,0.0,14.0,2.1,Gucheng
1321,1322,2013,4,25,1,10.0,10.0,6.0,17.0,400.0,71.0,13.9,1005.3,-5.8,0.0,16.0,2.9,Gucheng
1322,1323,2013,4,25,2,14.0,14.0,5.0,15.0,400.0,74.0,14.0,1005.3,-5.8,0.0,15.0,1.9,Gucheng
1323,1324,2013,4,25,3,7.0,7.0,3.0,7.0,300.0,83.0,14.0,1005.4,-7.4,0.0,14.0,1.1,Gucheng
1324,1325,2013,4,25,4,3.0,6.0,4.0,17.0,400.0,71.0,13.6,1005.6,-7.8,0.0,7.0,2.3,Gucheng
1325,1326,2013,4,25,5,9.0,9.0,6.0,15.0,500.0,73.0,13.8,1006.3,-8.2,0.0,8.0,2.3,Gucheng
1326,1327,2013,4,25,6,3.0,10.0,7.0,21.0,600.0,69.0,15.0,1006.6,-7.8,0.0,14.0,1.4,Gucheng
1327,1328,2013,4,25,7,3.0,10.0,9.0,33.0,600.0,61.0,16.3,1006.9,-6.1,0.0,4.0,1.0,Gucheng
1328,1329,2013,4,25,8,3.0,9.0,4.0,14.0,500.0,80.0,16.8,1006.8,-8.4,0.0,15.0,5.2,Gucheng
1329,1330,2013,4,25,9,7.0,9.0,3.0,8.0,400.0,87.0,17.6,1006.7,-7.8,0.0,16.0,2.9,Gucheng
1330,1331,2013,4,25,10,8.0,22.0,3.0,9.0,400.0,88.0,19.4,1006.6,-7.1,0.0,8.0,1.0,Gucheng
1331,1332,2013,4,25,11,10.0,46.0,3.0,7.0,400.0,91.0,20.1,1005.7,-9.2,0.0,7.0,3.0,Gucheng
1332,1333,2013,4,25,12,11.0,52.0,3.0,10.0,400.0,91.0,21.1,1005.2,-8.4,0.0,7.0,2.8,Gucheng
1333,1334,2013,4,25,13,3.0,97.0,3.0,7.0,400.0,95.0,21.1,1004.4,-7.5,0.0,4.0,2.5,Gucheng
1334,1335,2013,4,25,14,20.0,70.0,3.0,8.0,300.0,94.0,22.2,1003.7,-9.7,0.0,4.0,3.3,Gucheng
1335,1336,2013,4,25,15,109.0,28.0,3.0,6.0,300.0,95.0,22.7,1003.2,-10.5,0.0,15.0,4.2,Gucheng
1336,1337,2013,4,25,16,21.0,83.0,3.0,8.0,300.0,95.0,22.4,1003.1,-10.8,0.0,14.0,4.5,Gucheng
1337,1338,2013,4,25,17,22.0,41.0,3.0,9.0,300.0,97.0,21.8,1003.2,-11.2,0.0,14.0,3.2,Gucheng
1338,1339,2013,4,25,18,37.0,39.0,3.0,10.0,400.0,98.0,20.0,1003.7,-11.4,0.0,7.0,0.9,Gucheng
1339,1340,2013,4,25,19,25.0,36.0,3.0,16.0,400.0,91.0,17.1,1004.6,-8.2,0.0,8.0,0.2,Gucheng
1340,1341,2013,4,25,20,29.0,40.0,3.0,24.0,400.0,82.0,14.4,1005.5,-6.5,0.0,3.0,0.5,Gucheng
1341,1342,2013,4,25,21,44.0,100.0,4.0,81.0,900.0,25.0,13.4,1006.0,-7.3,0.0,4.0,1.2,Gucheng
1342,1343,2013,4,25,22,114.0,200.0,4.0,114.0,1899.0,7.0,12.0,1006.1,-6.0,0.0,14.0,1.0,Gucheng
1343,1344,2013,4,25,23,210.0,281.0,8.0,105.0,1600.0,4.0,11.3,1006.1,-6.6,0.0,14.0,0.8,Gucheng
1344,1345,2013,4,26,0,125.0,153.0,7.0,95.0,900.0,2.0,10.5,1005.9,-4.3,0.0,14.0,0.0,Gucheng
1345,1346,2013,4,26,1,181.0,237.0,7.0,87.0,800.0,2.0,9.4,1005.5,-2.3,0.0,4.0,0.0,Gucheng
1346,1347,2013,4,26,2,100.0,111.0,,73.0,600.0,2.0,8.8,1005.1,-1.6,0.0,3.0,0.7,Gucheng
1347,1348,2013,4,26,3,50.0,35.0,13.0,78.0,,,8.3,1005.0,-1.3,0.0,2.0,0.2,Gucheng
1348,1349,2013,4,26,4,24.0,36.0,15.0,,400.0,18.0,8.1,1004.8,-0.7,0.0,15.0,0.1,Gucheng
1349,1350,2013,4,26,5,36.0,59.0,14.0,56.0,500.0,20.0,8.5,1004.9,-0.8,0.0,4.0,0.0,Gucheng
1350,1351,2013,4,26,6,38.0,45.0,11.0,57.0,600.0,16.0,11.8,1004.8,-1.7,0.0,4.0,0.0,Gucheng
1351,1352,2013,4,26,7,45.0,78.0,10.0,71.0,700.0,8.0,15.4,1004.7,-4.0,0.0,5.0,0.9,Gucheng
1352,1353,2013,4,26,8,100.0,103.0,10.0,92.0,1000.0,5.0,16.8,1004.0,-5.1,0.0,1.0,1.5,Gucheng
1353,1354,2013,4,26,9,91.0,123.0,13.0,97.0,900.0,10.0,19.0,1003.8,-1.5,0.0,5.0,0.6,Gucheng
1354,1355,2013,4,26,10,121.0,177.0,20.0,127.0,1100.0,16.0,19.8,1003.4,-2.0,0.0,2.0,1.0,Gucheng
1355,1356,2013,4,26,11,141.0,190.0,23.0,147.0,1399.0,11.0,20.7,1002.3,-0.6,0.0,5.0,1.0,Gucheng
1356,1357,2013,4,26,12,139.0,174.0,26.0,145.0,1300.0,14.0,22.7,1001.4,1.6,0.0,11.0,1.5,Gucheng
1357,1358,2013,4,26,13,145.0,206.0,51.0,73.0,800.0,87.0,23.2,1000.5,0.9,0.0,3.0,1.5,Gucheng
1358,1359,2013,4,26,14,55.0,126.0,45.0,30.0,700.0,138.0,23.8,999.5,0.8,0.0,2.0,1.0,Gucheng
1359,1360,2013,4,26,15,,130.0,40.0,42.0,700.0,141.0,23.9,998.6,1.5,0.0,10.0,1.6,Gucheng
1360,1361,2013,4,26,16,,69.0,37.0,24.0,600.0,159.0,23.6,998.1,1.8,0.0,3.0,2.4,Gucheng
1361,1362,2013,4,26,17,59.0,116.0,39.0,36.0,700.0,141.0,22.6,998.1,2.6,0.0,1.0,2.4,Gucheng
1362,1363,2013,4,26,18,82.0,180.0,41.0,50.0,700.0,116.0,20.9,998.8,2.7,0.0,3.0,2.5,Gucheng
1363,1364,2013,4,26,19,82.0,185.0,52.0,68.0,700.0,93.0,19.6,999.5,2.4,0.0,2.0,0.6,Gucheng
1364,1365,2013,4,26,20,82.0,148.0,37.0,67.0,800.0,91.0,18.3,1000.8,-0.1,0.0,1.0,0.0,Gucheng
1365,1366,2013,4,26,21,71.0,148.0,28.0,64.0,800.0,87.0,16.8,1001.5,-6.3,0.0,11.0,1.6,Gucheng
1366,1367,2013,4,26,22,57.0,56.0,20.0,63.0,700.0,77.0,16.9,1001.8,-5.6,0.0,11.0,0.4,Gucheng
1367,1368,2013,4,26,23,29.0,49.0,11.0,51.0,500.0,71.0,16.1,1001.8,-2.4,0.0,3.0,0.2,Gucheng
1368,1369,2013,4,27,0,36.0,84.0,15.0,61.0,500.0,61.0,15.7,1002.0,-3.3,0.0,5.0,0.7,Gucheng
1369,1370,2013,4,27,1,41.0,60.0,14.0,85.0,600.0,33.0,15.1,1001.8,-1.9,0.0,7.0,0.5,Gucheng
1370,1371,2013,4,27,2,45.0,106.0,24.0,99.0,600.0,26.0,14.2,1001.9,-2.7,0.0,6.0,0.7,Gucheng
1371,1372,2013,4,27,3,46.0,81.0,24.0,88.0,600.0,31.0,13.5,1002.0,-1.3,0.0,4.0,1.0,Gucheng
1372,1373,2013,4,27,4,52.0,85.0,35.0,100.0,700.0,17.0,11.6,1002.1,0.4,0.0,14.0,0.8,Gucheng
1373,1374,2013,4,27,5,60.0,84.0,51.0,104.0,1200.0,13.0,11.0,1002.7,-0.8,0.0,14.0,1.2,Gucheng
1374,1375,2013,4,27,6,58.0,94.0,47.0,98.0,1600.0,12.0,13.2,1003.4,-0.1,0.0,14.0,0.1,Gucheng
1375,1376,2013,4,27,7,55.0,129.0,38.0,80.0,1300.0,24.0,17.2,1003.8,-1.0,0.0,2.0,0.9,Gucheng
1376,1377,2013,4,27,8,53.0,162.0,39.0,91.0,1300.0,22.0,19.1,1004.4,-5.1,0.0,1.0,2.0,Gucheng
1377,1378,2013,4,27,9,54.0,134.0,45.9816,66.7225,,56.3346,19.3,1004.9,-3.6,0.0,5.0,1.1,Gucheng
1378,1379,2013,4,27,10,42.0,60.0,39.0,57.0,1000.0,71.0,20.8,1004.4,-3.0,0.0,3.0,1.0,Gucheng
1379,1380,2013,4,27,11,39.0,40.0,37.0,63.0,1000.0,75.0,21.8,1003.6,-0.9,0.0,1.0,1.5,Gucheng
1380,1381,2013,4,27,12,50.0,83.0,35.0,46.0,1000.0,101.0,22.6,1003.1,1.0,0.0,1.0,0.9,Gucheng
1381,1382,2013,4,27,13,46.0,111.0,34.0,36.0,1000.0,121.0,23.2,1002.3,2.6,0.0,10.0,2.8,Gucheng
1382,1383,2013,4,27,14,57.0,170.0,35.0,36.0,1100.0,132.0,24.0,1001.5,2.7,0.0,2.0,0.9,Gucheng
1383,1384,2013,4,27,15,65.0,131.0,39.0,40.0,1300.0,137.0,23.7,1001.2,2.5,0.0,1.0,1.0,Gucheng
1384,1385,2013,4,27,16,71.0,130.0,40.0,37.0,1200.0,153.0,23.0,1001.6,3.0,0.0,10.0,1.9,Gucheng
1385,1386,2013,4,27,17,77.0,143.0,31.0,31.0,900.0,174.0,22.0,1002.0,3.6,0.0,3.0,2.5,Gucheng
1386,1387,2013,4,27,18,67.0,143.0,24.0,32.0,800.0,175.0,20.7,1002.8,3.8,0.0,11.0,1.4,Gucheng
1387,1388,2013,4,27,19,77.0,134.0,24.0,35.0,700.0,174.0,19.5,1003.7,4.8,0.0,10.0,1.3,Gucheng
1388,1389,2013,4,27,20,97.0,146.0,27.0,44.0,800.0,173.0,18.4,1004.8,5.2,0.0,11.0,0.8,Gucheng
1389,1390,2013,4,27,21,104.0,147.0,26.0,49.0,900.0,156.0,17.1,1004.6,5.4,0.0,9.0,0.0,Gucheng
1390,1391,2013,4,27,22,109.0,162.0,26.0,88.0,1000.0,100.0,16.3,1004.8,4.6,0.0,1.0,1.0,Gucheng
1391,1392,2013,4,27,23,117.0,193.0,25.0,148.0,1100.0,42.0,16.2,1004.7,4.9,0.0,1.0,0.5,Gucheng
1392,1393,2013,4,28,0,97.0,128.0,22.0,85.0,1200.0,86.0,15.7,1004.3,4.1,0.0,3.0,2.6,Gucheng
1393,1394,2013,4,28,1,95.0,118.0,29.0,65.0,1500.0,92.0,14.6,1003.6,3.4,0.0,2.0,0.8,Gucheng
1394,1395,2013,4,28,2,81.0,103.0,43.0,41.0,1899.0,109.0,13.5,1003.4,4.1,0.0,2.0,0.7,Gucheng
1395,1396,2013,4,28,3,73.0,114.0,42.0,54.0,1899.0,88.0,13.1,1002.8,4.0,0.0,2.0,0.7,Gucheng
1396,1397,2013,4,28,4,73.0,101.0,41.0,53.0,1800.0,80.0,12.6,1002.8,4.8,0.0,10.0,0.9,Gucheng
1397,1398,2013,4,28,5,74.0,105.0,44.0,53.0,1899.0,74.0,12.9,1002.2,4.3,0.0,3.0,0.0,Gucheng
1398,1399,2013,4,28,6,82.0,118.0,53.0,68.0,2200.0,59.0,13.8,1002.4,4.6,0.0,2.0,0.6,Gucheng
1399,1400,2013,4,28,7,89.0,142.0,60.0,90.0,2399.0,41.0,15.2,1003.1,4.5,0.0,10.0,1.6,Gucheng
1400,1401,2013,4,28,8,85.0,154.0,57.0,90.0,2299.0,45.0,15.5,1003.0,4.5,0.0,10.0,1.6,Gucheng
1401,1402,2013,4,28,9,66.0,102.0,49.0,57.0,1500.0,93.0,15.8,1002.8,4.8,0.0,1.0,1.7,Gucheng
1402,1403,2013,4,28,10,82.0,119.0,65.0,73.0,2100.0,84.0,17.0,1002.6,4.6,0.0,1.0,1.8,Gucheng
1403,1404,2013,4,28,11,94.0,135.0,74.0,84.0,2500.0,80.0,17.0,1001.5,5.0,0.0,2.0,1.2,Gucheng
1404,1405,2013,4,28,12,99.0,142.0,73.0,86.0,2399.0,79.0,17.7,1001.0,5.3,0.0,2.0,1.1,Gucheng
1405,1406,2013,4,28,13,98.0,142.0,70.0,75.0,2299.0,93.0,17.3,1000.6,4.9,0.0,5.0,0.9,Gucheng
