,Sequence Name,Tag identificator,timestamp,date,x,y,z,activity
35456,B02,020-000-032-221,6.33790203594981e+17,27.05.2009 13:25:59:497,4.38150835037231,1.13124394416809,-0.086626619100571,lying
35457,B02,010-000-030-096,6.33790203595251e+17,27.05.2009 13:25:59:527,3.18198251724243,1.10017704963684,0.061536103487015,lying
35458,B02,020-000-033-111,6.33790203595522e+17,27.05.2009 13:25:59:553,4.5161623954773,1.19585597515106,0.197877421975136,lying
35459,B02,010-000-024-033,6.33790203595792e+17,27.05.2009 13:25:59:580,3.2522599697113,1.79700326919556,0.538777887821198,lying
35460,B02,020-000-032-221,6.33790203596062e+17,27.05.2009 13:25:59:607,4.29481649398804,1.16296541690826,0.228270158171654,lying
35461,B02,010-000-030-096,6.33790203596333e+17,27.05.2009 13:25:59:633,3.24746680259705,1.06743979454041,-0.065446868538857,lying
35462,B02,010-000-024-033,6.33790203596873e+17,27.05.2009 13:25:59:687,3.23000836372375,1.74150133132935,0.340075701475143,lying
35463,B02,010-000-030-096,6.33790203597414e+17,27.05.2009 13:25:59:740,3.37990379333496,0.987577140331268,0.087784022092819,lying
35464,B02,020-000-033-111,6.33790203597684e+17,27.05.2009 13:25:59:770,4.85705614089966,1.50836336612701,0.804198861122131,lying
35465,B02,010-000-024-033,6.33790203597954e+17,27.05.2009 13:25:59:797,3.15486550331116,1.70814573764801,0.331733465194702,lying
35466,B02,020-000-032-221,6.33790203598225e+17,27.05.2009 13:25:59:823,3.88140368461609,1.48180496692657,0.319085419178009,lying
35467,B02,010-000-030-096,6.33790203598495e+17,27.05.2009 13:25:59:850,3.37655091285706,1.28681981563568,-0.22344346344471,lying
35468,B02,010-000-024-033,6.33790203599036e+17,27.05.2009 13:25:59:903,3.17730712890625,1.54264152050018,0.410165220499039,lying
35469,B02,020-000-032-221,6.33790203599306e+17,27.05.2009 13:25:59:930,3.80489730834961,0.917523920536041,0.562046945095062,lying
35470,B02,010-000-030-096,6.33790203599576e+17,27.05.2009 13:25:59:957,3.10635685920715,0.866427004337311,-0.038663771003485,lying
35471,B02,020-000-033-111,6.33790203599846e+17,27.05.2009 13:25:59:983,4.70308303833008,1.53450655937195,0.442528873682022,lying
35472,B02,010-000-024-033,6.33790203600117e+17,27.05.2009 13:26:00:013,3.0658175945282,1.41500580310822,0.446666270494461,lying
35473,B02,020-000-032-221,6.33790203600387e+17,27.05.2009 13:26:00:040,3.74886250495911,0.716644823551178,0.366917133331299,lying
35474,B02,010-000-030-096,6.33790203600657e+17,27.05.2009 13:26:00:067,2.9601571559906,0.713825345039368,0.017956322059035,lying
35475,B02,010-000-024-033,6.33790203601198e+17,27.05.2009 13:26:00:120,3.09935331344604,1.43404042720795,0.508234024047852,lying
35476,B02,020-000-032-221,6.33790203601468e+17,27.05.2009 13:26:00:147,3.93004179000854,0.827518403530121,0.73018878698349,lying
35477,B02,010-000-030-096,6.33790203601739e+17,27.05.2009 13:26:00:173,2.88266897201538,1.36750400066376,0.448107928037643,lying
35478,B02,020-000-033-111,6.33790203602009e+17,27.05.2009 13:26:00:200,4.56513261795044,1.14571976661682,0.350544780492783,lying
35479,B02,010-000-024-033,6.33790203602279e+17,27.05.2009 13:26:00:227,3.17414975166321,1.72821521759033,0.452092379331589,lying
35480,B02,020-000-032-221,6.33790203602549e+17,27.05.2009 13:26:00:253,3.74137711524963,0.468534111976624,0.244692206382751,lying
35481,B02,010-000-030-096,6.3379020360282e+17,27.05.2009 13:26:00:283,2.88348865509033,1.43072330951691,0.336265295743942,lying
35482,B02,010-000-024-033,6.3379020360336e+17,27.05.2009 13:26:00:337,3.15677165985107,1.43830323219299,0.626095652580261,standing up from lying
35483,B02,020-000-032-221,6.33790203603631e+17,27.05.2009 13:26:00:363,4.27447175979614,0.930411040782928,0.836981415748596,standing up from lying
35484,B02,010-000-030-096,6.33790203603901e+17,27.05.2009 13:26:00:390,3.05746722221375,1.19065570831299,0.080338902771473,standing up from lying
35485,B02,020-000-033-111,6.33790203604171e+17,27.05.2009 13:26:00:417,4.18784379959106,1.098503947258,0.208292827010155,standing up from lying
35486,B02,020-000-032-221,6.33790203604712e+17,27.05.2009 13:26:00:470,4.01103353500366,0.747637093067169,0.599526524543762,standing up from lying
35487,B02,010-000-030-096,6.33790203604982e+17,27.05.2009 13:26:00:497,3.1555700302124,1.04274570941925,0.021395353600383,standing up from lying
35488,B02,010-000-024-033,6.33790203605523e+17,27.05.2009 13:26:00:553,3.20042109489441,1.75230824947357,0.361951887607574,standing up from lying
35489,B02,020-000-032-221,6.33790203605793e+17,27.05.2009 13:26:00:580,3.58109831809998,0.737172067165375,0.429092913866043,standing up from lying
35490,B02,010-000-030-096,6.33790203606063e+17,27.05.2009 13:26:00:607,3.0586953163147,1.36712920665741,0.224118784070015,standing up from lying
35491,B02,020-000-033-111,6.33790203606334e+17,27.05.2009 13:26:00:633,4.33850383758545,0.895519971847534,0.371728360652924,standing up from lying
35492,B02,010-000-024-033,6.33790203606604e+17,27.05.2009 13:26:00:660,3.14409828186035,1.69691944122314,0.360249191522598,standing up from lying
35493,B02,020-000-032-221,6.33790203606874e+17,27.05.2009 13:26:00:687,4.03393888473511,0.781274199485779,0.408513069152832,standing up from lying
35494,B02,010-000-030-096,6.33790203607144e+17,27.05.2009 13:26:00:713,2.97388982772827,1.11711084842682,-0.326934218406677,standing up from lying
35495,B02,010-000-024-033,6.33790203607685e+17,27.05.2009 13:26:00:770,3.10886120796204,1.66719150543213,0.357219666242599,standing up from lying
35496,B02,020-000-032-221,6.33790203607955e+17,27.05.2009 13:26:00:797,3.84162282943726,0.74558162689209,0.749669969081879,standing up from lying
35497,B02,010-000-030-096,6.33790203608226e+17,27.05.2009 13:26:00:823,2.84852862358093,1.42467212677002,0.14174397289753,standing up from lying
35498,B02,020-000-033-111,6.33790203608496e+17,27.05.2009 13:26:00:850,4.26931476593018,1.45507264137268,0.497081309556961,standing up from lying
35499,B02,010-000-024-033,6.33790203608766e+17,27.05.2009 13:26:00:877,3.1292724609375,1.66289114952087,0.257647275924683,standing up from lying
35500,B02,020-000-032-221,6.33790203609036e+17,27.05.2009 13:26:00:903,3.56669092178345,0.967828929424286,0.769113123416901,standing up from lying
35501,B02,010-000-030-096,6.33790203609307e+17,27.05.2009 13:26:00:930,3.14738798141479,0.846385955810547,0.231593906879425,standing up from lying
35502,B02,010-000-024-033,6.33790203609847e+17,27.05.2009 13:26:00:983,3.15191745758057,1.62945830821991,0.234881639480591,standing up from lying
35503,B02,020-000-032-221,6.33790203610118e+17,27.05.2009 13:26:01:013,3.8615562915802,1.10713422298431,0.701824188232422,standing up from lying
35504,B02,020-000-033-111,6.33790203610658e+17,27.05.2009 13:26:01:067,4.4004921913147,1.29111874103546,0.501091957092285,standing up from lying
35505,B02,010-000-024-033,6.33790203610929e+17,27.05.2009 13:26:01:093,3.12905716896057,1.68002212047577,0.358812600374222,standing up from lying
35506,B02,020-000-032-221,6.33790203611199e+17,27.05.2009 13:26:01:120,3.79988980293274,1.24314427375793,0.553311347961426,standing up from lying
35507,B02,010-000-030-096,6.33790203611469e+17,27.05.2009 13:26:01:147,3.08357882499695,0.814016699790955,0.269066005945206,standing up from lying
35508,B02,010-000-024-033,6.3379020361201e+17,27.05.2009 13:26:01:200,3.14419531822205,1.66750657558441,0.12152274698019,standing up from lying
35509,B02,020-000-032-221,6.3379020361228e+17,27.05.2009 13:26:01:227,1.85557973384857,-0.299552381038666,0.314918607473373,standing up from lying
35510,B02,010-000-030-096,6.3379020361255e+17,27.05.2009 13:26:01:257,3.40365815162659,0.791151165962219,-0.023932768031955,standing up from lying
35511,B02,020-000-033-111,6.33790203612821e+17,27.05.2009 13:26:01:283,4.51176977157593,1.2353503704071,0.903857588768005,standing up from lying
35512,B02,010-000-024-033,6.33790203613091e+17,27.05.2009 13:26:01:310,3.11835741996765,1.72183334827423,0.171028420329094,standing up from lying
35513,B02,020-000-032-221,6.33790203613361e+17,27.05.2009 13:26:01:337,3.7912769317627,1.29147922992706,0.713979005813599,standing up from lying
35514,B02,010-000-024-033,6.33790203614172e+17,27.05.2009 13:26:01:417,3.13911294937134,1.63580822944641,0.340227097272873,standing up from lying
35515,B02,020-000-032-221,6.33790203614442e+17,27.05.2009 13:26:01:443,3.96672821044922,0.983637809753418,0.930904269218445,standing up from lying
35516,B02,010-000-030-096,6.33790203614713e+17,27.05.2009 13:26:01:470,2.95541620254517,1.24433255195618,-0.063818015158177,standing up from lying
35517,B02,020-000-033-111,6.33790203614983e+17,27.05.2009 13:26:01:497,4.03672456741333,1.31187760829926,0.667496025562286,standing up from lying
35518,B02,010-000-024-033,6.33790203615253e+17,27.05.2009 13:26:01:527,2.93817162513733,1.94345533847809,-0.092865355312824,standing up from lying
35519,B02,020-000-032-221,6.33790203615524e+17,27.05.2009 13:26:01:553,3.85215950012207,1.07333040237427,0.953104257583618,standing up from lying
35520,B02,010-000-030-096,6.33790203615794e+17,27.05.2009 13:26:01:580,3.2500524520874,1.20824027061462,-0.243972137570381,standing up from lying
35521,B02,010-000-024-033,6.33790203616334e+17,27.05.2009 13:26:01:633,3.29436874389648,1.38925206661224,0.133551523089409,standing up from lying
35522,B02,020-000-032-221,6.33790203616605e+17,27.05.2009 13:26:01:660,3.84815406799316,1.35734808444977,0.920877754688263,standing up from lying
35523,B02,010-000-030-096,6.33790203616875e+17,27.05.2009 13:26:01:687,3.11223983764648,0.900357127189636,-0.206999227404594,standing up from lying
35524,B02,020-000-033-111,6.33790203617145e+17,27.05.2009 13:26:01:713,4.14611959457397,1.21792674064636,0.592495262622833,standing up from lying
35525,B02,010-000-024-033,6.33790203617416e+17,27.05.2009 13:26:01:740,3.45479464530945,1.20529782772064,0.026783350855112,standing up from lying
35526,B02,020-000-032-221,6.33790203617686e+17,27.05.2009 13:26:01:770,3.91865730285645,1.25015473365784,0.634548902511597,standing up from lying
35527,B02,010-000-030-096,6.33790203617956e+17,27.05.2009 13:26:01:797,3.46974635124207,0.637025535106659,-0.020684290677309,standing up from lying
35528,B02,010-000-024-033,6.33790203618497e+17,27.05.2009 13:26:01:850,3.45204758644104,1.05651807785034,0.409841328859329,standing up from lying
35529,B02,020-000-032-221,6.33790203618767e+17,27.05.2009 13:26:01:877,3.87960338592529,1.18611752986908,0.795081079006195,standing up from lying
35530,B02,010-000-030-096,6.33790203619037e+17,27.05.2009 13:26:01:903,3.35711455345154,0.876139879226685,-0.150899916887283,standing up from lying
35531,B02,020-000-033-111,6.33790203619308e+17,27.05.2009 13:26:01:930,3.84165620803833,1.27961754798889,0.601489245891571,standing up from lying
35532,B02,010-000-024-033,6.33790203619578e+17,27.05.2009 13:26:01:957,3.36347436904907,1.85339915752411,0.214586824178696,standing up from lying
35533,B02,020-000-032-221,6.33790203619848e+17,27.05.2009 13:26:01:983,3.76566505432129,1.40126216411591,0.331888526678085,standing up from lying
35534,B02,010-000-030-096,6.33790203620119e+17,27.05.2009 13:26:02:013,3.2608368396759,0.610073328018189,-0.384270399808884,standing up from lying
35535,B02,010-000-024-033,6.33790203620659e+17,27.05.2009 13:26:02:067,3.4732666015625,1.21279537677765,0.122932054102421,standing up from lying
35536,B02,020-000-032-221,6.33790203620929e+17,27.05.2009 13:26:02:093,3.60475492477417,1.54932522773743,0.764381229877472,standing up from lying
35537,B02,010-000-030-096,6.337902036212e+17,27.05.2009 13:26:02:120,2.81108927726746,0.794689416885376,0.056186407804489,standing up from lying
35538,B02,020-000-033-111,6.3379020362147e+17,27.05.2009 13:26:02:147,3.93839716911316,1.3772919178009,0.572687387466431,standing up from lying
35539,B02,010-000-024-033,6.3379020362174e+17,27.05.2009 13:26:02:173,3.0118465423584,1.84922754764557,-0.119002997875214,standing up from lying
35540,B02,020-000-032-221,6.33790203622011e+17,27.05.2009 13:26:02:200,3.66638207435608,1.38038122653961,0.862376272678375,standing up from lying
35541,B02,010-000-030-096,6.33790203622281e+17,27.05.2009 13:26:02:227,2.99547123908997,0.545189261436462,-0.201939478516579,standing up from lying
35542,B02,010-000-024-033,6.33790203622822e+17,27.05.2009 13:26:02:283,3.02858114242554,1.82618260383606,-0.128180369734764,standing up from lying
35543,B02,020-000-032-221,6.33790203623092e+17,27.05.2009 13:26:02:310,3.79845643043518,0.823171377182007,0.51742547750473,standing up from lying
35544,B02,010-000-030-096,6.33790203623362e+17,27.05.2009 13:26:02:337,3.18189096450806,0.859389424324035,-0.187686592340469,standing up from lying
35545,B02,020-000-033-111,6.33790203623632e+17,27.05.2009 13:26:02:363,3.85182309150696,1.3450608253479,0.753458261489868,standing up from lying
35546,B02,010-000-024-033,6.33790203623903e+17,27.05.2009 13:26:02:390,3.38458204269409,1.29819178581238,-0.050047259777784,standing up from lying
35547,B02,020-000-032-221,6.33790203624173e+17,27.05.2009 13:26:02:417,3.58229184150696,1.03824687004089,0.466591387987137,standing up from lying
35548,B02,010-000-030-096,6.33790203624443e+17,27.05.2009 13:26:02:443,3.01805973052979,0.819280505180359,-0.014332571066916,standing up from lying
35549,B02,010-000-024-033,6.33790203624984e+17,27.05.2009 13:26:02:500,3.375403881073,1.11666464805603,0.031575229018927,standing up from lying
35550,B02,020-000-033-111,6.33790203625795e+17,27.05.2009 13:26:02:580,3.83081817626953,1.27972483634949,0.843401610851288,standing up from lying
35551,B02,010-000-024-033,6.33790203626065e+17,27.05.2009 13:26:02:607,3.40459251403809,0.857321500778198,0.070155672729015,standing up from lying
35552,B02,020-000-032-221,6.33790203626335e+17,27.05.2009 13:26:02:633,3.6086483001709,0.976105451583862,0.464855164289475,standing up from lying
35553,B02,010-000-030-096,6.33790203626606e+17,27.05.2009 13:26:02:660,2.96015191078186,0.843701064586639,0.422355860471726,standing up from lying
35554,B02,010-000-024-033,6.33790203627146e+17,27.05.2009 13:26:02:713,3.23019313812256,1.64340460300446,0.448353826999664,standing up from lying
35555,B02,020-000-032-221,6.33790203627417e+17,27.05.2009 13:26:02:740,3.57033276557922,1.59663057327271,0.806289196014404,standing up from lying
35556,B02,010-000-030-096,6.33790203627687e+17,27.05.2009 13:26:02:770,3.13162446022034,0.894288003444672,0.129901066422462,standing up from lying
35557,B02,020-000-033-111,6.33790203627957e+17,27.05.2009 13:26:02:797,3.60579967498779,1.31398856639862,1.01898419857025,standing up from lying
35558,B02,010-000-024-033,6.33790203628227e+17,27.05.2009 13:26:02:823,3.1547589302063,1.49259281158447,0.195268630981445,standing up from lying
35559,B02,020-000-032-221,6.33790203628498e+17,27.05.2009 13:26:02:850,3.52101707458496,1.21596801280975,0.369349628686905,standing up from lying
35560,B02,010-000-030-096,6.33790203628768e+17,27.05.2009 13:26:02:877,2.89302682876587,0.740487098693848,0.161445319652557,standing up from lying
35561,B02,010-000-024-033,6.33790203629308e+17,27.05.2009 13:26:02:930,3.28071451187134,1.68413364887238,0.237543970346451,standing up from lying
35562,B02,020-000-032-221,6.33790203629579e+17,27.05.2009 13:26:02:957,3.27288103103638,1.55970728397369,0.372459679841995,standing up from lying
35563,B02,010-000-030-096,6.33790203629849e+17,27.05.2009 13:26:02:983,3.04679560661316,0.797786712646484,-0.015580541454256,standing up from lying
35564,B02,020-000-033-111,6.33790203630119e+17,27.05.2009 13:26:03:013,3.24460983276367,1.30203628540039,0.872844874858856,standing up from lying
35565,B02,010-000-024-033,6.3379020363039e+17,27.05.2009 13:26:03:040,3.15414357185364,1.47667503356934,0.059404030442238,standing up from lying
35566,B02,020-000-032-221,6.3379020363066e+17,27.05.2009 13:26:03:067,3.47153449058533,1.60965394973755,0.817339181900024,standing up from lying
35567,B02,010-000-030-096,6.3379020363093e+17,27.05.2009 13:26:03:093,2.95400547981262,0.964736342430115,0.161060363054275,standing up from lying
35568,B02,010-000-024-033,6.33790203631471e+17,27.05.2009 13:26:03:147,3.05436754226685,1.55264711380005,0.256332278251648,standing up from lying
35569,B02,020-000-032-221,6.33790203631741e+17,27.05.2009 13:26:03:173,3.48452591896057,1.5670223236084,0.750764131546021,standing up from lying
35570,B02,010-000-030-096,6.33790203632011e+17,27.05.2009 13:26:03:200,2.86565685272217,0.868565618991852,0.008599027991295,standing up from lying
35571,B02,020-000-033-111,6.33790203632282e+17,27.05.2009 13:26:03:227,3.59648108482361,1.4742614030838,0.807007610797882,standing up from lying
35572,B02,020-000-032-221,6.33790203632822e+17,27.05.2009 13:26:03:283,3.33023571968079,1.31839096546173,0.738441586494446,standing up from lying
35573,B02,010-000-030-096,6.33790203633093e+17,27.05.2009 13:26:03:310,3.02589106559753,0.949895322322845,0.001555399154313,standing up from lying
35574,B02,010-000-024-033,6.33790203633633e+17,27.05.2009 13:26:03:363,2.97570776939392,1.53863286972046,0.450950503349304,standing up from lying
35575,B02,010-000-030-096,6.33790203634174e+17,27.05.2009 13:26:03:417,2.6129207611084,0.265813112258911,-0.025769785046578,standing up from lying
35576,B02,020-000-033-111,6.33790203634444e+17,27.05.2009 13:26:03:443,3.4710853099823,1.43134784698486,0.909162402153015,standing up from lying
35577,B02,010-000-024-033,6.33790203634714e+17,27.05.2009 13:26:03:470,2.9689564704895,1.54973757266998,0.283281296491623,standing up from lying
35578,B02,020-000-032-221,6.33790203634985e+17,27.05.2009 13:26:03:500,3.96023964881897,1.20871949195862,1.64245915412903,standing up from lying
35579,B02,010-000-030-096,6.33790203635255e+17,27.05.2009 13:26:03:527,2.95755791664124,1.05487477779388,-0.018971441313624,standing up from lying
35580,B02,010-000-024-033,6.33790203635796e+17,27.05.2009 13:26:03:580,2.8010265827179,1.3506828546524,0.108549773693085,standing up from lying
35581,B02,020-000-032-221,6.33790203636066e+17,27.05.2009 13:26:03:607,3.23454093933105,1.61351013183594,0.687120795249939,standing up from lying
35582,B02,010-000-030-096,6.33790203636336e+17,27.05.2009 13:26:03:633,3.16478443145752,0.676154434680939,-0.288530170917511,standing up from lying
35583,B02,020-000-033-111,6.33790203636606e+17,27.05.2009 13:26:03:660,3.33247232437134,1.42091929912567,0.945665001869202,standing up from lying
35584,B02,010-000-024-033,6.33790203636877e+17,27.05.2009 13:26:03:687,2.95217180252075,1.07637894153595,0.097655102610588,standing up from lying
35585,B02,020-000-032-221,6.33790203637147e+17,27.05.2009 13:26:03:713,3.23400688171387,1.61579668521881,0.493477761745453,standing up from lying
35586,B02,010-000-030-096,6.33790203637417e+17,27.05.2009 13:26:03:743,2.96455502510071,1.05101442337036,-0.210112854838371,standing up from lying
35587,B02,010-000-024-033,6.33790203637958e+17,27.05.2009 13:26:03:797,2.93721055984497,1.11076104640961,0.141962915658951,standing up from lying
35588,B02,020-000-032-221,6.33790203638228e+17,27.05.2009 13:26:03:823,2.99379229545593,1.37325608730316,0.910340011119842,standing up from lying
35589,B02,020-000-033-111,6.33790203638769e+17,27.05.2009 13:26:03:877,3.22232890129089,1.44251453876495,0.824380159378052,standing up from lying
35590,B02,010-000-024-033,6.33790203639039e+17,27.05.2009 13:26:03:903,2.8940372467041,1.28521239757538,0.059017211198807,standing up from lying
35591,B02,020-000-032-221,6.33790203639309e+17,27.05.2009 13:26:03:930,3.10141658782959,1.01662230491638,0.914574086666107,standing up from lying
35592,B02,010-000-030-096,6.3379020363958e+17,27.05.2009 13:26:03:957,2.9733555316925,1.03770387172699,-0.46243417263031,standing up from lying
35593,B02,010-000-024-033,6.3379020364012e+17,27.05.2009 13:26:04:013,2.83100652694702,1.18232405185699,0.22658509016037,standing up from lying
35594,B02,020-000-032-221,6.33790203640391e+17,27.05.2009 13:26:04:040,3.38241767883301,1.12167513370514,0.592510998249054,standing up from lying
35595,B02,010-000-030-096,6.33790203640661e+17,27.05.2009 13:26:04:067,2.90068340301514,1.05432105064392,-0.147658139467239,standing up from lying
35596,B02,020-000-033-111,6.33790203640931e+17,27.05.2009 13:26:04:093,3.24858641624451,1.44028079509735,0.880242764949799,standing up from lying
35597,B02,020-000-032-221,6.33790203641472e+17,27.05.2009 13:26:04:147,3.2712516784668,1.62000465393066,1.03746867179871,standing up from lying
35598,B02,010-000-030-096,6.33790203641742e+17,27.05.2009 13:26:04:173,2.7260205745697,0.685115158557892,-0.020584287121892,standing up from lying
35599,B02,010-000-024-033,6.33790203642283e+17,27.05.2009 13:26:04:227,2.80502271652222,1.43550217151642,0.224290132522583,standing up from lying
35600,B02,020-000-032-221,6.33790203642553e+17,27.05.2009 13:26:04:257,3.05990242958069,1.2343647480011,0.768825113773346,standing up from lying
35601,B02,010-000-030-096,6.33790203642823e+17,27.05.2009 13:26:04:283,2.77356290817261,0.649176001548767,0.003582587465644,standing up from lying
35602,B02,020-000-033-111,6.33790203643094e+17,27.05.2009 13:26:04:310,3.17831134796143,1.41110551357269,0.940925478935242,standing up from lying
35603,B02,010-000-030-096,6.33790203643904e+17,27.05.2009 13:26:04:390,3.22320795059204,1.13386654853821,0.134181275963783,standing up from lying
35604,B02,020-000-032-221,6.33790203644715e+17,27.05.2009 13:26:04:470,3.06971430778503,1.27882266044617,0.887215673923492,standing up from lying
35605,B02,010-000-030-096,6.33790203644985e+17,27.05.2009 13:26:04:500,2.86328220367432,1.149374127388,0.053844142705202,standing up from lying
35606,B02,020-000-033-111,6.33790203645256e+17,27.05.2009 13:26:04:527,3.12351894378662,1.38554263114929,1.10698461532593,walking
35607,B02,020-000-032-221,6.33790203645796e+17,27.05.2009 13:26:04:580,3.07839822769165,1.25385057926178,0.862894594669342,walking
35608,B02,010-000-030-096,6.33790203646067e+17,27.05.2009 13:26:04:607,3.06917023658752,1.05963909626007,0.016499482095242,walking
35609,B02,010-000-024-033,6.33790203646607e+17,27.05.2009 13:26:04:660,2.98332142829895,1.45865881443024,0.184659242630005,walking
35610,B02,020-000-032-221,6.33790203646878e+17,27.05.2009 13:26:04:687,3.06115746498108,1.2572432756424,1.00694406032562,walking
35611,B02,010-000-030-096,6.33790203647148e+17,27.05.2009 13:26:04:713,3.01155877113342,1.02158355712891,0.356585562229156,walking
35612,B02,020-000-033-111,6.33790203647418e+17,27.05.2009 13:26:04:743,3.07631254196167,1.36942923069,1.05468654632568,walking
35613,B02,010-000-024-033,6.33790203647688e+17,27.05.2009 13:26:04:770,3.10149884223938,1.0194137096405,0.103884890675545,walking
35614,B02,020-000-032-221,6.33790203647959e+17,27.05.2009 13:26:04:797,3.08403539657593,1.19203424453735,0.922329902648926,walking
35615,B02,010-000-030-096,6.33790203648229e+17,27.05.2009 13:26:04:823,3.15573596954346,1.14955186843872,0.108433663845062,walking
35616,B02,010-000-024-033,6.3379020364877e+17,27.05.2009 13:26:04:877,2.94189953804016,1.23640334606171,0.246829211711884,walking
35617,B02,020-000-032-221,6.3379020364904e+17,27.05.2009 13:26:04:903,3.04572200775146,1.19083571434021,0.900476932525635,walking
35618,B02,010-000-030-096,6.3379020364931e+17,27.05.2009 13:26:04:930,2.9788646697998,1.00918889045715,0.219179704785347,walking
35619,B02,020-000-033-111,6.33790203649581e+17,27.05.2009 13:26:04:957,2.95251274108887,1.27984344959259,1.06891334056854,walking
35620,B02,010-000-024-033,6.33790203649851e+17,27.05.2009 13:26:04:987,2.89159870147705,1.25288164615631,0.264388263225555,walking
35621,B02,020-000-032-221,6.33790203650121e+17,27.05.2009 13:26:05:013,2.97215723991394,1.21529936790466,0.801093339920044,walking
35622,B02,010-000-030-096,6.33790203650391e+17,27.05.2009 13:26:05:040,2.97849726676941,0.998317301273346,0.176720410585403,walking
35623,B02,010-000-024-033,6.33790203650932e+17,27.05.2009 13:26:05:093,2.84401965141296,1.28854143619537,0.167927160859108,walking
35624,B02,020-000-032-221,6.33790203651202e+17,27.05.2009 13:26:05:120,2.996657371521,1.04918277263641,0.675359725952148,walking
35625,B02,010-000-030-096,6.33790203651473e+17,27.05.2009 13:26:05:147,3.13086128234863,1.11269950866699,0.001859919400886,walking
35626,B02,020-000-033-111,6.33790203651743e+17,27.05.2009 13:26:05:173,2.93257880210876,1.35153138637543,1.10175156593323,walking
35627,B02,010-000-024-033,6.33790203652013e+17,27.05.2009 13:26:05:200,2.96270656585693,1.08923375606537,0.223703488707542,walking
35628,B02,020-000-032-221,6.33790203652283e+17,27.05.2009 13:26:05:230,2.84705305099487,1.26601433753967,0.741014957427979,walking
35629,B02,010-000-024-033,6.33790203653094e+17,27.05.2009 13:26:05:310,2.86562728881836,1.29449570178986,0.26202404499054,walking
35630,B02,020-000-032-221,6.33790203653365e+17,27.05.2009 13:26:05:337,2.71844220161438,1.41483294963837,0.884196698665619,walking
35631,B02,010-000-030-096,6.33790203653635e+17,27.05.2009 13:26:05:363,3.32487654685974,1.49119162559509,0.10569341480732,walking
35632,B02,020-000-033-111,6.33790203653905e+17,27.05.2009 13:26:05:390,3.05676245689392,0.985992848873138,1.05412673950195,walking
35633,B02,010-000-024-033,6.33790203654176e+17,27.05.2009 13:26:05:417,2.65489649772644,1.67878913879395,0.421021610498428,walking
35634,B02,020-000-032-221,6.33790203654446e+17,27.05.2009 13:26:05:443,2.72713160514832,1.32290625572205,0.611558377742767,walking
35635,B02,010-000-030-096,6.33790203654716e+17,27.05.2009 13:26:05:470,3.23167777061462,1.46951103210449,0.202891036868095,walking
35636,B02,010-000-024-033,6.33790203655257e+17,27.05.2009 13:26:05:527,2.89427423477173,1.33360421657562,0.263969779014587,walking
35637,B02,020-000-032-221,6.33790203655527e+17,27.05.2009 13:26:05:553,2.70213389396667,1.2913726568222,0.555219233036041,walking
35638,B02,010-000-030-096,6.33790203655797e+17,27.05.2009 13:26:05:580,3.01739048957825,1.03844928741455,0.469845235347748,walking
35639,B02,020-000-033-111,6.33790203656068e+17,27.05.2009 13:26:05:607,2.92987203598022,1.02422761917114,0.937827587127686,walking
35640,B02,010-000-024-033,6.33790203656338e+17,27.05.2009 13:26:05:633,2.88819646835327,1.28603756427765,0.316295593976974,walking
35641,B02,020-000-032-221,6.33790203656608e+17,27.05.2009 13:26:05:660,2.7404465675354,1.20277810096741,0.543818593025208,walking
35642,B02,010-000-030-096,6.33790203656879e+17,27.05.2009 13:26:05:687,2.90833234786987,1.27881383895874,0.2297153621912,walking
35643,B02,010-000-024-033,6.33790203657419e+17,27.05.2009 13:26:05:743,2.81936049461365,1.25770616531372,0.19957223534584,walking
35644,B02,020-000-032-221,6.33790203657689e+17,27.05.2009 13:26:05:770,2.65036630630493,1.34172546863556,0.587382614612579,walking
35645,B02,010-000-030-096,6.3379020365796e+17,27.05.2009 13:26:05:797,2.61434412002563,1.25564193725586,0.277419894933701,walking
35646,B02,010-000-024-033,6.337902036585e+17,27.05.2009 13:26:05:850,2.58862090110779,1.77256715297699,0.294830232858658,walking
35647,B02,020-000-032-221,6.3379020365877e+17,27.05.2009 13:26:05:877,2.62301754951477,1.28694975376129,0.573606371879578,walking
35648,B02,010-000-030-096,6.33790203659041e+17,27.05.2009 13:26:05:903,2.38469958305359,1.5777440071106,0.042509850114584,walking
35649,B02,010-000-024-033,6.33790203659581e+17,27.05.2009 13:26:05:957,2.81140446662903,1.46549320220947,0.014513551257551,walking
35650,B02,020-000-032-221,6.33790203659852e+17,27.05.2009 13:26:05:987,2.53630805015564,1.42496860027313,0.671243607997894,walking
35651,B02,010-000-030-096,6.33790203660122e+17,27.05.2009 13:26:06:013,2.37789988517761,1.70623254776001,0.051385812461376,walking
35652,B02,020-000-033-111,6.33790203660392e+17,27.05.2009 13:26:06:040,2.61857509613037,1.19250595569611,1.01206755638123,walking
35653,B02,010-000-024-033,6.33790203660663e+17,27.05.2009 13:26:06:067,2.77377414703369,1.53081572055817,0.058511152863503,walking
35654,B02,020-000-032-221,6.33790203660933e+17,27.05.2009 13:26:06:093,2.5667462348938,1.37821531295776,0.726142168045044,walking
35655,B02,010-000-030-096,6.33790203661203e+17,27.05.2009 13:26:06:120,2.39237999916077,1.66066348552704,0.145231187343597,walking
