,Sequence Name,Tag identificator,timestamp,date,x,y,z,activity
7002,A02,010-000-024-033,6.33790230625417e+17,27.05.2009 14:11:02:543,3.19940519332886,1.42293345928192,0.321598500013351,lying
7003,A02,020-000-033-111,6.33790230625957e+17,27.05.2009 14:11:02:597,4.96922874450684,0.946723580360413,0.0771709010005,lying
7004,A02,020-000-032-221,6.33790230626228e+17,27.05.2009 14:11:02:623,4.1456937789917,1.27951908111572,0.283546775579453,lying
7005,A02,010-000-024-033,6.33790230626498e+17,27.05.2009 14:11:02:650,3.30876183509827,1.62381994724274,0.428517758846283,lying
7006,A02,010-000-030-096,6.33790230626768e+17,27.05.2009 14:11:02:677,3.25084400177002,1.23229956626892,0.361023932695389,lying
7007,A02,020-000-033-111,6.33790230627039e+17,27.05.2009 14:11:02:703,4.99405431747437,0.889753997325897,0.046100933104754,lying
7008,A02,020-000-032-221,6.33790230627309e+17,27.05.2009 14:11:02:730,4.11615324020386,1.29925799369812,0.3446906208992,lying
7009,A02,010-000-024-033,6.33790230627579e+17,27.05.2009 14:11:02:757,3.32777333259583,1.62571966648102,0.278812170028686,lying
7010,A02,020-000-033-111,6.3379023062812e+17,27.05.2009 14:11:02:813,4.74188327789307,1.04986786842346,0.406934171915054,lying
7011,A02,020-000-032-221,6.3379023062839e+17,27.05.2009 14:11:02:840,4.11490345001221,1.32747399806976,0.268604159355164,lying
7012,A02,010-000-024-033,6.3379023062866e+17,27.05.2009 14:11:02:867,3.31184267997742,1.66555273532867,0.322292059659958,lying
7013,A02,010-000-030-096,6.33790230628931e+17,27.05.2009 14:11:02:893,3.34538865089416,1.1306403875351,0.445314615964889,lying
7014,A02,020-000-033-111,6.33790230629201e+17,27.05.2009 14:11:02:920,4.49923467636108,1.32266056537628,0.135610610246658,lying
7015,A02,020-000-032-221,6.33790230629471e+17,27.05.2009 14:11:02:947,4.21971654891968,1.22374618053436,0.400733530521393,lying
7016,A02,010-000-024-033,6.33790230629742e+17,27.05.2009 14:11:02:973,3.29186534881592,1.32581353187561,0.359694480895996,lying
7017,A02,020-000-033-111,6.33790230630282e+17,27.05.2009 14:11:03:027,4.83630895614624,0.946666300296783,0.059397216886282,lying
7018,A02,020-000-032-221,6.33790230630552e+17,27.05.2009 14:11:03:057,4.68847417831421,-0.115391910076141,-0.359361112117767,lying
7019,A02,010-000-024-033,6.33790230630823e+17,27.05.2009 14:11:03:083,3.35253596305847,1.36343741416931,0.250416487455368,lying
7020,A02,010-000-030-096,6.33790230631093e+17,27.05.2009 14:11:03:110,3.44603514671326,1.35706353187561,0.37175115942955,lying
7021,A02,020-000-033-111,6.33790230631363e+17,27.05.2009 14:11:03:137,4.68949031829834,1.08144307136536,0.481151968240738,lying
7022,A02,020-000-032-221,6.33790230631634e+17,27.05.2009 14:11:03:163,4.19485521316528,1.04213333129883,0.287829637527466,lying
7023,A02,010-000-024-033,6.33790230631904e+17,27.05.2009 14:11:03:190,3.3893666267395,1.47209000587463,0.32448810338974,lying
7024,A02,020-000-032-221,6.33790230632715e+17,27.05.2009 14:11:03:270,4.29349327087402,1.03261947631836,0.280994206666946,lying
7025,A02,010-000-024-033,6.33790230632985e+17,27.05.2009 14:11:03:300,3.75889015197754,1.48196363449097,0.464256703853607,lying
7026,A02,010-000-030-096,6.33790230633255e+17,27.05.2009 14:11:03:327,3.33639121055603,1.14903938770294,0.409727364778519,lying
7027,A02,020-000-033-111,6.33790230633526e+17,27.05.2009 14:11:03:353,4.71960926055908,1.12939453125,0.480597287416458,lying
7028,A02,020-000-032-221,6.33790230633796e+17,27.05.2009 14:11:03:380,4.12677478790283,1.18024957180023,0.272098481655121,lying
7029,A02,010-000-024-033,6.33790230634066e+17,27.05.2009 14:11:03:407,3.64097476005554,1.34029638767242,0.181563839316368,lying
7030,A02,020-000-033-111,6.33790230634607e+17,27.05.2009 14:11:03:460,4.74089813232422,1.08208680152893,0.447378426790237,lying
7031,A02,020-000-032-221,6.33790230634877e+17,27.05.2009 14:11:03:487,4.27128887176514,1.03724217414856,0.36004364490509,lying
7032,A02,010-000-024-033,6.33790230635147e+17,27.05.2009 14:11:03:513,3.74448204040527,1.4080867767334,0.554378628730774,lying
7033,A02,010-000-030-096,6.33790230635418e+17,27.05.2009 14:11:03:543,3.27618312835693,1.20490050315857,0.327958077192307,lying
7034,A02,020-000-033-111,6.33790230635688e+17,27.05.2009 14:11:03:570,4.44173336029053,1.47613680362701,0.160249710083008,lying
7035,A02,010-000-024-033,6.33790230636229e+17,27.05.2009 14:11:03:623,3.65417051315308,1.39271903038025,0.541612923145294,lying
7036,A02,020-000-033-111,6.33790230636769e+17,27.05.2009 14:11:03:677,4.69240045547485,1.47209823131561,0.396402627229691,lying
7037,A02,020-000-032-221,6.33790230637039e+17,27.05.2009 14:11:03:703,4.30330467224121,0.981136798858643,0.574399411678314,lying
7038,A02,010-000-024-033,6.3379023063731e+17,27.05.2009 14:11:03:730,3.78217101097107,1.33865654468536,0.666110575199127,lying
7039,A02,010-000-030-096,6.3379023063758e+17,27.05.2009 14:11:03:757,3.23289561271667,1.22949194908142,0.415084809064865,lying
7040,A02,020-000-033-111,6.3379023063785e+17,27.05.2009 14:11:03:787,4.84213495254517,0.95350706577301,-0.510387420654297,lying
7041,A02,020-000-032-221,6.33790230638121e+17,27.05.2009 14:11:03:813,4.32169008255005,0.98779821395874,0.529245913028717,lying
7042,A02,010-000-024-033,6.33790230638391e+17,27.05.2009 14:11:03:840,3.82451844215393,1.38205933570862,0.114019460976124,lying
7043,A02,020-000-033-111,6.33790230638931e+17,27.05.2009 14:11:03:893,4.58797740936279,1.05809986591339,0.16985909640789,lying
7044,A02,020-000-032-221,6.33790230639202e+17,27.05.2009 14:11:03:920,4.32615852355957,1.03744065761566,0.488114207983017,lying
7045,A02,010-000-024-033,6.33790230639472e+17,27.05.2009 14:11:03:947,3.59707689285278,1.15527760982513,0.77813184261322,lying
7046,A02,010-000-030-096,6.33790230639742e+17,27.05.2009 14:11:03:973,3.2195086479187,1.17803931236267,0.318958342075348,lying
7047,A02,020-000-033-111,6.33790230640013e+17,27.05.2009 14:11:04:000,4.50396728515625,1.08953762054443,0.510730743408203,lying
7048,A02,020-000-032-221,6.33790230640283e+17,27.05.2009 14:11:04:027,4.31061267852783,1.09972238540649,0.473366528749466,lying
7049,A02,020-000-033-111,6.33790230641094e+17,27.05.2009 14:11:04:110,4.49223518371582,1.05928635597229,0.511605083942413,lying
7050,A02,010-000-024-033,6.33790230641634e+17,27.05.2009 14:11:04:163,3.96079325675964,1.39370942115784,0.435490727424622,lying
7051,A02,010-000-030-096,6.33790230641905e+17,27.05.2009 14:11:04:190,3.2107241153717,1.250901222229,0.42496794462204,lying
7052,A02,020-000-033-111,6.33790230642175e+17,27.05.2009 14:11:04:217,4.50733423233032,1.11754179000855,0.482240498065949,lying
7053,A02,020-000-032-221,6.33790230642445e+17,27.05.2009 14:11:04:243,4.29524517059326,1.09507811069489,0.455007255077362,lying
7054,A02,010-000-024-033,6.33790230642716e+17,27.05.2009 14:11:04:270,3.96014356613159,1.39907479286194,0.404206305742264,lying
7055,A02,020-000-033-111,6.33790230643256e+17,27.05.2009 14:11:04:327,4.53845882415772,1.07047545909882,0.471663892269134,lying
7056,A02,010-000-030-096,6.33790230644067e+17,27.05.2009 14:11:04:407,3.21075010299683,1.2476624250412,0.397115349769592,lying
7057,A02,020-000-033-111,6.33790230644337e+17,27.05.2009 14:11:04:433,4.37161350250244,1.28838980197907,0.471283465623856,lying
7058,A02,020-000-032-221,6.33790230644608e+17,27.05.2009 14:11:04:460,4.31942510604858,1.08560383319855,0.50488018989563,lying
7059,A02,010-000-024-033,6.33790230644878e+17,27.05.2009 14:11:04:487,3.67574644088745,1.39564168453217,0.50940614938736,lying
7060,A02,020-000-033-111,6.33790230645419e+17,27.05.2009 14:11:04:543,4.49718427658081,1.06252324581146,0.526066362857819,lying
7061,A02,020-000-032-221,6.33790230645689e+17,27.05.2009 14:11:04:570,4.28766775131226,1.08945155143738,0.533681869506836,lying
7062,A02,010-000-024-033,6.33790230645959e+17,27.05.2009 14:11:04:597,3.68443322181702,1.40064322948456,0.471420496702194,lying
7063,A02,010-000-030-096,6.3379023064623e+17,27.05.2009 14:11:04:623,3.19856071472168,1.19926500320435,0.446303993463516,lying
7064,A02,020-000-033-111,6.337902306465e+17,27.05.2009 14:11:04:650,4.48599529266357,1.08226418495178,0.529904663562775,lying
7065,A02,020-000-032-221,6.3379023064677e+17,27.05.2009 14:11:04:677,4.29762315750122,1.09501576423645,0.513687252998352,lying
7066,A02,010-000-024-033,6.3379023064704e+17,27.05.2009 14:11:04:703,3.85493969917297,1.25043606758118,0.168156832456589,lying
7067,A02,020-000-032-221,6.33790230647851e+17,27.05.2009 14:11:04:787,4.29143905639648,1.05805587768555,0.451431274414063,lying
7068,A02,010-000-024-033,6.33790230648121e+17,27.05.2009 14:11:04:813,3.67475366592407,1.35836982727051,0.390286207199097,lying
7069,A02,010-000-030-096,6.33790230648392e+17,27.05.2009 14:11:04:840,3.23297548294067,1.21857631206512,0.427957653999329,lying
7070,A02,020-000-033-111,6.33790230648662e+17,27.05.2009 14:11:04:867,4.4975209236145,1.08588111400604,0.476107895374298,lying
7071,A02,020-000-032-221,6.33790230648932e+17,27.05.2009 14:11:04:893,4.18871879577637,0.948397934436798,0.551362633705139,lying
7072,A02,010-000-024-033,6.33790230649203e+17,27.05.2009 14:11:04:920,3.82045078277588,1.20713639259338,0.38016203045845,lying
7073,A02,020-000-033-111,6.33790230649743e+17,27.05.2009 14:11:04:973,4.48350334167481,1.08850467205048,0.431844174861908,lying
7074,A02,020-000-032-221,6.33790230650014e+17,27.05.2009 14:11:05:000,4.30361461639404,1.07528483867645,0.450957477092743,lying
7075,A02,010-000-024-033,6.33790230650284e+17,27.05.2009 14:11:05:030,3.72529673576355,1.24825513362885,0.467054814100266,lying
7076,A02,010-000-030-096,6.33790230650554e+17,27.05.2009 14:11:05:057,3.21654629707336,1.23555719852448,0.42126852273941,lying
7077,A02,020-000-033-111,6.33790230650824e+17,27.05.2009 14:11:05:083,4.5186448097229,1.05477905273438,0.374655991792679,lying
7078,A02,020-000-032-221,6.33790230651095e+17,27.05.2009 14:11:05:110,4.33341264724731,1.11871480941772,0.450776815414429,lying
7079,A02,010-000-024-033,6.33790230651365e+17,27.05.2009 14:11:05:137,3.80763387680054,1.19049990177155,0.224118232727051,lying
7080,A02,020-000-033-111,6.33790230651906e+17,27.05.2009 14:11:05:190,4.50879240036011,1.05241084098816,0.46277916431427,lying
7081,A02,020-000-032-221,6.33790230652176e+17,27.05.2009 14:11:05:217,4.30722332000732,1.08742606639862,0.451114237308502,lying
7082,A02,010-000-024-033,6.33790230652446e+17,27.05.2009 14:11:05:243,3.50178217887878,0.981212079524994,0.226301923394203,lying
7083,A02,010-000-030-096,6.33790230652717e+17,27.05.2009 14:11:05:270,3.21205759048462,1.21692967414856,0.42657008767128,lying
7084,A02,020-000-033-111,6.33790230652987e+17,27.05.2009 14:11:05:300,4.53930377960205,1.03039360046387,0.440289527177811,lying
7085,A02,020-000-032-221,6.33790230653257e+17,27.05.2009 14:11:05:327,4.29330539703369,1.06655943393707,0.457067906856537,lying
7086,A02,010-000-024-033,6.33790230653527e+17,27.05.2009 14:11:05:353,4.13246726989746,0.889858186244965,0.035816106945276,lying
7087,A02,020-000-033-111,6.33790230654068e+17,27.05.2009 14:11:05:407,4.59606599807739,1.0217866897583,0.355364829301834,lying
7088,A02,020-000-032-221,6.33790230654338e+17,27.05.2009 14:11:05:433,4.29082679748535,1.02956056594849,0.505155682563782,lying
7089,A02,010-000-024-033,6.33790230654609e+17,27.05.2009 14:11:05:460,4.10296440124512,0.93027126789093,-0.023069037124515,lying
7090,A02,010-000-030-096,6.33790230654879e+17,27.05.2009 14:11:05:487,3.21290302276611,1.21527254581451,0.418955624103546,lying
7091,A02,020-000-033-111,6.33790230655149e+17,27.05.2009 14:11:05:513,4.54116630554199,1.04446411132813,0.530910313129425,lying
7092,A02,020-000-032-221,6.33790230655419e+17,27.05.2009 14:11:05:543,4.28935146331787,1.03405797481537,0.474193871021271,lying
7093,A02,010-000-024-033,6.3379023065569e+17,27.05.2009 14:11:05:570,1.90645384788513,1.48905372619629,0.714716672897339,lying
7094,A02,020-000-033-111,6.3379023065623e+17,27.05.2009 14:11:05:623,4.53105640411377,1.03437232971191,0.526081740856171,lying
7095,A02,020-000-032-221,6.33790230656501e+17,27.05.2009 14:11:05:650,4.23539257049561,0.995492100715637,0.49805361032486,lying
7096,A02,010-000-030-096,6.33790230657041e+17,27.05.2009 14:11:05:703,3.20529675483704,1.22536623477936,0.475198447704315,lying
7097,A02,020-000-033-111,6.33790230657312e+17,27.05.2009 14:11:05:730,4.51869249343872,1.01399087905884,0.534585535526276,lying
7098,A02,020-000-032-221,6.33790230657582e+17,27.05.2009 14:11:05:757,4.2251558303833,1.01127600669861,0.535366594791412,lying
7099,A02,010-000-024-033,6.33790230657852e+17,27.05.2009 14:11:05:787,3.66225910186768,1.65839326381683,0.308839797973633,lying
7100,A02,020-000-033-111,6.33790230658393e+17,27.05.2009 14:11:05:840,4.48821401596069,1.04640686511993,0.576376736164093,lying
7101,A02,020-000-032-221,6.33790230658663e+17,27.05.2009 14:11:05:867,4.25211811065674,1.01197493076324,0.481299012899399,lying
7102,A02,010-000-024-033,6.33790230658933e+17,27.05.2009 14:11:05:893,3.37331128120422,1.79177188873291,0.024623207747936,lying
7103,A02,010-000-030-096,6.33790230659204e+17,27.05.2009 14:11:05:920,3.21868896484375,1.23507785797119,0.480088353157043,lying
7104,A02,020-000-033-111,6.33790230659474e+17,27.05.2009 14:11:05:947,4.552414894104,0.984610915184021,0.45230159163475,lying
7105,A02,020-000-032-221,6.33790230659744e+17,27.05.2009 14:11:05:973,4.27307510375977,1.02770590782166,0.45339846611023,lying
7106,A02,010-000-024-033,6.33790230660014e+17,27.05.2009 14:11:06:000,3.61066913604736,1.37238681316376,0.348891168832779,lying
7107,A02,020-000-033-111,6.33790230660555e+17,27.05.2009 14:11:06:057,4.52188110351563,1.0109076499939,0.512826919555664,lying
7108,A02,020-000-032-221,6.33790230660825e+17,27.05.2009 14:11:06:083,4.30430698394775,1.02670907974243,0.461304634809494,lying
7109,A02,010-000-024-033,6.33790230661096e+17,27.05.2009 14:11:06:110,3.62747311592102,1.3377925157547,0.495767742395401,lying
7110,A02,010-000-030-096,6.33790230661366e+17,27.05.2009 14:11:06:137,3.22136211395264,1.20038318634033,0.434845417737961,lying
7111,A02,020-000-033-111,6.33790230661636e+17,27.05.2009 14:11:06:163,4.6064453125,1.03874611854553,0.087136797606945,lying
7112,A02,020-000-032-221,6.33790230661906e+17,27.05.2009 14:11:06:190,4.27382659912109,0.986672520637512,0.48067045211792,lying
7113,A02,010-000-024-033,6.33790230662177e+17,27.05.2009 14:11:06:217,3.68621802330017,1.26942014694214,0.138841822743416,lying
7114,A02,020-000-033-111,6.33790230662717e+17,27.05.2009 14:11:06:273,4.53861713409424,1.06699073314667,0.446286916732788,lying
7115,A02,020-000-032-221,6.33790230662988e+17,27.05.2009 14:11:06:300,4.20295763015747,0.996620357036591,0.487365543842316,lying
7116,A02,010-000-024-033,6.33790230663258e+17,27.05.2009 14:11:06:327,3.67987704277039,1.30696356296539,0.305365353822708,lying
7117,A02,010-000-030-096,6.33790230663528e+17,27.05.2009 14:11:06:353,3.2209107875824,1.23624467849731,0.424079149961472,lying
7118,A02,020-000-033-111,6.33790230663799e+17,27.05.2009 14:11:06:380,4.59882545471191,1.06700348854065,0.425393372774124,lying
7119,A02,020-000-032-221,6.33790230664069e+17,27.05.2009 14:11:06:407,4.30252504348755,1.02088665962219,0.398453831672668,lying
7120,A02,010-000-024-033,6.33790230664339e+17,27.05.2009 14:11:06:433,3.67268681526184,1.36040532588959,0.425064146518707,lying
7121,A02,020-000-033-111,6.3379023066488e+17,27.05.2009 14:11:06:487,4.55510330200195,1.29946148395538,0.20453205704689,lying
7122,A02,020-000-032-221,6.3379023066515e+17,27.05.2009 14:11:06:513,4.1559796333313,1.17663860321045,0.280972629785538,lying
7123,A02,010-000-024-033,6.3379023066542e+17,27.05.2009 14:11:06:543,3.75204348564148,1.31529474258423,0.336592674255371,lying
7124,A02,010-000-030-096,6.33790230665603e+17,27.05.2009 14:11:06:560,3.23972868919373,1.21552741527557,0.341867953538895,lying
7125,A02,020-000-033-111,6.33790230665874e+17,27.05.2009 14:11:06:587,2.75860953330994,1.38990068435669,0.433607906103134,lying
7126,A02,020-000-032-221,6.33790230666144e+17,27.05.2009 14:11:06:613,4.1726393699646,1.34640800952911,0.299091577529907,lying
7127,A02,010-000-024-033,6.33790230666414e+17,27.05.2009 14:11:06:640,3.69748592376709,1.66299915313721,0.430620044469833,lying
7128,A02,020-000-033-111,6.33790230666954e+17,27.05.2009 14:11:06:697,4.67796516418457,1.27407038211823,0.274477779865265,lying
7129,A02,020-000-032-221,6.33790230667225e+17,27.05.2009 14:11:06:723,4.11380243301392,1.38796937465668,0.382738083600998,lying
7130,A02,010-000-024-033,6.33790230667495e+17,27.05.2009 14:11:06:750,3.68144011497498,1.3315988779068,0.204678073525429,lying
7131,A02,010-000-030-096,6.33790230667766e+17,27.05.2009 14:11:06:777,3.21916890144348,1.18632030487061,0.319243788719177,lying
7132,A02,020-000-033-111,6.33790230668036e+17,27.05.2009 14:11:06:803,4.66971921920776,1.1868040561676,0.25581756234169,lying
7133,A02,020-000-032-221,6.33790230668306e+17,27.05.2009 14:11:06:830,4.32909536361694,1.29213714599609,0.59539783000946,lying
7134,A02,010-000-024-033,6.33790230668576e+17,27.05.2009 14:11:06:857,3.46644520759583,1.36223042011261,0.419948011636734,lying
7135,A02,020-000-033-111,6.33790230669117e+17,27.05.2009 14:11:06:913,4.65129327774048,1.23841965198517,0.200173586606979,lying
7136,A02,020-000-032-221,6.33790230669387e+17,27.05.2009 14:11:06:940,4.40416288375855,1.18345391750336,0.418813586235046,lying
7137,A02,010-000-024-033,6.33790230669658e+17,27.05.2009 14:11:06:967,3.51093649864197,1.29211974143982,0.515846490859985,lying
7138,A02,010-000-030-096,6.33790230669928e+17,27.05.2009 14:11:06:993,3.34473919868469,1.44899010658264,0.383996844291687,lying
7139,A02,020-000-033-111,6.33790230670198e+17,27.05.2009 14:11:07:020,4.744704246521,1.23579251766205,0.394185334444046,lying
7140,A02,020-000-032-221,6.33790230670468e+17,27.05.2009 14:11:07:047,4.18126726150513,1.49088752269745,0.231959164142609,lying
7141,A02,010-000-024-033,6.33790230670739e+17,27.05.2009 14:11:07:073,3.48177552223206,1.26903307437897,0.565719366073608,lying
7142,A02,020-000-033-111,6.33790230671279e+17,27.05.2009 14:11:07:127,4.63362979888916,1.18646228313446,0.325511485338211,lying
7143,A02,020-000-032-221,6.3379023067155e+17,27.05.2009 14:11:07:153,4.48002433776856,1.24002659320831,0.21959576010704,lying
7144,A02,010-000-024-033,6.3379023067182e+17,27.05.2009 14:11:07:183,3.42873334884644,1.28188908100128,0.4249127805233,lying
7145,A02,010-000-030-096,6.3379023067209e+17,27.05.2009 14:11:07:210,3.38570952415466,1.32201778888702,0.296483308076859,lying
7146,A02,020-000-033-111,6.3379023067236e+17,27.05.2009 14:11:07:237,4.69437742233276,1.15657186508179,0.32886603474617,lying
7147,A02,020-000-032-221,6.33790230672631e+17,27.05.2009 14:11:07:263,4.27357244491577,1.06231820583344,0.150930896401405,lying
7148,A02,020-000-032-221,6.33790230673712e+17,27.05.2009 14:11:07:370,4.311119556427,1.32347285747528,0.42227628827095,lying
7149,A02,010-000-024-033,6.33790230673982e+17,27.05.2009 14:11:07:397,3.46004414558411,1.09624218940735,0.378048032522202,lying
7150,A02,010-000-030-096,6.33790230674253e+17,27.05.2009 14:11:07:427,3.34566140174866,1.35948669910431,0.52070826292038,lying
7151,A02,020-000-033-111,6.33790230674523e+17,27.05.2009 14:11:07:453,4.75172710418701,1.12620878219605,0.244233950972557,lying
7152,A02,020-000-032-221,6.33790230674793e+17,27.05.2009 14:11:07:480,3.93618392944336,1.82440280914307,0.34968227148056,lying
7153,A02,010-000-024-033,6.33790230675063e+17,27.05.2009 14:11:07:507,3.41562151908875,0.988758206367493,0.301254481077194,lying
7154,A02,020-000-033-111,6.33790230675604e+17,27.05.2009 14:11:07:560,4.66115236282349,1.16441333293915,0.365765750408173,lying
7155,A02,010-000-024-033,6.33790230676145e+17,27.05.2009 14:11:07:613,3.45237398147583,0.991540312767029,0.36780458688736,lying
7156,A02,010-000-030-096,6.33790230676415e+17,27.05.2009 14:11:07:640,3.26336050033569,1.52416706085205,0.250831872224808,lying
7157,A02,020-000-033-111,6.33790230676685e+17,27.05.2009 14:11:07:670,4.40976619720459,1.29704809188843,0.341560810804367,lying
7158,A02,010-000-024-033,6.33790230677226e+17,27.05.2009 14:11:07:723,3.52388286590576,1.19365286827087,0.47083392739296,lying
7159,A02,020-000-033-111,6.33790230677766e+17,27.05.2009 14:11:07:777,4.65442848205566,1.23793661594391,0.458064079284668,lying
7160,A02,010-000-024-033,6.33790230678307e+17,27.05.2009 14:11:07:830,3.48909187316895,1.22705352306366,0.459116965532303,lying
7161,A02,010-000-030-096,6.33790230678577e+17,27.05.2009 14:11:07:857,3.34360408782959,1.50396573543549,0.264171719551086,lying
7162,A02,020-000-033-111,6.33790230678848e+17,27.05.2009 14:11:07:883,4.44050884246826,1.18997633457184,0.490052819252014,standing up from lying
7163,A02,020-000-032-221,6.33790230679118e+17,27.05.2009 14:11:07:913,4.13580989837647,1.21623039245605,0.412386298179626,standing up from lying
7164,A02,010-000-024-033,6.33790230679388e+17,27.05.2009 14:11:07:940,3.642493724823,0.905259788036346,0.169218242168426,standing up from lying
7165,A02,020-000-033-111,6.33790230679929e+17,27.05.2009 14:11:07:993,4.69824981689453,2.01392149925232,0.924697577953339,standing up from lying
7166,A02,010-000-024-033,6.33790230680469e+17,27.05.2009 14:11:08:047,3.36243796348572,1.21901774406433,0.501729607582092,standing up from lying
7167,A02,010-000-030-096,6.3379023068074e+17,27.05.2009 14:11:08:073,3.33639979362488,1.3858197927475,0.276818454265594,standing up from lying
7168,A02,020-000-033-111,6.3379023068101e+17,27.05.2009 14:11:08:100,4.31540107727051,1.06198453903198,0.689468741416931,standing up from lying
7169,A02,020-000-032-221,6.3379023068128e+17,27.05.2009 14:11:08:127,3.72750949859619,2.02650308609009,-0.249545887112617,standing up from lying
7170,A02,020-000-033-111,6.33790230682091e+17,27.05.2009 14:11:08:210,4.46393299102783,1.37824237346649,0.673945128917694,standing up from lying
7171,A02,010-000-024-033,6.33790230682632e+17,27.05.2009 14:11:08:263,3.05186319351196,1.21091592311859,0.475005447864533,standing up from lying
7172,A02,010-000-030-096,6.33790230682902e+17,27.05.2009 14:11:08:290,3.31461358070374,1.45149457454681,0.382649660110474,standing up from lying
7173,A02,020-000-033-111,6.33790230683172e+17,27.05.2009 14:11:08:317,4.46894073486328,1.42223632335663,0.603613615036011,standing up from lying
7174,A02,010-000-024-033,6.33790230683713e+17,27.05.2009 14:11:08:370,3.27882099151611,1.28346979618073,0.126787468791008,standing up from lying
7175,A02,020-000-033-111,6.33790230684254e+17,27.05.2009 14:11:08:427,4.39322853088379,1.41359841823578,0.344546109437942,standing up from lying
7176,A02,010-000-030-096,6.33790230685064e+17,27.05.2009 14:11:08:507,3.31990933418274,1.28497958183289,0.379302144050598,standing up from lying
7177,A02,020-000-033-111,6.33790230685335e+17,27.05.2009 14:11:08:533,4.21126794815064,1.26714944839478,0.508994579315185,standing up from lying
7178,A02,020-000-032-221,6.33790230685605e+17,27.05.2009 14:11:08:560,3.81052088737488,1.13007271289825,0.439402788877487,standing up from lying
7179,A02,010-000-024-033,6.33790230685875e+17,27.05.2009 14:11:08:587,3.13648343086243,1.13279664516449,0.168793216347694,standing up from lying
7180,A02,020-000-033-111,6.33790230686416e+17,27.05.2009 14:11:08:640,4.22409963607788,1.24236726760864,0.585931479930878,standing up from lying
7181,A02,020-000-032-221,6.33790230686686e+17,27.05.2009 14:11:08:670,3.58323001861572,1.87649941444397,0.679586410522461,standing up from lying
7182,A02,010-000-024-033,6.33790230686956e+17,27.05.2009 14:11:08:697,3.28863191604614,1.42766857147217,0.36583599448204,standing up from lying
7183,A02,010-000-030-096,6.33790230687227e+17,27.05.2009 14:11:08:723,3.34523248672485,1.42153131961823,0.096358232200146,standing up from lying
7184,A02,020-000-033-111,6.33790230687497e+17,27.05.2009 14:11:08:750,4.26472282409668,1.40088665485382,0.744914829730987,standing up from lying
7185,A02,020-000-032-221,6.33790230687767e+17,27.05.2009 14:11:08:777,3.69167518615723,1.41936922073364,0.507844269275665,standing up from lying
7186,A02,010-000-024-033,6.33790230688038e+17,27.05.2009 14:11:08:803,3.17563533782959,1.3174444437027,0.116049081087112,standing up from lying
7187,A02,020-000-033-111,6.33790230688578e+17,27.05.2009 14:11:08:857,4.18264293670654,1.45290160179138,0.908352255821228,standing up from lying
7188,A02,020-000-032-221,6.33790230688849e+17,27.05.2009 14:11:08:883,3.59893774986267,1.65368866920471,0.349700212478638,standing up from lying
7189,A02,010-000-024-033,6.33790230689119e+17,27.05.2009 14:11:08:913,3.42177867889404,1.04877114295959,0.169880628585815,standing up from lying
7190,A02,010-000-030-096,6.33790230689389e+17,27.05.2009 14:11:08:940,3.33992958068848,1.42446386814117,0.112529166042805,standing up from lying
7191,A02,020-000-033-111,6.33790230689659e+17,27.05.2009 14:11:08:967,3.94416975975037,1.15442824363709,0.783551812171936,standing up from lying
7192,A02,020-000-032-221,6.3379023068993e+17,27.05.2009 14:11:08:993,3.6378002166748,1.34775996208191,0.5759397149086,standing up from lying
7193,A02,010-000-024-033,6.337902306902e+17,27.05.2009 14:11:09:020,3.3417227268219,1.07733333110809,0.056951325386763,standing up from lying
7194,A02,020-000-033-111,6.33790230690741e+17,27.05.2009 14:11:09:073,3.80884718894958,1.19387292861938,0.563898265361786,standing up from lying
7195,A02,020-000-032-221,6.33790230691011e+17,27.05.2009 14:11:09:100,3.56753778457642,1.52458846569061,0.528574347496033,standing up from lying
7196,A02,010-000-024-033,6.33790230691281e+17,27.05.2009 14:11:09:127,3.18246841430664,1.41324138641357,0.104438044130802,standing up from lying
7197,A02,010-000-030-096,6.33790230691551e+17,27.05.2009 14:11:09:157,3.31225776672363,1.49819099903107,-0.005600977223367,standing up from lying
7198,A02,020-000-033-111,6.33790230691822e+17,27.05.2009 14:11:09:183,3.8633029460907,1.33184003829956,0.690691232681274,standing up from lying
7199,A02,020-000-032-221,6.33790230692092e+17,27.05.2009 14:11:09:210,3.60008955001831,1.18191730976105,0.542336761951447,standing up from lying
7200,A02,010-000-024-033,6.33790230692362e+17,27.05.2009 14:11:09:237,2.93843007087708,1.11973690986633,0.42057529091835,standing up from lying
7201,A02,020-000-033-111,6.33790230692903e+17,27.05.2009 14:11:09:290,3.78148889541626,1.24781084060669,0.675991475582123,standing up from lying
7202,A02,020-000-032-221,6.33790230693173e+17,27.05.2009 14:11:09:317,3.45767903327942,1.2303010225296,0.407958507537842,standing up from lying
7203,A02,010-000-024-033,6.33790230693444e+17,27.05.2009 14:11:09:343,3.49315595626831,0.942310810089111,0.100134395062923,standing up from lying
7204,A02,010-000-030-096,6.33790230693714e+17,27.05.2009 14:11:09:370,3.37639093399048,1.4760434627533,0.030260462313891,standing up from lying
7205,A02,020-000-033-111,6.33790230693984e+17,27.05.2009 14:11:09:400,3.67875647544861,1.25453746318817,0.773868680000305,standing up from lying
7206,A02,010-000-024-033,6.33790230694525e+17,27.05.2009 14:11:09:453,3.03303503990173,1.06770360469818,0.292950212955475,standing up from lying
