DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Consumption
4/22/2017 20:50,16.45,80.2,0.08,0.055,0.085,42136.66308
4/22/2017 21:00,16.28,81.1,0.077,0.04,0.126,41498.0409
4/22/2017 21:10,16.07,81.6,0.074,0.055,0.115,41386.43703
4/22/2017 21:20,15.63,82.4,0.072,0.033,0.122,40605.2099
4/22/2017 21:30,15.42,83.2,0.077,0.051,0.089,40251.79763
4/22/2017 21:40,15.24,83.8,0.072,0.029,0.1,39613.17546
4/22/2017 21:50,15.17,84.4,0.074,0.022,0.141,39203.96125
4/22/2017 22:00,15.11,84.7,0.077,0.037,0.108,38738.9451
4/22/2017 22:10,14.99,84.9,0.075,0.029,0.1,38261.52853
4/22/2017 22:20,14.93,85.2,0.073,0.037,0.1,37505.10226
4/22/2017 22:30,14.81,85.2,0.072,0.011,0.115,36798.27772
4/22/2017 22:40,14.61,85.7,0.067,0.04,0.152,36271.25942
4/22/2017 22:50,14.72,85.9,0.067,0.033,0.108,35446.63079
4/22/2017 23:00,14.51,85.8,0.071,0.04,0.111,34553.79978
4/22/2017 23:10,14.36,86.3,0.067,0.051,0.096,33859.37567
4/22/2017 23:20,14.67,86.7,0.079,0.015,0.093,33326.15716
4/22/2017 23:30,14.98,87,0.083,0.018,0.167,32768.13778
4/22/2017 23:40,15.36,87.1,0.078,0.022,0.137,31590.09688
4/22/2017 23:50,15.72,86.9,0.08,0.015,0.115,30443.05705
4/23/2017 0:00,15.68,86.3,0.078,0.015,0.108,29209.21421
4/23/2017 0:10,15.57,86.3,0.079,0.029,0.119,28186.17869
4/23/2017 0:20,15.53,86.3,0.079,0.033,0.085,27454.55328
4/23/2017 0:30,15.38,86.3,0.079,0.037,0.104,26741.52853
4/23/2017 0:40,15.17,86.4,0.081,0.026,0.122,26078.10549
4/23/2017 0:50,15.05,86.7,0.079,0.044,0.089,25600.68891
4/23/2017 1:00,15.13,86.6,0.081,0.037,0.111,25154.27341
4/23/2017 1:10,15.07,86.5,0.082,0.04,0.093,24776.06028
4/23/2017 1:20,14.99,86.6,0.082,0.022,0.115,24404.04736
4/23/2017 1:30,14.91,86.5,0.081,0.018,0.115,24075.43595
4/23/2017 1:40,14.71,86.5,0.08,0.022,0.082,23691.0226
4/23/2017 1:50,14.69,87,0.083,0.037,0.108,23312.80947
4/23/2017 2:00,14.87,86.8,0.083,0.029,0.122,23139.20344
4/23/2017 2:10,14.87,86.5,0.084,0.048,0.089,22103.76749
4/23/2017 2:20,14.71,86.3,0.084,0.029,0.115,22413.77826
4/23/2017 2:30,14.67,86.5,0.083,0.022,0.141,22444.77933
4/23/2017 2:40,14.82,86.4,0.083,0.026,0.111,22252.57266
4/23/2017 2:50,14.81,86,0.082,0.026,0.141,21973.56297
4/23/2017 3:00,14.8,86,0.081,0.015,0.126,21905.3606
4/23/2017 3:10,14.79,85.7,0.08,0.026,0.133,21365.94187
4/23/2017 3:20,14.66,85.5,0.083,0.026,0.141,21688.35307
4/23/2017 3:30,14.53,85.8,0.086,0.022,0.137,21012.5296
4/23/2017 3:40,14.45,85.6,0.08,0.037,0.137,21737.95479
4/23/2017 3:50,14.31,85.8,0.082,0.029,0.115,21899.16039
4/23/2017 4:00,14.24,86.1,0.079,0.018,0.096,22636.98601
4/23/2017 4:10,14.15,86.1,0.081,0.033,0.108,22773.39074
4/23/2017 4:20,13.93,86.5,0.085,0.026,0.082,22475.78041
4/23/2017 4:30,13.93,86.9,0.084,0.026,0.093,21948.76211
4/23/2017 4:40,14.22,86.9,0.082,0.029,0.133,21731.75457
4/23/2017 4:50,14.37,86.6,0.083,0.022,0.104,21322.54037
4/23/2017 5:00,14.61,86.7,0.08,0.037,0.089,20876.12487
4/23/2017 5:10,14.83,86.2,0.082,0.033,0.096,19964.69322
4/23/2017 5:20,14.58,85.5,0.08,0.026,0.156,19257.86868
4/23/2017 5:30,14.44,85.5,0.08,0.022,0.089,18724.65016
4/23/2017 5:40,14.22,85.6,0.08,0.029,0.133,18365.03767
4/23/2017 5:50,14.02,85.7,0.082,0.033,0.104,18117.02906
4/23/2017 6:00,13.74,86.1,0.08,0.026,0.119,18011.6254
4/23/2017 6:10,13.54,86.5,0.084,0.073,0.122,17875.22067
4/23/2017 6:20,13.34,87,0.08,0.809,0.682,18408.43918
4/23/2017 6:30,13.12,87.3,0.078,3.472,2.936,18637.84715
4/23/2017 6:40,12.98,88.2,0.082,11.99,10.13,18588.24543
4/23/2017 6:50,13.32,88.2,0.081,33.01,27.48,18892.05597
4/23/2017 7:00,13.38,88.2,0.08,67.81,58.56,19171.06566
4/23/2017 7:10,13.31,88.1,0.079,110.3,97.3,19357.07212
4/23/2017 7:20,13.35,88.4,0.085,146.9,129.5,19753.8859
4/23/2017 7:30,13.59,88.3,0.081,134.5,116.6,19946.09257
4/23/2017 7:40,13.63,88.1,0.083,130.3,114.2,20076.29709
4/23/2017 7:50,13.65,88.1,0.081,90.5,80,20411.10872
4/23/2017 8:00,13.76,88.2,0.083,170.4,154.4,21223.33692
4/23/2017 8:10,14.03,88.3,0.084,256.8,237.5,21905.3606
4/23/2017 8:20,14.37,88.1,0.088,315.4,295.1,22475.78041
4/23/2017 8:30,14.7,87.7,0.088,341.7,319.2,23126.80301
4/23/2017 8:40,15.08,87.5,0.086,374.2,364.9,23393.41227
4/23/2017 8:50,15.52,86.8,0.087,398.5,299.5,23728.2239
4/23/2017 9:00,15.87,85.9,0.086,457.6,230.4,24404.04736
4/23/2017 9:10,16.21,84.4,0.082,413,190.9,25160.47363
4/23/2017 9:20,16.51,82.8,0.086,287.4,159.1,25817.69645
4/23/2017 9:30,16.8,81.6,0.085,382.2,159.8,26226.91066
4/23/2017 9:40,17.11,80.1,0.084,428.7,143,27014.338
4/23/2017 9:50,17.49,79.3,0.087,541.8,131.3,27783.16469
4/23/2017 10:00,17.78,76.9,0.087,557.8,121.6,28471.38859
4/23/2017 10:10,18.28,75,0.087,615.3,113.9,29190.61356
4/23/2017 10:20,19.04,69.64,0.089,675.2,124.4,29519.22497
4/23/2017 10:30,19.66,65.64,0.09,599.8,122.4,30046.24327
4/23/2017 10:40,19.93,62.74,0.087,648,133.7,30746.8676
4/23/2017 10:50,20.11,60.7,0.087,640,141.4,31025.87729
4/23/2017 11:00,20.47,60.07,0.09,732,168.6,31360.68891
4/23/2017 11:10,20.67,59.54,0.087,628.8,160.8,31608.69752
4/23/2017 11:20,21.07,57.53,0.085,688.3,158.1,31844.30571
4/23/2017 11:30,21.64,56.33,0.085,781,199.5,32079.91389
4/23/2017 11:40,22.27,53.29,0.084,690.4,226.5,32805.33907
4/23/2017 11:50,22.48,51.22,0.084,819,194.7,32724.73628
4/23/2017 12:00,22.93,50.16,0.08,859,176.8,32644.13348
4/23/2017 12:10,23.29,49.62,0.088,734,236.3,33003.74596
4/23/2017 12:20,23.23,47.82,0.087,753,291.2,33505.9634
4/23/2017 12:30,23.3,47.15,0.086,703,305.2,33350.95802
4/23/2017 12:40,23.21,46.32,0.088,599.6,336.9,33369.55867
4/23/2017 12:50,23.02,49.19,0.086,544.6,353.6,33133.95048
4/23/2017 13:00,21.81,59.83,0.073,664.9,339.5,33109.14962
4/23/2017 13:10,20.8,61.53,0.075,816,326.1,33264.15501
4/23/2017 13:20,20.37,63.8,0.074,623.2,338,33146.35091
4/23/2017 13:30,20.31,64.37,0.074,596.8,352.9,33189.75242
4/23/2017 13:40,20.22,64.63,0.075,495.4,340.5,32997.54575
4/23/2017 13:50,20.51,64.83,0.072,641.7,377.3,32792.93864
4/23/2017 14:00,20.69,64.27,0.072,622.8,361.7,32538.72982
4/23/2017 14:10,20.62,64.5,0.073,450.8,331.5,32377.52422
4/23/2017 14:20,20.63,64.4,0.074,563,364,32228.71905
4/23/2017 14:30,20.99,64.43,0.078,448.2,329.8,32241.11948
4/23/2017 14:40,20.98,62.9,0.073,288.1,241.1,32321.72228
4/23/2017 14:50,20.79,62.73,0.071,253.8,207.7,32086.1141
4/23/2017 15:00,20.88,63,0.083,225.2,191.4,31776.10334
4/23/2017 15:10,21.41,60.86,0.09,212,180.7,31645.89882
4/23/2017 15:20,21.63,56.62,0.088,379.1,321.6,31800.9042
4/23/2017 15:30,21.64,55.89,0.086,425.9,346.7,31800.9042
4/23/2017 15:40,21.77,54.89,0.089,718,336.6,31683.10011
4/23/2017 15:50,22.05,53.75,0.086,444.9,253.3,31211.88375
4/23/2017 16:00,21.81,53.95,0.085,232.4,192.4,30889.47255
4/23/2017 16:10,21.55,53.79,0.086,181.3,151,30604.26265
4/23/2017 16:20,21.51,53.45,0.091,149.3,124.3,30877.07212
4/23/2017 16:30,21.46,53.05,0.085,199.5,163.9,30647.66416
4/23/2017 16:40,21.33,53.05,0.09,200.7,170.5,30734.46717
4/23/2017 16:50,21.22,52.25,0.086,202.8,168.1,30815.06997
4/23/2017 17:00,21.29,50.85,0.089,220.1,182.1,30629.06351
4/23/2017 17:10,21.17,51.72,0.087,177.7,145.7,30641.46394
4/23/2017 17:20,21.14,52.05,0.086,195.2,163.4,30802.66954
4/23/2017 17:30,21.13,52.02,0.086,232.5,196.5,30790.26911
4/23/2017 17:40,21.07,52.29,0.088,238.8,209.6,31280.08611
4/23/2017 17:50,21,53.32,0.084,181.2,158.4,31534.29494
4/23/2017 18:00,20.76,53.35,0.086,154.7,134.3,31707.90097
4/23/2017 18:10,20.71,54.25,0.088,146.7,124,32024.11195
4/23/2017 18:20,20.47,56.19,0.089,80,69.5,32699.93541
4/23/2017 18:30,19.97,60.13,0.086,79.5,66.7,33251.75457
4/23/2017 18:40,19.69,61.66,0.082,83.2,68.28,33983.37998
4/23/2017 18:50,19.49,62.56,0.085,58.82,50.43,35242.02368
4/23/2017 19:00,18.94,63.36,0.082,59.8,51.29,37467.90097
4/23/2017 19:10,18.74,63.53,0.084,33.09,28.38,40741.61464
4/23/2017 19:20,18.6,63.9,0.084,25.09,20.7,41857.65339
4/23/2017 19:30,18.37,64.5,0.082,25.3,21.33,42192.46502
4/23/2017 19:40,18.25,64.83,0.084,7.32,6.28,42254.46717
4/23/2017 19:50,18.16,65.6,0.084,2.601,2.22,42068.46071
4/23/2017 20:00,18.02,66.3,0.086,0.973,0.782,42149.06351
4/23/2017 20:10,17.86,67.5,0.082,0.333,0.3,42167.66416
4/23/2017 20:20,17.7,68.8,0.082,0.037,0.119,42111.86222
4/23/2017 20:30,17.45,69.84,0.087,0.033,0.148,41956.85684
4/23/2017 20:40,17.34,69.6,0.088,0.022,0.152,42180.06459
4/23/2017 20:50,17.27,69.9,0.083,0.026,0.093,42725.68353
4/23/2017 21:00,17.17,69.97,0.082,0.037,0.133,42502.47578
4/23/2017 21:10,17.13,69.77,0.086,0.018,0.108,42607.87944
4/23/2017 21:20,17.04,69.77,0.085,0.051,0.082,42304.06889
4/23/2017 21:30,17.02,69.2,0.084,0.037,0.104,41671.64693
4/23/2017 21:40,16.93,69.67,0.087,0.055,0.108,41287.23358
4/23/2017 21:50,16.8,70.6,0.081,0.022,0.145,40766.4155
4/23/2017 22:00,16.67,71.3,0.085,0.04,0.093,40326.20022
4/23/2017 22:10,16.71,71.4,0.083,0.015,0.126,39563.57374
4/23/2017 22:20,16.8,71.1,0.081,0.044,0.137,38745.14532
4/23/2017 22:30,16.84,71.2,0.082,0.029,0.126,37269.49408
4/23/2017 22:40,16.75,70.4,0.078,0.007,0.13,36246.45856
4/23/2017 22:50,16.56,71.7,0.082,0.037,0.07,35099.41873
4/23/2017 23:00,16.4,73.6,0.081,0.033,0.126,33772.57266
4/23/2017 23:10,16.3,75,0.081,0.04,0.1,32842.54037
4/23/2017 23:20,16.25,75.2,0.085,0.015,0.126,32030.31216
4/23/2017 23:30,16.19,75.1,0.081,0.018,0.141,30994.87621
4/23/2017 23:40,16.25,74.3,0.081,0.033,0.078,30033.84284
4/23/2017 23:50,16.27,72.8,0.077,0.033,0.119,29382.82024
4/24/2017 0:00,16.23,71.6,0.082,0.037,0.145,28849.60172
4/24/2017 0:10,16.1,73.2,0.079,0.029,0.13,28161.37783
4/24/2017 0:20,15.96,74,0.08,0.029,0.141,27590.95802
4/24/2017 0:30,15.92,74,0.081,0.015,0.152,27008.13778
4/24/2017 0:40,15.85,73.8,0.078,0.033,0.133,26443.91819
4/24/2017 0:50,15.81,73.7,0.085,0.04,0.193,25718.493
4/24/2017 1:00,15.61,74.7,0.077,0.022,0.133,25309.27879
4/24/2017 1:10,15.51,75.2,0.08,0.022,0.167,25104.67169
4/24/2017 1:20,15.38,76.4,0.081,0.04,0.148,24689.25727
4/24/2017 1:30,15.35,77,0.081,0.029,0.193,24360.64586
4/24/2017 1:40,15.3,77.4,0.083,0.026,0.133,24174.6394
4/24/2017 1:50,15.34,77.4,0.082,0.029,0.085,24038.23466
4/24/2017 2:00,15.27,77.5,0.084,0.026,0.108,23759.22497
4/24/2017 2:10,15.24,77.9,0.083,0.018,0.104,23697.22282
4/24/2017 2:20,15.31,78,0.079,0.022,0.133,23709.62325
4/24/2017 2:30,15.28,78.2,0.083,0.04,0.119,23529.81701
4/24/2017 2:40,15.22,78.5,0.081,0.026,0.133,23523.61679
4/24/2017 2:50,15.16,78.8,0.08,0.044,0.156,23678.62217
4/24/2017 3:00,15.21,78.8,0.081,0.022,0.145,23771.6254
4/24/2017 3:10,15.21,78.7,0.083,0.026,0.096,23691.0226
4/24/2017 3:20,15.07,79.4,0.083,0.018,0.137,23529.81701
4/24/2017 3:30,15.1,79.4,0.083,0.055,0.137,23684.82239
4/24/2017 3:40,15.11,79.1,0.083,0.022,0.182,23660.02153
4/24/2017 3:50,15.02,79.3,0.081,0.044,0.119,23932.831
4/24/2017 4:00,14.78,80.1,0.079,0.033,0.141,24850.46286
4/24/2017 4:10,14.7,80.5,0.081,0.022,0.145,24813.26157
4/24/2017 4:20,14.58,80.9,0.081,0.015,0.171,24193.24004
4/24/2017 4:30,14.61,81,0.083,0.033,0.13,23852.2282
4/24/2017 4:40,14.75,80.6,0.083,0.029,0.193,23728.2239
4/24/2017 4:50,14.86,80,0.08,0.022,0.13,23232.20667
4/24/2017 5:00,15,79.5,0.082,0.033,0.111,22686.58773
4/24/2017 5:10,14.96,78.9,0.081,0.004,0.133,21998.36383
4/24/2017 5:20,14.95,78.9,0.081,0.029,0.13,21260.53821
4/24/2017 5:30,14.87,79.3,0.081,0.029,0.108,20925.72659
4/24/2017 5:40,14.68,80.1,0.084,0.044,0.119,20807.9225
4/24/2017 5:50,14.58,80.6,0.08,0.018,0.204,21341.14101
4/24/2017 6:00,14.71,80.8,0.082,0.022,0.156,22072.76642
4/24/2017 6:10,14.59,80.5,0.085,0.037,0.163,22785.79117
4/24/2017 6:20,14.5,80.8,0.084,0.487,0.508,23405.8127
4/24/2017 6:30,14.46,81,0.083,1.844,1.575,23598.01938
4/24/2017 6:40,14.44,81,0.083,7.65,6.465,23548.41765
4/24/2017 6:50,14.4,81,0.085,18.31,15.32,23765.42519
4/24/2017 7:00,14.49,80.7,0.08,34.02,28.79,24348.24543
4/24/2017 7:10,14.45,80.8,0.079,40,33.47,25420.88267
4/24/2017 7:20,14.43,81,0.081,57.77,48.33,25693.69214
4/24/2017 7:30,14.5,81.1,0.08,55.2,47.02,26313.71367
4/24/2017 7:40,14.64,80.8,0.08,72.2,61.75,26512.12056
4/24/2017 7:50,14.72,80.2,0.081,117.2,99.4,26921.33477
4/24/2017 8:00,14.84,80,0.08,184.6,164.5,27125.94187
4/24/2017 8:10,15.12,79.7,0.083,281.6,258.9,26419.11733
4/24/2017 8:20,15.46,78.8,0.083,311.6,289.1,26084.30571
4/24/2017 8:30,15.84,77.7,0.082,351.8,321.4,26499.72013
4/24/2017 8:40,16.31,76.4,0.08,469,416.4,26946.13563
4/24/2017 8:50,16.82,73.6,0.083,477.9,387.5,27088.74058
4/24/2017 9:00,17.06,71,0.081,319.9,215.8,27528.95587
4/24/2017 9:10,17.46,69.94,0.086,479.2,255.7,28043.57374
4/24/2017 9:20,17.65,68.21,0.087,390.4,177.1,28527.19053
4/24/2017 9:30,17.6,67.37,0.085,398.3,137.3,29054.20883
4/24/2017 9:40,17.83,67.11,0.083,596.2,100.4,29413.82131
4/24/2017 9:50,18.1,66.51,0.084,636.9,97.2,30188.84822
4/24/2017 10:00,18.33,64.84,0.084,616.1,93.3,30734.46717
4/24/2017 10:10,18.64,64.24,0.087,738,193.6,31125.08073
4/24/2017 10:20,18.75,63.03,0.088,340.7,235.9,31106.48009
4/24/2017 10:30,18.84,62.94,0.083,465,251.8,31540.49516
4/24/2017 10:40,18.87,63.17,0.086,289.6,224.6,31769.90312
4/24/2017 10:50,18.98,62.47,0.085,541.3,244.8,32377.52422
4/24/2017 11:00,19.22,61.2,0.088,449,306.6,34808.00861
4/24/2017 11:10,19.21,60.6,0.085,420.3,276.8,35397.02906
4/24/2017 11:20,19.55,60.07,0.086,513.7,293.5,35589.23574
4/24/2017 11:30,19.76,59.77,0.088,464.3,285.7,35719.44026
4/24/2017 11:40,19.89,59.07,0.089,580.4,317.7,36116.25404
4/24/2017 11:50,20.34,58.57,0.083,575.9,293,36314.66093
4/24/2017 12:00,20.71,58.03,0.086,801,265.8,36358.06243
4/24/2017 12:10,21.11,56.73,0.085,788,231.1,36147.25511
4/24/2017 12:20,21.52,54.96,0.087,813,275.6,36494.46717
4/24/2017 12:30,21.82,53.59,0.088,932,302.7,36184.4564
4/24/2017 12:40,21.91,51.93,0.09,594.6,353.8,35583.03552
4/24/2017 12:50,22,50.79,0.087,610.7,382.4,35539.63402
4/24/2017 13:00,21.92,49.89,0.087,321.7,255.3,34925.8127
4/24/2017 13:10,21.79,48.45,0.089,536.6,332.4,34932.01292
4/24/2017 13:20,21.9,47.98,0.082,464.2,345.8,34684.00431
4/24/2017 13:30,21.98,48.82,0.09,533.7,385.5,34758.40689
4/24/2017 13:40,21.86,49.55,0.087,571.1,342.6,34789.40797
4/24/2017 13:50,22,49.72,0.085,517.7,375.2,34857.61033
4/24/2017 14:00,21.96,48.32,0.086,434.8,337.7,34659.20344
4/24/2017 14:10,22.16,48.15,0.089,410.6,329.4,34361.59311
4/24/2017 14:20,22.28,46.52,0.084,534.4,357.6,34045.38213
4/24/2017 14:30,22.31,45.05,0.087,613.8,303.5,33784.97309
4/24/2017 14:40,22.89,44.78,0.086,771,311.2,33474.96233
4/24/2017 14:50,22.98,42.91,0.09,550.7,346.5,33412.96017
4/24/2017 15:00,22.61,44.28,0.087,343.1,280.2,33127.75027
4/24/2017 15:10,22.62,44.98,0.087,461.3,258.3,33195.95264
4/24/2017 15:20,22.54,45.21,0.09,373.8,268.5,33301.3563
4/24/2017 15:30,22.49,45.68,0.087,495.2,200.8,33505.9634
4/24/2017 15:40,22.67,45.68,0.084,622.2,165.6,33245.55436
4/24/2017 15:50,22.7,46.31,0.089,637.3,135.9,33171.15178
4/24/2017 16:00,22.95,45.18,0.087,500.1,152.7,32699.93541
4/24/2017 16:10,22.87,45.08,0.088,357.3,204.8,32861.14101
4/24/2017 16:20,22.74,46.41,0.088,325.5,200.2,32836.34015
4/24/2017 16:30,22.51,47.38,0.088,324.4,223.7,32737.13671
4/24/2017 16:40,22.2,47.78,0.087,340,233.1,32606.93219
4/24/2017 16:50,22.11,48.42,0.083,312.4,233.2,32923.14316
4/24/2017 17:00,21.8,49.15,0.085,255.8,209.7,33003.74596
4/24/2017 17:10,21.63,50.22,0.084,270.7,227,32836.34015
4/24/2017 17:20,21.49,51.08,0.085,278.1,243.2,33028.54682
4/24/2017 17:30,21.28,51.42,0.088,214.1,182.2,33400.55974
4/24/2017 17:40,20.98,53.29,0.089,143.3,120.2,33815.97417
4/24/2017 17:50,20.59,56.39,0.085,115.5,99.6,33995.78041
4/24/2017 18:00,20.32,58.66,0.086,99.2,82.5,33989.58019
4/24/2017 18:10,20.09,59.56,0.085,114.2,95.8,34299.59096
4/24/2017 18:20,19.82,61.19,0.085,88.5,75.6,34808.00861
4/24/2017 18:30,19.59,61.63,0.082,84.5,71.3,35614.0366
4/24/2017 18:40,19.54,61.53,0.084,64.81,54.2,36779.67707
4/24/2017 18:50,19.53,60.46,0.088,55.34,46.09,37889.51561
4/24/2017 19:00,19.42,61.73,0.084,42.24,35,39799.18192
4/24/2017 19:10,19.17,63.36,0.085,30.78,26.02,43048.09473
4/24/2017 19:20,19.02,63.96,0.087,27.34,23.34,43829.32185
4/24/2017 19:30,18.88,64.7,0.087,20.71,17.75,44560.94726
4/24/2017 19:40,18.79,65.97,0.084,13.43,11.37,44653.95048
4/24/2017 19:50,18.66,66.73,0.086,7.17,6.024,44722.15285
4/24/2017 20:00,18.49,67.5,0.084,3.19,2.662,44647.75027
4/24/2017 20:10,18.38,68.67,0.082,0.432,0.423,44529.94618
4/24/2017 20:20,18.21,69.57,0.085,0.033,0.141,44232.33584
4/24/2017 20:30,18.07,70,0.08,0.033,0.104,44269.53714
4/24/2017 20:40,18,69.97,0.077,0.011,0.145,43903.72443
4/24/2017 20:50,17.95,69.64,0.083,0.062,0.108,43575.11302
4/24/2017 21:00,17.91,69.34,0.085,0.04,0.115,43314.70398
4/24/2017 21:10,17.91,69.04,0.082,0.033,0.078,42886.88913
4/24/2017 21:20,17.84,69.1,0.083,0.018,0.1,42347.4704
4/24/2017 21:30,17.7,69.8,0.084,0.022,0.119,41318.23466
4/24/2017 21:40,17.56,70.7,0.081,0.037,0.082,40890.41981
4/24/2017 21:50,17.44,71.4,0.087,0.018,0.13,40282.79871
4/24/2017 22:00,17.4,71.8,0.082,0.015,0.148,39656.57696
4/24/2017 22:10,17.42,72,0.081,0.033,0.119,38900.1507
4/24/2017 22:20,17.34,72.5,0.08,0.044,0.126,37908.11625
4/24/2017 22:30,17.22,73.3,0.085,0.026,0.148,36779.67707
4/24/2017 22:40,17.09,74.4,0.082,0.022,0.145,35502.43272
4/24/2017 22:50,16.93,76.1,0.082,0.015,0.141,34628.20237
4/24/2017 23:00,16.74,77.3,0.085,0.037,0.122,33611.36706
4/24/2017 23:10,16.63,78.1,0.077,0.018,0.163,32904.54252
4/24/2017 23:20,16.47,78.9,0.081,0.022,0.137,31881.507
4/24/2017 23:30,16.4,79.1,0.086,0.037,0.141,31149.88159
4/24/2017 23:40,16.51,78.6,0.082,0.033,0.141,30418.25619
4/24/2017 23:50,16.39,78.3,0.08,0.022,0.171,29624.62863
4/25/2017 0:00,16.31,78.2,0.079,0.033,0.156,28750.39828
4/25/2017 0:10,16.27,77.5,0.081,0.022,0.174,28223.37998
4/25/2017 0:20,16.36,76.5,0.082,0.004,0.196,27578.55759
4/25/2017 0:30,16.27,76.8,0.082,0.033,0.156,26871.73305
4/25/2017 0:40,16.26,77.3,0.082,0.033,0.156,26344.71475
4/25/2017 0:50,16.32,77.2,0.083,0.015,0.108,25960.3014
4/25/2017 1:00,16.32,77,0.084,0.026,0.126,25600.68891
4/25/2017 1:10,16.24,76.8,0.082,0.022,0.163,25098.47147
4/25/2017 1:20,16.16,77,0.082,0.026,0.115,24918.66523
4/25/2017 1:30,16.33,76.4,0.079,0.022,0.145,24738.85899
4/25/2017 1:40,16.43,75.4,0.082,0.033,0.119,24689.25727
4/25/2017 1:50,16.5,73.8,0.08,0.033,0.137,24298.6437
4/25/2017 2:00,16.53,72.4,0.077,0.011,0.167,24261.44241
4/25/2017 2:10,16.77,71.9,0.081,0.033,0.126,24081.63617
4/25/2017 2:20,16.8,70.7,0.085,0.033,0.122,24106.43703
4/25/2017 2:30,16.72,70.9,0.081,0.026,0.1,23939.03122
4/25/2017 2:40,16.78,70.4,0.081,0.022,0.163,23939.03122
4/25/2017 2:50,16.73,69.8,0.083,0.022,0.167,23988.63294
4/25/2017 3:00,16.87,69.6,0.081,0.026,0.156,23821.22713
4/25/2017 3:10,16.85,70.5,0.08,0.04,0.104,23591.81916
4/25/2017 3:20,16.84,70.9,0.08,0.037,0.163,23430.61356
4/25/2017 3:30,16.85,71.3,0.084,0.037,0.133,23672.42196
4/25/2017 3:40,16.82,72,0.082,0.033,0.152,23666.22174
4/25/2017 3:50,16.76,72.6,0.081,0.015,0.13,23957.63186
4/25/2017 4:00,16.59,73.9,0.082,0.007,0.148,24869.06351
4/25/2017 4:10,16.59,74,0.081,0.022,0.156,24714.05813
4/25/2017 4:20,16.67,73.2,0.083,0.026,0.152,24441.24865
4/25/2017 4:30,16.7,72.9,0.082,0.011,0.119,23815.02691
4/25/2017 4:40,16.74,72.2,0.079,0.048,0.108,23647.6211
4/25/2017 4:50,16.8,72.1,0.079,0.029,0.163,23312.80947
4/25/2017 5:00,16.77,72.5,0.077,0.022,0.126,22754.7901
4/25/2017 5:10,16.71,72.8,0.081,0.018,0.156,21694.55328
4/25/2017 5:20,16.65,73.1,0.081,0.018,0.13,21210.93649
4/25/2017 5:30,16.74,72.8,0.081,0.029,0.122,20925.72659
4/25/2017 5:40,16.79,72.1,0.082,0.033,0.137,20900.92573
4/25/2017 5:50,16.88,71.3,0.082,0.033,0.108,21173.7352
4/25/2017 6:00,16.94,70.1,0.085,0.037,0.148,21520.94726
4/25/2017 6:10,16.88,69.87,0.084,0.077,0.171,22407.57804
4/25/2017 6:20,16.97,69.44,0.082,0.582,0.526,22816.79225
4/25/2017 6:30,17.16,68.94,0.078,2.411,2.005,23133.00323
4/25/2017 6:40,17.3,68,0.08,7.65,6.517,22872.59419
4/25/2017 6:50,17.67,66.77,0.08,20.73,17.18,23040
4/25/2017 7:00,17.85,64.76,0.081,42.64,33.71,23994.83315
4/25/2017 7:10,17.92,64.46,0.083,75.2,63.64,24776.06028
4/25/2017 7:20,17.97,64.23,0.082,50.91,39.5,25210.07535
4/25/2017 7:30,18.05,63.3,0.082,52.5,41,25166.67384
4/25/2017 7:40,18.08,63.26,0.081,56.2,45.48,25495.28525
4/25/2017 7:50,18.15,62.23,0.083,66.63,54.38,26016.10334
4/25/2017 8:00,18.36,62.16,0.083,98.9,84.1,26431.51776
4/25/2017 8:10,18.75,60.89,0.085,233.8,212.8,27287.14747
4/25/2017 8:20,19.34,58.66,0.082,217.6,198.2,27832.76642
4/25/2017 8:30,19.65,55.89,0.083,288.7,260.3,28409.38644
4/25/2017 8:40,20.45,51.32,0.084,554.8,521.8,28793.79978
4/25/2017 8:50,20.69,50.42,0.088,344.3,293.8,28986.00646
4/25/2017 9:00,20.85,51.58,0.085,516.7,380.9,29891.23789
4/25/2017 9:10,20.95,49.98,0.082,369.3,222.7,30108.24543
4/25/2017 9:20,21.25,51.05,0.082,635.9,190.5,30616.66308
4/25/2017 9:30,21.25,51.12,0.084,647.5,171.5,31069.27879
4/25/2017 9:40,21.12,50.75,0.085,610.5,115.9,31869.10657
4/25/2017 9:50,20.92,51.45,0.085,691.5,136.6,32247.3197
4/25/2017 10:00,20.84,51.85,0.08,659.6,121.8,32743.33692
4/25/2017 10:10,20.92,51.79,0.082,695,158.8,33443.96125
4/25/2017 10:20,20.76,52.52,0.084,744,152.9,33698.17008
4/25/2017 10:30,21.04,52.49,0.082,753,178.4,34119.78471
4/25/2017 10:40,21.44,53.39,0.082,816,210.4,34293.39074
4/25/2017 10:50,21.35,54.09,0.081,777,171.5,34373.99354
4/25/2017 11:00,21.57,54.22,0.08,886,189.6,34560
4/25/2017 11:10,21.51,52.95,0.084,908,195.2,34888.61141
4/25/2017 11:20,21.61,52.22,0.084,775,240.9,35397.02906
4/25/2017 11:30,21.51,52.85,0.082,800,257.5,35310.22605
4/25/2017 11:40,21.39,54.12,0.082,889,222.6,35031.21636
4/25/2017 11:50,21.08,55.69,0.081,980,286.1,34925.8127
4/25/2017 12:00,21.22,56.89,0.081,669.2,348.1,35037.41658
4/25/2017 12:10,21.03,57.06,0.083,509.6,306.2,35068.41765
