DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Consumption
2/23/2017 22:40,14.78,61.88,0.087,0.022,0.137,23040.72948
2/23/2017 22:50,14.72,62.02,0.077,0.044,0.096,22562.91793
2/23/2017 23:00,15.03,58.31,0.082,0.026,0.1,22030.39514
2/23/2017 23:10,15.06,57.68,0.082,0.022,0.137,21669.30091
2/23/2017 23:20,15.27,56.28,0.081,0.033,0.133,20713.67781
2/23/2017 23:30,15.41,55.21,0.08,0.059,0.108,20151.97568
2/23/2017 23:40,15.35,55.57,0.081,0.026,0.148,19488.1459
2/23/2017 23:50,15.46,55.51,0.078,0.04,0.111,18871.73252
2/24/2017 0:00,15.69,54.04,0.079,0.037,0.108,18419.45289
2/24/2017 0:10,15.91,53.1,0.079,0.044,0.137,18142.24924
2/24/2017 0:20,16.01,53.1,0.079,0.04,0.133,17708.20669
2/24/2017 0:30,15.99,54.04,0.081,0.026,0.115,17204.86322
2/24/2017 0:40,15.84,54.61,0.082,0.044,0.137,16778.1155
2/24/2017 0:50,15.76,55.71,0.081,0.062,0.159,16358.66261
2/24/2017 1:00,15.72,56.24,0.083,0.037,0.096,15906.38298
2/24/2017 1:10,15.72,56.71,0.082,0.059,0.1,15552.58359
2/24/2017 1:20,15.69,57.58,0.081,0.088,0.1,15359.27052
2/24/2017 1:30,15.75,58.88,0.079,0.048,0.122,15031.00304
2/24/2017 1:40,15.66,59.91,0.077,0.059,0.104,14786.62614
2/24/2017 1:50,15.75,59.81,0.08,0.051,0.133,14472.94833
2/24/2017 2:00,15.8,61.72,0.079,0.037,0.115,14337.99392
2/24/2017 2:10,15.56,64.22,0.077,0.044,0.122,14235.86626
2/24/2017 2:20,15.44,65.22,0.08,0.059,0.082,14148.32827
2/24/2017 2:30,15.29,67.16,0.078,0.04,0.111,14068.08511
2/24/2017 2:40,15.17,67.56,0.081,0.044,0.108,14046.20061
2/24/2017 2:50,15.05,68.29,0.077,0.026,0.163,13882.06687
2/24/2017 3:00,14.89,69.29,0.081,0.04,0.148,13663.22188
2/24/2017 3:10,14.85,70.1,0.081,0.037,0.171,13783.58663
2/24/2017 3:20,14.93,69.96,0.082,0.04,0.148,13619.45289
2/24/2017 3:30,14.89,71,0.081,0.051,0.174,13579.33131
2/24/2017 3:40,14.78,73.1,0.084,0.04,0.145,13758.05471
2/24/2017 3:50,14.62,75.3,0.081,0.048,0.122,13703.34347
2/24/2017 4:00,14.44,76.5,0.082,0.059,0.137,13641.33739
2/24/2017 4:10,14.17,76.8,0.083,0.044,0.159,13531.91489
2/24/2017 4:20,14.03,76.7,0.088,0.044,0.182,13601.21581
2/24/2017 4:30,13.93,75.3,0.086,0.037,0.159,13765.34954
2/24/2017 4:40,13.61,73.2,0.084,0.059,0.133,13641.33739
2/24/2017 4:50,13.5,70.8,0.083,0.037,0.156,13765.34954
2/24/2017 5:00,13.33,71,0.086,0.044,0.115,13987.84195
2/24/2017 5:10,13.16,71,0.083,0.029,0.197,13936.77812
2/24/2017 5:20,13.07,69.56,0.083,0.062,0.13,14064.43769
2/24/2017 5:30,12.83,67.79,0.086,0.037,0.163,14841.33739
2/24/2017 5:40,12.53,67.89,0.082,0.04,0.174,14848.63222
2/24/2017 5:50,12.45,67.56,0.087,0.026,0.178,14644.3769
2/24/2017 6:00,12.44,65.92,0.084,0.073,0.156,14772.03647
2/24/2017 6:10,12.23,66.39,0.082,0.04,0.115,14720.97264
2/24/2017 6:20,12.05,66.19,0.082,0.055,0.108,14589.66565
2/24/2017 6:30,12,65.15,0.079,0.062,0.122,14246.80851
2/24/2017 6:40,11.83,64.49,0.078,0.059,0.141,14188.44985
2/24/2017 6:50,11.77,64.39,0.078,0.044,0.115,14294.22492
2/24/2017 7:00,11.75,64.45,0.082,0.062,0.122,14604.25532
2/24/2017 7:10,11.7,64.95,0.082,0.033,0.137,15085.71429
2/24/2017 7:20,11.63,65.35,0.083,0.04,0.13,15308.20669
2/24/2017 7:30,11.57,65.35,0.084,0.15,0.204,15501.51976
2/24/2017 7:40,11.45,65.72,0.085,1.043,1.046,15344.68085
2/24/2017 7:50,11.51,65.79,0.083,3.912,3.823,15187.84195
2/24/2017 8:00,11.57,65.59,0.083,10.19,9.81,15610.94225
2/24/2017 8:10,11.06,68.62,0.086,34.54,34.29,16376.8997
2/24/2017 8:20,10.98,68.89,0.087,66.54,66.98,16613.98176
2/24/2017 8:30,11.15,68.76,0.084,95.5,96.9,17051.67173
2/24/2017 8:40,11.61,67.39,0.085,127.2,129.5,17190.27356
2/24/2017 8:50,12.03,64.02,0.081,166.7,169.5,17379.93921
2/24/2017 9:00,12.04,63.82,0.086,200.1,202.8,17653.49544
2/24/2017 9:10,12.17,63.05,0.082,229.6,234.5,18291.79331
2/24/2017 9:20,12.18,63.42,0.084,261.4,268.2,18747.72036
2/24/2017 9:30,12.27,63.22,0.085,286.9,296.2,19094.22492
2/24/2017 9:40,12.23,62.58,0.085,313.5,324.6,19327.65957
2/24/2017 9:50,12.35,62.48,0.084,346.7,360.7,19513.67781
2/24/2017 10:00,12.56,60.25,0.08,382.4,399.8,19772.64438
2/24/2017 10:10,12.71,57.71,0.084,415.9,436.3,19790.88146
2/24/2017 10:20,12.85,57.24,0.085,442.1,464.8,20246.80851
2/24/2017 10:30,13.03,58.08,0.085,468.4,493.4,20414.58967
2/24/2017 10:40,13.09,57.68,0.084,489.3,516.1,20414.58967
2/24/2017 10:50,13.2,57.68,0.085,513.8,543.2,20881.45897
2/24/2017 11:00,13.18,56.28,0.085,538.3,570.2,21041.94529
2/24/2017 11:10,13.47,56.68,0.084,556.7,590.1,21136.77812
2/24/2017 11:20,13.41,56.44,0.083,581.4,618.1,21224.31611
2/24/2017 11:30,13.65,55.81,0.084,599.6,639,21527.05167
2/24/2017 11:40,13.87,56.31,0.087,620.2,662.4,21662.00608
2/24/2017 11:50,14.06,53.04,0.088,634.1,678.7,21610.94225
2/24/2017 12:00,14.07,50.43,0.086,645.4,691.8,21516.10942
2/24/2017 12:10,14.25,51.67,0.084,656.3,705,21552.58359
2/24/2017 12:20,14.5,53,0.083,666.1,715,21662.00608
2/24/2017 12:30,14.81,52,0.085,673.7,725,21432.21884
2/24/2017 12:40,15.1,50.33,0.085,681.7,735,21454.10334
2/24/2017 12:50,14.88,46.73,0.084,694.1,751,21548.93617
2/24/2017 13:00,14.65,45.76,0.084,700,759,21308.20669
2/24/2017 13:10,14.83,46.76,0.084,702,762,21049.24012
2/24/2017 13:20,14.89,46.63,0.087,703,763,21319.14894
2/24/2017 13:30,14.98,46.5,0.086,703,764,21388.44985
2/24/2017 13:40,15.13,45.73,0.086,698.6,370.1,21439.51368
2/24/2017 13:50,15.24,45.63,0.084,693.9,44.08,21665.6535
2/24/2017 14:00,15.22,46.19,0.082,687.9,44.72,21311.8541
2/24/2017 14:10,15.34,42.49,0.089,681.6,43.92,21147.72036
2/24/2017 14:20,15.19,43.39,0.088,673.1,43.17,20874.16413
2/24/2017 14:30,15.31,43.99,0.086,664,42.54,20852.27964
2/24/2017 14:40,15.39,44.79,0.085,652.7,41.46,20892.40122
2/24/2017 14:50,15.24,44.56,0.083,641.4,40.45,20819.45289
2/24/2017 15:00,15.26,42.22,0.086,627.2,39.88,20695.44073
2/24/2017 15:10,15.53,41.02,0.084,609,38.94,20790.27356
2/24/2017 15:20,15.63,40.52,0.085,587.2,39.07,20564.13374
2/24/2017 15:30,15.75,40.02,0.087,568.6,39.07,20753.79939
2/24/2017 15:40,15.87,40.05,0.084,546.2,39.39,20637.08207
2/24/2017 15:50,15.94,39.79,0.084,521.3,41.05,20549.54407
2/24/2017 16:00,15.91,39.92,0.084,498.8,51.09,20337.99392
2/24/2017 16:10,15.84,43.52,0.085,470.5,95.5,20151.97568
2/24/2017 16:20,15.53,46.9,0.082,444.6,214.9,19834.65046
2/24/2017 16:30,15.46,47.26,0.085,414.3,360,19572.03647
2/24/2017 16:40,15.34,48.03,0.084,388.5,416.5,19561.09422
2/24/2017 16:50,15.38,47.8,0.084,359.3,401,19386.01824
2/24/2017 17:00,15.15,48.23,0.081,329.4,370.8,19094.22492
2/24/2017 17:10,15.15,49,0.085,295.7,334.2,19174.46809
2/24/2017 17:20,15.04,49.9,0.082,263.2,298.6,19313.06991
2/24/2017 17:30,14.7,51.03,0.085,232,263.9,19407.90274
2/24/2017 17:40,14.46,52.37,0.084,197.8,226.1,19626.74772
2/24/2017 17:50,14.16,52.74,0.084,158.6,181.5,20235.86626
2/24/2017 18:00,13.98,53.37,0.085,113.9,130.3,20972.64438
2/24/2017 18:10,13.84,53.97,0.086,114.6,132.6,22395.13678
2/24/2017 18:20,13.71,54.44,0.082,92.6,107.4,24182.37082
2/24/2017 18:30,13.62,56.51,0.082,70.7,82.2,25287.53799
2/24/2017 18:40,13.43,56.28,0.084,46.72,54.66,25882.06687
2/24/2017 18:50,13.28,55.91,0.081,25.28,28.81,25677.81155
2/24/2017 19:00,13.15,55.61,0.081,8.51,8.46,25688.7538
2/24/2017 19:10,13.05,55.01,0.083,3.524,3.434,25641.33739
2/24/2017 19:20,12.99,54.97,0.083,0.922,0.986,25750.75988
2/24/2017 19:30,12.97,54.57,0.082,0.176,0.119,25564.74164
2/24/2017 19:40,13.07,53,0.086,0.106,0.078,25334.95441
2/24/2017 19:50,13.22,52.17,0.08,0.059,0.122,25480.85106
2/24/2017 20:00,13.38,51.4,0.08,0.051,0.115,25309.42249
2/24/2017 20:10,13.47,52.7,0.081,0.029,0.2,25612.15805
2/24/2017 20:20,13.51,53.44,0.079,0.04,0.133,25590.27356
2/24/2017 20:30,13.62,54.51,0.08,0.099,0.078,25637.68997
2/24/2017 20:40,13.83,55.01,0.083,0.022,0.152,25466.2614
2/24/2017 20:50,13.79,56.07,0.079,0.059,0.082,25407.90274
2/24/2017 21:00,13.67,56.41,0.081,0.055,0.111,25229.17933
2/24/2017 21:10,13.62,56.74,0.082,0.088,0.078,24930.09119
2/24/2017 21:20,13.65,56.74,0.081,0.048,0.141,24725.83587
2/24/2017 21:30,13.59,56.61,0.085,0.051,0.119,24740.42553
2/24/2017 21:40,13.56,56.64,0.084,0.048,0.145,24313.67781
2/24/2017 21:50,13.26,58.21,0.089,0.055,0.122,23937.99392
2/24/2017 22:00,13.2,58.64,0.085,0.081,0.137,23675.37994
2/24/2017 22:10,12.65,60.11,0.087,0.044,0.104,23456.53495
2/24/2017 22:20,12.37,60.98,0.086,0.059,0.126,23314.28571
2/24/2017 22:30,12.26,61.32,0.086,0.044,0.104,22686.93009
2/24/2017 22:40,12.29,61.18,0.087,0.037,0.111,21979.33131
2/24/2017 22:50,12.3,60.91,0.087,0.077,0.104,21574.46809
2/24/2017 23:00,12.32,60.88,0.087,0.066,0.137,21078.41945
2/24/2017 23:10,12.26,61.18,0.083,0.055,0.078,20575.07599
2/24/2017 23:20,12.21,61.15,0.088,0.07,0.074,20100.91185
2/24/2017 23:30,12.06,62.05,0.088,0.055,0.1,19396.96049
2/24/2017 23:40,11.92,61.98,0.089,0.044,0.082,18711.2462
2/24/2017 23:50,11.89,62.58,0.084,0.062,0.126,18441.33739
2/25/2017 0:00,12.53,61.85,0.083,0.044,0.089,18040.12158
2/25/2017 0:10,12.86,58.01,0.089,0.059,0.07,17613.37386
2/25/2017 0:20,12.25,60.01,0.087,0.048,0.074,17153.79939
2/25/2017 0:30,11.95,61.28,0.085,0.088,0.1,16737.99392
2/25/2017 0:40,11.82,61.62,0.085,0.04,0.1,16511.8541
2/25/2017 0:50,11.69,62.45,0.092,0.055,0.122,16030.39514
2/25/2017 1:00,11.45,63.48,0.087,0.059,0.13,15603.64742
2/25/2017 1:10,11.64,63.45,0.085,0.044,0.141,15326.44377
2/25/2017 1:20,10.83,65.65,0.089,0.029,0.141,14979.93921
2/25/2017 1:30,10.97,65.59,0.091,0.029,0.137,14731.91489
2/25/2017 1:40,11.39,64.59,0.089,0.044,0.119,14578.7234
2/25/2017 1:50,11.62,61.98,0.085,0.04,0.137,14327.05167
2/25/2017 2:00,11.23,63.75,0.083,0.044,0.126,14148.32827
2/25/2017 2:10,11.12,63.68,0.09,0.07,0.093,13896.65653
2/25/2017 2:20,11.18,63.32,0.082,0.055,0.126,13714.28571
2/25/2017 2:30,11.23,62.85,0.087,0.037,0.115,13524.62006
2/25/2017 2:40,11.08,63.42,0.088,0.051,0.126,13174.46809
2/25/2017 2:50,10.83,64.22,0.09,0.037,0.185,13269.30091
2/25/2017 3:00,10.72,64.32,0.085,0.029,0.148,13382.37082
2/25/2017 3:10,10.4,66.09,0.085,0.029,0.178,13105.16717
2/25/2017 3:20,10.01,67.29,0.086,0.029,0.111,13105.16717
2/25/2017 3:30,9.91,67.96,0.089,0.029,0.119,13225.53191
2/25/2017 3:40,9.82,68.26,0.089,0.066,0.119,12919.14894
2/25/2017 3:50,9.44,69.89,0.09,0.055,0.085,12791.48936
2/25/2017 4:00,9.19,71.1,0.085,0.044,0.182,12765.95745
2/25/2017 4:10,9,72.3,0.084,0.055,0.111,12689.3617
2/25/2017 4:20,9.08,72.5,0.084,0.11,0.122,12565.34954
2/25/2017 4:30,8.93,72.5,0.088,0.055,0.148,12466.8693
2/25/2017 4:40,8.52,74.4,0.085,0.066,0.134,12550.75988
2/25/2017 4:50,8.49,75.2,0.092,0.062,0.182,12780.54711
2/25/2017 5:00,8.71,75,0.084,0.059,0.13,12711.2462
2/25/2017 5:10,8.12,77.1,0.085,0.066,0.163,12857.14286
2/25/2017 5:20,8.11,77.6,0.09,0.07,0.1,13105.16717
2/25/2017 5:30,8.56,76.8,0.084,0.051,0.13,13852.88754
2/25/2017 5:40,7.83,77.4,0.087,0.033,0.178,13732.5228
2/25/2017 5:50,7.92,78.1,0.089,0.029,0.182,13539.20973
2/25/2017 6:00,8.09,77.4,0.079,0.059,0.1,13502.73556
2/25/2017 6:10,7.71,78.4,0.085,0.051,0.093,13429.78723
2/25/2017 6:20,8.11,78,0.087,0.051,0.145,12718.54103
2/25/2017 6:30,7.91,77.2,0.088,0.044,0.156,12528.87538
2/25/2017 6:40,7.83,77.3,0.085,0.048,0.145,12229.78723
2/25/2017 6:50,7.49,78.4,0.084,0.048,0.163,11930.69909
2/25/2017 7:00,7.24,79.8,0.087,0.059,0.145,11923.40426
2/25/2017 7:10,6.95,81.2,0.086,0.055,0.167,12207.90274
2/25/2017 7:20,6.829,81.1,0.088,0.051,0.215,12237.08207
2/25/2017 7:30,6.739,82.2,0.085,0.091,0.248,12091.18541
2/25/2017 7:40,6.999,82,0.085,0.783,0.779,12375.68389
2/25/2017 7:50,7.39,81,0.085,2.767,2.57,12663.82979
2/25/2017 8:00,7.83,79.6,0.085,5.402,5.07,12984.80243
2/25/2017 8:10,7.75,77.7,0.084,10.9,10.29,13276.59574
2/25/2017 8:20,7.95,77.1,0.082,34.58,33.87,13998.78419
2/25/2017 8:30,8.19,75.2,0.084,75.2,75.1,14257.75076
2/25/2017 8:40,8.35,74.2,0.088,133.2,135.5,14629.78723
2/25/2017 8:50,8.57,73.1,0.082,162.5,165.7,15045.59271
2/25/2017 9:00,8.39,74.2,0.086,188.1,188.9,15629.17933
2/25/2017 9:10,8.28,74.7,0.087,224.7,205.7,16318.54103
2/25/2017 9:20,8.49,74.7,0.087,257.3,172.6,16832.82675
2/25/2017 9:30,8.66,74.3,0.09,290,106.1,17452.88754
2/25/2017 9:40,8.88,74.4,0.088,320.8,57.19,17981.76292
2/25/2017 9:50,9.38,74,0.087,351.6,40.1,18229.78723
2/25/2017 10:00,10.16,71.5,0.086,381.9,36.25,18346.50456
2/25/2017 10:10,10.69,67.86,0.092,409.1,36.48,18736.77812
2/25/2017 10:20,11.26,65.43,0.085,437.7,36.87,19386.01824
2/25/2017 10:30,11.7,63.29,0.084,465.8,37.75,19593.92097
2/25/2017 10:40,12.22,62.16,0.088,492.9,39.03,19535.56231
2/25/2017 10:50,12.6,60.93,0.086,507.8,43.05,19991.48936
2/25/2017 11:00,13.11,58.52,0.085,524.6,50.22,20035.25836
2/25/2017 11:10,13.56,59.29,0.084,560,51.85,20192.09726
2/25/2017 11:20,14.04,58.06,0.083,581.5,52.25,19903.95137
2/25/2017 11:30,14.68,51.78,0.086,588.4,56.21,20031.61094
2/25/2017 11:40,15.22,46.97,0.087,596.5,59.48,20312.46201
2/25/2017 11:50,15.58,44.13,0.088,618.4,52.67,20370.82067
2/25/2017 12:00,15.92,43.2,0.087,641.2,53.94,20199.3921
2/25/2017 12:10,16.03,42.5,0.083,646.7,55.81,20494.83283
2/25/2017 12:20,16.18,38.66,0.085,665,58.55,20691.79331
2/25/2017 12:30,16.39,39.33,0.086,673.9,65.59,20677.20365
2/25/2017 12:40,16.48,38.63,0.087,650.6,71.8,20761.09422
2/25/2017 12:50,16.5,38.83,0.087,652,75.1,20925.22796
2/25/2017 13:00,16.54,40.59,0.085,656.9,72,20797.56839
2/25/2017 13:10,16.73,40.73,0.088,654.8,73.6,21031.00304
2/25/2017 13:20,16.61,39.62,0.085,666.8,69.85,20892.40122
2/25/2017 13:30,16.66,42.46,0.085,666.9,63.61,20710.0304
2/25/2017 13:40,16.56,40.82,0.084,669,54.63,20389.05775
2/25/2017 13:50,16.63,37.72,0.086,651.8,57.47,20312.46201
2/25/2017 14:00,16.88,36.62,0.085,642.8,55.76,20097.26444
2/25/2017 14:10,16.94,35.32,0.085,644.7,50.57,20159.27052
2/25/2017 14:20,16.97,37.95,0.086,667.6,60.66,20425.53191
2/25/2017 14:30,17.03,39.79,0.086,618.4,72.1,20181.15502
2/25/2017 14:40,17.08,38.52,0.086,627.6,74.9,20115.50152
2/25/2017 14:50,17.35,38.08,0.083,638.1,75.6,20002.43161
2/25/2017 15:00,17.27,36.38,0.086,627.4,134.5,19783.58663
2/25/2017 15:10,17.12,35.75,0.083,571,135.9,19666.8693
2/25/2017 15:20,17.15,35.45,0.086,570.5,102.4,19455.31915
2/25/2017 15:30,17.21,35.91,0.087,583.8,114.2,19469.90881
2/25/2017 15:40,17.26,36.58,0.083,564.2,93.6,19240.12158
2/25/2017 15:50,17.26,35.95,0.086,524,149,19054.10334
2/25/2017 16:00,17.12,35.18,0.082,457.6,166.5,18962.91793
2/25/2017 16:10,17.11,34.58,0.084,485.7,281.4,18685.71429
2/25/2017 16:20,17.19,35.41,0.083,505.7,451.3,18517.93313
2/25/2017 16:30,17.02,36.75,0.082,480.7,492.9,18258.96657
2/25/2017 16:40,16.84,37.18,0.082,375.7,397.8,18167.78116
2/25/2017 16:50,16.6,38.55,0.081,346.7,371.9,17708.20669
2/25/2017 17:00,16.41,40.49,0.083,289.6,312.7,17591.48936
2/25/2017 17:10,16.1,41.69,0.086,278.9,305.1,17686.32219
2/25/2017 17:20,16.11,39.65,0.083,269.9,302.5,17675.37994
2/25/2017 17:30,16.14,38.42,0.084,265.7,299.4,18003.64742
2/25/2017 17:40,15.91,39.39,0.085,215.9,244,18036.47416
2/25/2017 17:50,15.7,40.72,0.083,197.5,225.8,18547.11246
2/25/2017 18:00,15.6,40.69,0.084,150.8,175,19229.17933
2/25/2017 18:10,15.57,40.59,0.084,107.1,123.8,20604.25532
2/25/2017 18:20,15.39,41.15,0.084,94.7,110.8,22355.0152
2/25/2017 18:30,15.18,42.26,0.085,76.7,91,23445.59271
2/25/2017 18:40,14.92,44.46,0.086,51.9,61.75,24339.20973
2/25/2017 18:50,14.68,45.76,0.084,31.13,37.13,24609.11854
2/25/2017 19:00,14.38,47.06,0.088,10.49,10.65,24397.56839
2/25/2017 19:10,14.28,46.6,0.084,4.779,4.654,24382.97872
2/25/2017 19:20,14.19,46.83,0.082,1.617,1.635,24415.80547
2/25/2017 19:30,14.06,48.06,0.085,0.223,0.167,24558.05471
2/25/2017 19:40,14.01,48.23,0.083,0.091,0.108,24729.48328
2/25/2017 19:50,13.83,47.86,0.084,0.07,0.122,24419.45289
2/25/2017 20:00,13.78,47.5,0.085,0.073,0.085,24572.64438
2/25/2017 20:10,13.65,47.83,0.082,0.051,0.126,24736.77812
2/25/2017 20:20,13.74,47.4,0.083,0.062,0.093,24189.66565
2/25/2017 20:30,14.02,46.26,0.083,0.081,0.134,23981.76292
2/25/2017 20:40,13.98,47.16,0.082,0.059,0.137,24339.20973
2/25/2017 20:50,13.86,48.73,0.08,0.091,0.134,24229.78723
2/25/2017 21:00,13.79,50.03,0.087,0.084,0.089,23883.28267
2/25/2017 21:10,13.67,53.37,0.087,0.081,0.093,23970.82067
2/25/2017 21:20,13.2,55.61,0.083,0.066,0.122,24072.94833
2/25/2017 21:30,12.79,57.11,0.088,0.044,0.115,23744.68085
2/25/2017 21:40,12.73,56.94,0.085,0.073,0.122,23613.37386
2/25/2017 21:50,12.78,58.14,0.084,0.044,0.137,23460.18237
2/25/2017 22:00,13.25,57.21,0.083,0.077,0.126,23379.93921
2/25/2017 22:10,12.87,59.31,0.084,0.077,0.13,22949.54407
2/25/2017 22:20,13.38,58.95,0.085,0.051,0.1,22840.12158
2/25/2017 22:30,13.71,58.58,0.083,0.059,0.119,22705.16717
2/25/2017 22:40,13.82,59.18,0.08,0.066,0.134,22220.06079
2/25/2017 22:50,13.93,59.31,0.082,0.037,0.145,21811.55015
2/25/2017 23:00,13.97,59.48,0.078,0.07,0.108,21822.4924
2/25/2017 23:10,13.92,60.05,0.08,0.037,0.089,21187.84195
2/25/2017 23:20,13.68,61.15,0.082,0.066,0.126,20472.94833
2/25/2017 23:30,13.43,62.22,0.083,0.062,0.141,20046.20061
2/25/2017 23:40,13.9,60.95,0.084,0.055,0.089,19626.74772
2/25/2017 23:50,13.82,61.05,0.08,0.062,0.104,19094.22492
2/26/2017 0:00,13.78,61.42,0.084,0.048,0.089,18641.94529
2/26/2017 0:10,13.63,62.25,0.083,0.044,0.111,18390.27356
2/26/2017 0:20,13.83,61.98,0.081,0.062,0.108,17843.16109
2/26/2017 0:30,13.57,62.48,0.084,0.051,0.122,17248.63222
2/26/2017 0:40,12.64,64.12,0.082,0.04,0.111,16635.86626
2/26/2017 0:50,12.8,65.05,0.084,0.033,0.159,16468.08511
2/26/2017 1:00,12.8,65.45,0.084,0.04,0.093,16220.06079
2/26/2017 1:10,12.81,65.69,0.082,0.062,0.13,15574.46809
2/26/2017 1:20,12.75,64.89,0.081,0.044,0.122,15118.54103
2/26/2017 1:30,12.33,66.76,0.083,0.048,0.156,14936.17021
2/26/2017 1:40,13.51,66.29,0.085,0.059,0.1,14742.85714
2/26/2017 1:50,13.89,62.62,0.082,0.037,0.152,14166.56535
2/26/2017 2:00,13,64.79,0.084,0.022,0.134,13918.54103
2/26/2017 2:10,12.27,66.96,0.082,0.037,0.13,13860.18237
2/26/2017 2:20,12.28,66.82,0.083,0.037,0.159,13586.62614
2/26/2017 2:30,12.25,67.52,0.08,0.062,0.13,13316.71733
2/26/2017 2:40,12.28,66.96,0.086,0.04,0.141,13156.231
2/26/2017 2:50,11.98,68.02,0.089,0.037,0.119,12889.9696
2/26/2017 3:00,11.98,68.19,0.085,0.066,0.134,12703.95137
2/26/2017 3:10,12.38,67.56,0.085,0.04,0.182,12514.28571
2/26/2017 3:20,11.76,68.86,0.084,0.033,0.156,12601.82371
2/26/2017 3:30,11.41,69.63,0.086,0.095,0.152,12536.17021
2/26/2017 3:40,11.68,68.56,0.084,0.051,0.13,12284.49848
2/26/2017 3:50,11.73,67.69,0.087,0.062,0.119,12258.96657
2/26/2017 4:00,11.54,68.86,0.089,0.062,0.13,12335.56231
2/26/2017 4:10,11.72,68.62,0.085,0.04,0.134,12342.85714
2/26/2017 4:20,11.48,69.23,0.087,0.048,0.156,12342.85714
2/26/2017 4:30,11.3,69.96,0.085,0.073,0.119,12291.79331
2/26/2017 4:40,11.27,69.16,0.088,0.055,0.152,12452.27964
2/26/2017 4:50,11.06,70.1,0.089,0.059,0.152,12485.10638
2/26/2017 5:00,10.94,70.4,0.087,0.048,0.167,12302.73556
2/26/2017 5:10,10.71,71.5,0.085,0.055,0.156,12532.5228
2/26/2017 5:20,10.89,71.2,0.087,0.062,0.167,12893.61702
2/26/2017 5:30,11.09,70.4,0.081,0.07,0.159,13564.74164
2/26/2017 5:40,11.03,69.69,0.085,0.044,0.189,13130.69909
2/26/2017 5:50,11.15,69.89,0.087,0.048,0.167,13028.57143
2/26/2017 6:00,11.28,68.76,0.087,0.044,0.182,13006.68693
2/26/2017 6:10,11.45,67.72,0.085,0.04,0.167,12857.14286
2/26/2017 6:20,11.37,67.82,0.086,0.081,0.141,12102.12766
2/26/2017 6:30,11.21,68.36,0.087,0.073,0.167,11715.50152
2/26/2017 6:40,11.23,68.72,0.084,0.04,0.174,11434.65046
2/26/2017 6:50,11.37,67.72,0.086,0.07,0.078,10792.70517
2/26/2017 7:00,11.78,66.05,0.086,0.059,0.115,10395.13678
2/26/2017 7:10,11.66,65.19,0.087,0.077,0.115,10227.35562
2/26/2017 7:20,11.52,65.95,0.083,0.044,0.171,10635.86626
2/26/2017 7:30,11.69,65.29,0.085,0.198,0.278,10632.21884
2/26/2017 7:40,11.7,65.35,0.085,1.347,1.257,10650.45593
2/26/2017 7:50,11.73,65.15,0.083,4.549,4.284,10737.99392
2/26/2017 8:00,11.63,65.75,0.088,9.65,9.1,11077.20365
2/26/2017 8:10,11.69,65.39,0.088,42.98,43.01,11438.29787
2/26/2017 8:20,11.73,65.55,0.089,70.2,71.2,11471.12462
2/26/2017 8:30,11.91,65.62,0.085,97.2,99.1,11719.14894
2/26/2017 8:40,11.95,64.59,0.085,124.8,127.6,12237.08207
2/26/2017 8:50,12.14,64.32,0.089,154.2,158.1,12488.7538
2/26/2017 9:00,12.35,63.42,0.085,185.7,190.4,12762.31003
2/26/2017 9:10,12.48,63.28,0.084,218.2,219.5,13200
2/26/2017 9:20,12.94,62.82,0.086,249.5,228.8,13860.18237
2/26/2017 9:30,13.41,60.05,0.084,281.2,200.5,13823.70821
2/26/2017 9:40,14.41,59.05,0.083,313.5,127.2,14122.79635
2/26/2017 9:50,15.22,53.81,0.084,344.5,69.55,14826.74772
2/26/2017 10:00,15.6,50.7,0.083,374.4,48.39,15472.34043
2/26/2017 10:10,15.72,49.6,0.08,403,39.61,15621.8845
2/26/2017 10:20,15.83,49.47,0.086,430.4,38.53,16066.8693
2/26/2017 10:30,15.78,50.87,0.084,455.2,39.67,16201.82371
2/26/2017 10:40,15.95,50.74,0.082,480.5,40.31,16431.61094
2/26/2017 10:50,15.9,50.7,0.085,503.6,41.11,16789.05775
2/26/2017 11:00,16.15,50.9,0.085,525.9,41.83,17244.9848
2/26/2017 11:10,16.28,50.97,0.084,546.8,42.71,17354.40729
2/26/2017 11:20,16.46,50.77,0.083,567.4,42.4,17401.82371
2/26/2017 11:30,16.6,50.67,0.082,586.9,42.88,17547.72036
2/26/2017 11:40,16.75,50.9,0.082,602.8,44.41,17573.25228
2/26/2017 11:50,16.76,51.14,0.084,616.6,45.54,17547.72036
2/26/2017 12:00,16.87,50.67,0.084,630,46.84,17857.75076
2/26/2017 12:10,16.95,50.77,0.083,642.3,46.35,18105.77508
2/26/2017 12:20,16.98,50.77,0.085,653.8,46.1,18138.60182
2/26/2017 12:30,17.15,50.4,0.085,661,46.82,18142.24924
2/26/2017 12:40,17.36,49.6,0.085,670.7,47.35,18204.25532
2/26/2017 12:50,17.41,49.8,0.087,676.2,47.48,18350.15198
2/26/2017 13:00,17.56,50.57,0.086,681.6,48.31,18313.67781
2/26/2017 13:10,17.71,49.13,0.084,683.4,49.14,18397.56839
2/26/2017 13:20,17.78,49.57,0.084,683.5,51,18277.20365
2/26/2017 13:30,17.82,49.5,0.085,684,52.08,18240.72948
2/26/2017 13:40,17.82,50,0.084,680.9,52.9,18186.01824
2/26/2017 13:50,18.05,50.53,0.084,677.3,55.34,18160.48632
